iteration,trainRMSE
0,"[209.46170037376712, 209.66451433537583, 209.9493363872011, 210.16110592496617, 210.27800646987166, 210.34967463868648, 210.383568920954, 210.24237988063354, 209.89305448104585, 209.49623472945188, 209.01260951077592, 208.86767085666762]"
5,"[184.1738958553778, 183.26192968770854, 183.13737533874848, 183.10838102503067, 183.09435220135376, 183.0865217433096, 183.07757773776635, 182.96553364038786, 182.6742999492344, 182.34264678413908, 181.92580183746514, 181.83478339762522]"
10,"[181.76505686578264, 182.11307069115608, 182.20790467893872, 182.2343515277401, 182.2384627285247, 182.23889595950232, 182.23152059413232, 182.13184439241562, 181.85895627479115, 181.54576998954454, 181.14992275835453, 181.07149908626525]"
15,"[179.97793707856573, 181.81539613623892, 181.9833754751302, 182.03651361782693, 182.05897215274214, 182.0715226360558, 182.06224274321193, 181.96862663577588, 181.71556415663747, 181.4232087053236, 181.0470371041067, 180.98170381760647]"
20,"[176.9376980591437, 178.618801853454, 179.6799135038039, 180.45171490079917, 180.9150785944958, 181.19972535515774, 181.37670958819976, 181.4364279379457, 181.24944724949756, 180.95339114429703, 180.7045826398306, 180.69769820643384]"
25,"[176.37802835951516, 177.94595746026138, 178.69733435349858, 179.05594418354937, 179.20944703018014, 179.4850365157866, 179.79733796191493, 180.03364322773126, 179.9845133833428, 179.81796037767123, 179.69787656008276, 179.78320457128453]"
30,"[174.48924200936855, 176.3347402853424, 176.73335269118485, 177.00234194800382, 177.42641328776224, 178.04505541437393, 178.40294476766894, 178.62416125098312, 178.74937261715237, 178.90390529217942, 179.05914674254248, 179.35086234095925]"
35,"[172.7985521619031, 174.69493711908993, 174.89389615809873, 175.27755451927112, 175.5823521778776, 176.00828896671462, 175.99717951315807, 176.11054387275752, 176.29519143851272, 176.6971398937961, 177.08827371336236, 177.57165130953473]"
40,"[171.53076828007795, 173.29130137541975, 173.6705859951689, 174.35616439752167, 174.8505293711402, 175.2337474582007, 174.77860975798242, 174.30013941189105, 174.10011992337573, 174.89735844648135, 175.00325748157925, 175.3952767454168]"
45,"[170.501225604799, 172.1261091333626, 172.3278551577378, 172.98831236628453, 173.35085823895992, 173.63565200163578, 173.61892802421295, 173.48873466913685, 173.82273868759444, 175.20037352817118, 175.80847670828504, 176.5144873854342]"
50,"[169.87357395566767, 171.8670674175342, 171.87555703161573, 172.21729519099728, 172.29321522690813, 171.9622169092613, 171.2316162489734, 171.01505357572915, 170.9645643937386, 172.50917167484707, 172.99195544922088, 173.85443119572193]"
55,"[169.13224199384038, 171.22584292768695, 171.29178562561367, 171.8920690092368, 172.020485706951, 171.7741456222947, 170.8408128264219, 170.26434350694475, 170.33485067753068, 172.06612195564642, 172.78082922630415, 173.62331031620772]"
60,"[168.43072103972705, 170.66865390141683, 170.74721521065973, 171.23244546144625, 171.37686242377427, 170.99786882717856, 170.64604987669134, 170.62920574390387, 170.3692656158776, 172.1489937017604, 173.0639349850331, 174.31944243894242]"
65,"[168.11159731748276, 170.46120639476123, 170.241750943032, 170.6056178928571, 170.6485379046293, 170.25246889106148, 169.76776056868715, 169.23812203870932, 168.88364550616208, 170.62738524775884, 171.74548011460794, 173.18979310477874]"
70,"[167.46489994657063, 169.32267532604095, 169.33084497580722, 169.54917953535443, 169.5488851926596, 169.25228167823238, 168.39166305363028, 167.95208011392995, 168.08741015690234, 170.51844151393428, 171.6280824316564, 172.9949596021912]"
75,"[167.1284193903256, 169.2854348663664, 169.32161272605364, 169.6603035888611, 169.89974169188605, 169.75379938894403, 169.5446706366288, 169.12459835084195, 169.11854216463408, 171.05543386482748, 171.93679204001342, 173.30793862202898]"
80,"[166.71768690134698, 169.0494105301087, 169.10658582459885, 169.54588368313034, 169.9196208833745, 170.36442535883467, 170.16062144051529, 170.13780157382703, 170.41238674395123, 172.4518040733755, 173.37610550758114, 174.69999394627874]"
85,"[165.97029557061992, 168.26095660026974, 168.63051594420998, 169.19027064131865, 169.6466294982081, 169.52691663502299, 169.2313282998513, 169.59760386490908, 170.41484061364153, 172.67838967027973, 173.89643657541205, 175.3776172826003]"
90,"[165.68746879684304, 168.38830238835993, 167.29822858828845, 167.43367590904865, 167.6370304223114, 167.59589515651115, 167.76408343586655, 167.77177843082532, 167.60307459315538, 169.22395754071115, 171.31556214933875, 173.0797342032669]"
95,"[165.07153575480302, 166.74770285842038, 166.717541050022, 167.55090883308827, 168.1356981608775, 167.76572525201306, 167.4963105231792, 168.46604597087776, 169.14521966422956, 171.54414382655023, 173.4800154451188, 175.37242188287482]"
100,"[165.01664176024, 166.59536176788995, 165.88696328009488, 166.21303476364474, 166.56260694708754, 166.39876775911833, 166.11395478452897, 165.66939350776286, 165.4189624541964, 168.12438263709663, 169.84517878752231, 171.92118168471183]"
105,"[164.5811546500884, 166.891119957841, 167.1583948338337, 167.68009517750986, 167.91754396600888, 167.62478465760694, 167.56081052335963, 168.50845111945344, 168.85445827832228, 171.20018390926035, 172.82508675789646, 174.94843108085735]"
110,"[164.03814489406875, 166.72576515416074, 165.67166704553588, 166.05125615953943, 165.59545452211313, 164.9565868473777, 164.35625169302287, 164.1989666128177, 164.08587798888226, 166.5233181096727, 168.36224929171277, 170.6065527310689]"
115,"[162.94909688421836, 165.31336349756813, 165.54960823340997, 165.4431810663742, 165.02560234927293, 164.34316898729162, 164.39877025624412, 165.5295715907714, 166.42958296844012, 168.56159683353303, 170.8714552639256, 173.34535843735787]"
120,"[163.10514360699332, 165.22787557499143, 164.37253515098706, 165.11283562990738, 165.9504938969972, 166.5776246196667, 166.70772079545353, 166.16983130663007, 166.52013170223694, 168.93202971775418, 170.37546126297474, 171.66876203835585]"
125,"[162.3258421493842, 165.79735547415927, 166.28301216544983, 166.93957601965866, 166.68561856242204, 166.9686473706542, 167.4193623124907, 168.9347250173956, 171.19355217318903, 174.3075455611492, 176.991717209247, 179.77056129365536]"
130,"[162.38013785887577, 166.0161338993624, 165.13725146518715, 165.09702255446325, 165.31459619800964, 164.51798135817393, 163.70595700341468, 163.32024224206998, 163.11794935095466, 165.94802279121794, 167.98186311987948, 170.4638235307709]"
135,"[161.3218921591436, 163.61243420150464, 162.68588855374745, 162.77143957639777, 162.5864145582404, 162.07492708952967, 161.12401711896328, 161.99820728281767, 162.93479293955912, 166.3909986351501, 169.40447743605264, 172.6736032735827]"
140,"[161.11556119242752, 163.1873513502465, 161.90792811006236, 161.8241309691217, 162.4014049878193, 161.66462440419113, 160.936487482068, 161.26678110486867, 161.6990130177185, 164.10955918081436, 166.74230474288694, 169.32038843140444]"
145,"[160.7160468461241, 163.01068034136742, 162.63271994121712, 163.39550998869925, 164.32696077950186, 163.29794775177058, 162.22309223338942, 162.31868471975162, 162.4820862137899, 165.17267704924396, 167.38796820338132, 169.20761920095367]"
150,"[160.42001935770426, 164.17247304827936, 164.21015960603802, 164.323919264873, 163.73793238983507, 162.9969928117621, 162.83786469230867, 163.91397019138, 165.0876956145028, 168.54726480451967, 170.90986209953377, 173.86773591885728]"
155,"[159.62999187002896, 161.65503949525214, 160.6304759311349, 160.680811723499, 161.03034509168918, 160.6207723055623, 160.3210439587344, 160.81166536621257, 161.42780967978925, 164.44285112513037, 166.6733601500319, 169.66731346112033]"
160,"[159.23691617907969, 160.53134761086955, 159.50222586714062, 159.75798584939994, 160.84282843065648, 160.6696978643009, 160.15135029638, 159.9995235454743, 160.67090237541336, 163.00391041792847, 164.4155700421638, 166.14711841289812]"
