iteration,trainRMSE
0,"[466.653968034587, 466.7673776214507, 467.02080345612643, 467.2031255579692, 467.42304267566425, 467.5405767781722, 467.72856990982507, 467.91051840517514, 468.0921739481508, 468.2141588938737, 468.23934094685376, 468.2409877170045]"
10,"[402.9679332584239, 388.4812926753981, 384.97743460452745, 384.3223674397832, 384.3224461768844, 384.367947965224, 384.5187703612399, 384.66365123775887, 384.8016219596333, 384.87138821556897, 384.8584269219413, 384.8362049455374]"
20,"[372.5803067522654, 362.27458646426743, 360.4577607502129, 360.18567324306275, 360.29472428234436, 360.38076934870065, 360.546329061246, 360.7007972257545, 360.8564955295266, 360.95506783591895, 360.9830014825496, 361.0119542393169]"
30,"[352.63885694916064, 341.4532817667654, 339.5398683161884, 339.078977821772, 339.081229968898, 339.0943579386329, 339.2114635971362, 339.33084734112555, 339.4775292136528, 339.58511863572915, 339.64613867847675, 339.7596416828781]"
40,"[329.571933721264, 319.3129285324323, 317.9661388054013, 317.3980671950032, 317.26229210422855, 317.27818104174514, 317.46277605807677, 317.6449901634505, 317.839923088272, 318.0107112465439, 318.15731113180664, 318.3920652010761]"
50,"[307.86407130007683, 296.56563846749975, 295.19442367409675, 294.63104315289667, 294.4521150983452, 294.36893360285706, 294.38698843914176, 294.45109850187345, 294.6380663358302, 294.89597948577784, 295.26721018370904, 295.88388167755016]"
60,"[285.70298365310424, 275.8915642937794, 275.58333367225646, 275.09016786781854, 274.36727311481906, 273.93753910803787, 273.7349490121405, 273.62159019388935, 273.6240239044555, 273.79592369037647, 274.1791702521275, 274.8869593871297]"
70,"[260.84439968658626, 253.6789959383862, 255.95209638685355, 256.04018315459183, 255.6615895468125, 255.246306262908, 255.11252984562535, 255.0566697298424, 255.15352944065256, 255.3943560857542, 255.84934083786476, 256.69066052783427]"
80,"[237.2655216451982, 232.53050729565686, 237.85051793356806, 240.11923127575315, 240.44685912950956, 240.36816124421313, 240.28941888781512, 240.26118718301893, 240.47627949754997, 240.99103668485634, 241.76311071761907, 243.14652700400111]"
90,"[222.13457302419306, 219.32935383920827, 224.23052358665825, 228.92761113974638, 231.77801197024687, 232.19188769749314, 232.21807788983298, 232.07942483928719, 232.1359394856355, 232.60292705243333, 233.84742209446935, 235.83112071247905]"
100,"[211.5089877227139, 208.17183374775524, 214.56282712649326, 221.76142769438476, 226.66385573906143, 228.275251903394, 228.74384566475607, 229.13764019895132, 230.02829387824693, 231.46886568561382, 233.5559110868247, 236.12803268561208]"
110,"[210.58657481750188, 209.85222228126892, 212.13483303822704, 215.41968310477148, 219.11098331732083, 222.53779743627314, 225.51910401395284, 227.02181760021682, 228.81658026183092, 230.92137120483804, 233.91493234397947, 237.17760963044674]"
120,"[209.93044803888748, 214.66614999316002, 219.4272481591945, 219.54383556377852, 218.24948870044, 218.14710055853297, 218.8431669325842, 219.23877561142186, 220.07610256758716, 223.15131004190144, 228.92433765455758, 236.91869730820554]"
130,"[208.07161980974706, 209.63446482107298, 214.52602067446256, 216.4224042465641, 215.775921707079, 214.28756128485858, 211.89571310710767, 210.31217773279934, 212.5601235063117, 218.4968379856818, 227.13726586387696, 235.78880516652384]"
140,"[199.85719171930913, 198.7586707787227, 202.08783156610028, 204.12069131246545, 204.75873114130982, 205.2108665876908, 206.01366731488196, 205.76256809740585, 207.98473026600487, 212.989526652047, 221.5601438663871, 232.66561629809468]"
150,"[199.90144087605094, 195.88062021487775, 196.22884652717855, 195.03110557444896, 196.07118326214663, 199.15069779363904, 202.86875348033135, 202.58700226586478, 202.2709206322425, 206.34457208541124, 215.39227306773915, 226.66064815380147]"
160,"[203.36792128201392, 194.92116372020698, 193.9001328267608, 191.009784835202, 191.76039609850298, 195.85888025551958, 200.7763052098943, 201.43580107457515, 200.176087370708, 203.2035908462683, 211.22757544266432, 222.72559892882256]"
170,"[202.9858535329554, 193.06792172333428, 189.94736075381155, 187.9610768668492, 189.161227101412, 192.71723621832797, 197.68036335357408, 197.34235225655738, 195.7195062884938, 196.57186999606776, 202.4480519764132, 213.3501910606781]"
180,"[194.97472876359413, 189.6724670369047, 188.8260073531988, 188.1144717265845, 189.06119833921588, 192.6105893041291, 199.32089373056863, 202.15323597986384, 200.732394431488, 199.7255953364186, 201.45706323846403, 206.6817325632106]"
190,"[191.3738203502327, 185.11910543929565, 183.56631645077567, 182.09404293772252, 182.42822516138216, 186.60522057004005, 193.44004703627905, 196.23411507373896, 196.19148332732397, 197.7747127958615, 201.60519287335003, 209.82233743095418]"
200,"[190.8543038147266, 185.75968784515993, 182.34194682875966, 180.05899578891788, 180.49921650138432, 184.07506221851008, 190.44645276306215, 191.21613974710618, 189.6029329809191, 190.2465335285181, 195.26988788678585, 206.2303679718168]"
210,"[188.41435735395854, 182.93958570810028, 185.8558342836894, 186.5528678343269, 186.57091503559775, 187.75086285511438, 191.99571025135774, 194.0677742111039, 195.3271269783357, 197.06651437579777, 203.92678870120537, 216.92743838805046]"
220,"[189.1049165594736, 182.75487295807912, 182.26600206292477, 181.39539848036182, 182.91329766686846, 187.70196854066205, 194.65201975823948, 192.89331729731055, 189.09644919247793, 188.98113959241064, 194.06994194079715, 205.083867341605]"
230,"[186.2953213059473, 181.13652354013385, 179.19101941859898, 177.28508440482275, 177.74701023856818, 182.50968132939056, 190.21199564914355, 190.05466409064624, 187.3524770661116, 187.19928378564904, 192.39740000684048, 203.24646184786042]"
240,"[184.07760860155062, 178.20951370867277, 176.66788569496885, 175.34118443813716, 175.86106125383859, 180.12519805806193, 188.5336878310196, 189.57333668112446, 186.68452182870044, 185.24558722251948, 187.9753001357729, 196.16234845612453]"
250,"[183.59521651236878, 176.44881050636778, 175.82834170312174, 173.01705551950835, 171.41325693898102, 174.73110434553388, 182.68643520424553, 183.72258362008708, 182.1701160866398, 182.76661082665566, 188.87286338969903, 200.16357279310768]"
260,"[179.13112042854658, 174.22072970108786, 173.99463813541217, 172.7858349220282, 172.13635958069997, 174.3056506700883, 180.84856836317016, 185.05830426538645, 185.8599051304174, 183.75753765961363, 183.27152942268395, 186.98311313666272]"
270,"[175.10828182244433, 169.7874332350047, 170.1311308512119, 169.65354421044066, 170.31888930519014, 174.64748125762534, 182.9074817692115, 185.5684926690628, 183.03236169273418, 180.37536621353328, 180.73526325462797, 186.4723562110917]"
280,"[179.69152678003914, 173.14545713226326, 172.96314879192937, 170.21870506513986, 169.47706374980513, 173.25728604805053, 178.44435554493182, 179.81728805774137, 177.60965571202726, 176.53528921789487, 181.15846095100372, 190.67044970909058]"
290,"[174.8499059290755, 169.28563624158411, 168.44337084536784, 166.6667910390868, 165.52667444355265, 168.72764874350753, 175.18542106580662, 175.60875825076724, 174.2694640848588, 174.5597710536187, 175.697440143938, 181.47117888230633]"
300,"[172.08577310748257, 168.73533031899873, 173.7702313326051, 176.54675656068076, 179.20358959641825, 185.9824938741393, 192.7376984933458, 193.2407673943909, 193.3307593097245, 196.91724703635407, 206.23258464204176, 218.65842141833832]"
310,"[172.59530832876678, 167.01006042534647, 166.55859289743864, 167.02327281326737, 169.32078379625514, 174.74647251292404, 183.7265305522005, 187.76002997273008, 187.14274230037506, 183.4592791741947, 179.4091527249778, 181.10563871532176]"
320,"[170.19241471567446, 164.81285579448436, 163.0726841951556, 161.32101555934528, 162.09384739091152, 167.7574152647707, 177.7053681169656, 176.589248054261, 172.6982071841588, 170.3885346697919, 171.92659347166227, 181.07763729971572]"
