iteration,trainLoss,trainRMSE-avg
0,447519.22,668.97
10,304731.1,551.28
20,274299.22,522.7
30,245517.1,494.11
40,220344.98,467.61
50,199735.58,444.9
60,183351.47,426.04
70,171141.83,411.63
80,162867.86,401.63
90,154864.34,391.62
100,143557.72,376.69
110,133253.8,362.54
120,124118.33,349.62
130,118466.27,341.36
140,112534.04,332.45
150,114567.3,335.81
160,107975.35,325.66
170,106942.92,324.03
180,105466.086,321.8
190,109518.98,328.25
200,106413.87,323.47
210,103359.195,318.76
220,99892.06,313.15
230,97857.29,309.82
240,98583.56,311.04
250,99225.17,312.1
260,95882.49,306.54
270,98864.805,311.7
280,92166.14,300.37
290,92834.29,301.58
300,91530.87,299.39
310,92449.23,300.98
320,92151.695,300.4
330,89081.18,295.32
340,90371.766,297.61
350,91297.734,299.35
360,95447.88,306.33
370,92724.62,301.49
380,91694.33,299.75
390,89795.414,296.68
400,90070.06,297.17
410,91177.6,299.04
420,90239.086,297.33
430,92417.734,301.04
440,86538.81,291.03
450,92139.914,300.81
460,91541.96,299.91
470,86730.05,291.51
480,85434.97,289.16
490,84164.984,286.86
500,83337.51,285.38
510,88331.72,294.27
520,82335.77,283.67
530,82433.266,283.98
540,86756.45,291.7
550,79351.68,278.3
560,81332.93,281.85
570,81869.77,283.06
580,81673.695,282.68
590,79399.195,278.43
600,85617.18,289.41
610,83072.86,285.46
620,78233.97,276.63
630,84578.85,288.22
640,83879.836,287.13
650,79519.81,278.91
660,89205.055,296.45
670,83611.336,286.62
680,86010.086,290.96
690,84876.016,288.63
700,86777.234,291.89
710,85576.93,289.96
720,82177.234,283.78
730,86992.82,292.47
740,81563.805,282.84
750,83010.91,285.26
760,80387.27,280.52
770,77823.74,275.79
780,77872.15,275.95
790,77308.34,274.82
800,75373.52,271.16
810,75772.25,272.06
820,85450.086,289.95
830,78661.89,277.65
840,80255.4,280.72
850,79998.58,280.05
860,74115.086,268.94
870,77995.07,276.42
880,72998.35,267.0
890,75175.48,271.47
900,85038.32,289.59
910,76219.47,273.42
920,74041.41,269.48
930,77263.76,275.59
940,79181.625,279.27
950,82138.0,284.58
960,71704.15,265.23
970,73719.82,269.27
980,70716.7,263.4
990,75438.07,272.44
