iteration,trainRMSE
0,"[670.757690113591, 670.7495112014045, 670.5676823908478, 670.1658367970499, 669.9926112164338, 669.8493370460448, 669.7102843958045, 669.2260743375474, 668.9184075560918, 668.7631456225446, 668.6251626261968, 668.4043134128857]"
10,"[630.22357789059, 561.7775954998762, 542.8991361654981, 540.1208414659657, 539.8002885409865, 539.685744934191, 539.6015203228824, 539.1701025704084, 538.9104938427153, 538.8087817205941, 538.730254156124, 538.5912784651132]"
20,"[615.1265575579289, 515.3029027409216, 507.74360991155703, 505.3720775676586, 505.1283250244993, 505.38104967862563, 505.53038032659566, 505.1940339258844, 504.9904129953839, 504.9204383251699, 504.8582243832455, 504.7275742840059]"
30,"[597.8377183471373, 482.9376932671692, 477.51181401280536, 476.3884008934533, 476.3545865176904, 476.5954027643888, 476.9331182688078, 476.78723791618347, 476.70251633879985, 476.7141244013827, 476.70577957364515, 476.6225349145373]"
40,"[580.3778433899048, 452.3763042853382, 448.4626149526152, 446.75428046307763, 446.82382432099723, 447.0536234926966, 447.13637674458437, 446.8123784868487, 446.66987378526034, 446.6912343814295, 446.7463846846555, 446.75227833441437]"
50,"[567.1821290456063, 426.1518674948132, 422.5642822567692, 421.52973409230475, 421.8344429507862, 422.5205138183101, 423.13737604889786, 423.1082609653021, 423.0401407283262, 423.7715081524892, 425.1854816017791, 425.89361522098034]"
60,"[553.1973516081532, 403.99810511195403, 403.31275291579357, 404.5628817761942, 405.60034954976186, 406.4700958677627, 407.0120905706048, 407.0309608868153, 407.15871718529684, 407.3849547740047, 407.65672590475737, 407.89704061056636]"
70,"[539.6853279601492, 384.08159435596906, 387.21634998244303, 388.8426038154135, 390.55543984239455, 392.29432409235693, 393.4145616940158, 393.71263998080485, 393.99069439725616, 394.45372868688975, 394.8621012419303, 395.242674962079]"
80,"[528.1108049540463, 364.5984211025719, 370.6646321406812, 372.823635538707, 374.7138778538775, 376.3817834069094, 377.4289920044283, 377.7369437553622, 378.060339777826, 378.5040186073318, 378.9986442836444, 379.6311234496785]"
90,"[513.7577874001079, 343.1376715746945, 349.7375273164163, 352.0134612319401, 354.94555677617467, 357.0590673130135, 358.7243318421364, 359.47989010616885, 360.02696658360617, 360.6687396233805, 361.4162400970034, 362.4146973164802]"
100,"[504.78968236466847, 329.11538278508095, 333.7293951151293, 336.06588524144763, 338.6407171752297, 341.2832079248245, 342.6898623518744, 342.26049121019076, 341.33509433884734, 340.9210165419001, 341.3678322488541, 342.29042550944246]"
110,"[492.92736730353414, 317.07179458228353, 320.1862129740724, 324.9988436966103, 331.1121776711976, 337.1675653891191, 340.77398900980484, 340.90709133146197, 340.215033729486, 340.0343811148897, 340.67448712983474, 341.94342517771395]"
120,"[484.86112923133754, 315.13978497652, 319.3294966514881, 323.8993554414745, 329.998201037619, 337.1164705294926, 340.7023918564623, 339.25758992649907, 337.31882905036406, 336.75353142782245, 336.59834984194185, 337.6977526942428]"
130,"[477.8699875121464, 308.3663856812998, 309.84396512822724, 311.16251845020946, 314.9817261480675, 320.53306579770197, 323.49978591777847, 324.4535722625532, 324.93182418651844, 326.8945027170241, 329.6786425017017, 333.19022805951295]"
140,"[474.1110235699367, 306.0690799898179, 310.33938096327705, 313.8865065012221, 317.73153584899154, 321.8059942369803, 323.6315478381619, 323.3229219980457, 323.07969195898147, 323.7543182920791, 325.55345288353834, 327.93157387265774]"
150,"[467.51474327426683, 303.59949582120845, 307.7945366402306, 311.20640833816805, 315.2518825517525, 319.6431234255902, 321.6430961628672, 320.12096293060245, 318.1757392296948, 318.1821875335395, 320.5564374396821, 323.483619276742]"
160,"[466.8872375553776, 301.62799923560044, 304.2700936735835, 306.373308764205, 309.73218394944087, 314.016378018686, 315.9434893621188, 315.75913252365797, 314.89281582917835, 315.83797193674457, 318.89989525798865, 322.5475019893895]"
170,"[460.3072296844721, 296.95363800454373, 301.55337041298066, 304.3826460660516, 306.8609225413104, 309.7306750513302, 309.88699108445377, 307.763527892033, 306.7369242690275, 308.05591964999417, 311.9749114345253, 316.9846992721472]"
180,"[456.41348543018916, 295.70475256582023, 300.61507295872354, 303.4655815662738, 306.17119937081134, 309.59794839530315, 311.4298372351913, 310.4228683247661, 309.9056460868473, 311.6807861428371, 314.9508335375219, 319.37250222560647]"
190,"[457.03780563381065, 293.0258795317439, 300.352311499375, 305.1105524765402, 310.06199962134644, 314.57082455997505, 313.78741997033063, 308.9410400681125, 306.23037869480737, 306.4928724215359, 309.98483998290595, 314.8197255166117]"
200,"[458.49516714056267, 291.0330584291335, 295.63123266925317, 298.45317963248056, 301.3117803726158, 304.55347454503703, 306.42059871180106, 306.16146464192104, 306.8880541586081, 309.8719625200995, 314.26490385588755, 319.5570311206679]"
210,"[455.78661754846127, 288.661588512947, 292.6875461470736, 294.47329276650197, 296.4842800279512, 299.6343537286475, 301.5831266210668, 301.92641608131, 304.64756679534355, 309.70060129613114, 316.4949327902169, 323.9669631206973]"
220,"[454.3139436737544, 289.15007129175495, 293.96542851348426, 296.82481014881006, 298.9953333862314, 302.2579772830948, 303.9919730310046, 302.7022348372345, 302.8222805267184, 305.51191518465487, 311.07158095423694, 318.2587150279302]"
230,"[449.4803518202771, 285.73274419468646, 291.40687875872266, 292.2880622683786, 293.5381692652744, 296.08966501389193, 296.79281249574456, 295.686376747086, 297.2595448829365, 302.1565119974231, 309.6653199215775, 317.94983354496696]"
240,"[449.0999781510134, 283.88514530734926, 289.14761761949256, 290.4943761398743, 293.52819593434896, 298.69540649840593, 299.8561074180346, 298.1941626795206, 300.28211352252515, 305.1562540797614, 312.093120029214, 320.04696576074184]"
250,"[446.97580487688833, 281.9917994878942, 288.27741954058956, 289.1339183425663, 289.38082946198494, 291.97794310379203, 294.3043113209556, 295.68372514683205, 299.5410921379408, 305.77752932386244, 314.23563509839937, 323.4488058794144]"
260,"[447.7224919142553, 284.8465838148204, 295.03700189055724, 303.8840886823208, 311.96105742471525, 317.4867040384739, 316.9895607977068, 311.4923403226658, 309.63821165451105, 312.81282067992913, 318.74628827870396, 325.569523159817]"
270,"[442.5545502035014, 279.0829149241729, 287.3744888934178, 290.00665629360697, 292.7976620677134, 295.0605920594635, 295.5725219050271, 294.36679028662326, 296.69117524030537, 301.47132857325306, 307.3056193992069, 314.40509907200726]"
280,"[441.85329055869653, 276.6982103766159, 283.0353982297709, 283.7894595233301, 285.35017953721933, 288.0257918382772, 289.1852923924251, 288.1350744725876, 290.485667818544, 295.7685172424955, 303.96392035909827, 313.096872366608]"
290,"[441.14464707882513, 277.50691692788183, 282.5898956472559, 282.101973537341, 283.5818792538361, 286.4711498788723, 286.3276074250401, 283.71156509968785, 284.80425615387145, 289.50936600659054, 297.50847537850814, 306.88758896827517]"
300,"[439.00339303178094, 273.7207859120923, 279.5081342355224, 279.41215506116885, 279.67046951630806, 281.7321298384947, 281.7572823223081, 280.2455861382797, 283.4125233409549, 289.9340584520205, 298.789270632788, 308.95558783601166]"
310,"[437.5902114592309, 278.0405084519594, 282.1076229210416, 282.83789866171054, 288.20575749770893, 296.00307116286615, 298.976535452458, 297.9319105374592, 298.48345348637076, 301.8368318800658, 308.9075805953556, 317.2725184272204]"
320,"[435.74267795958644, 275.8693080746126, 280.7190536640137, 281.36645230242306, 282.61723732779114, 284.6913995604572, 285.48582817486215, 284.9377026990556, 288.29347561654123, 293.80097214897864, 301.76888541606104, 310.08405148922725]"
330,"[433.2432808963612, 276.1346744319917, 279.51534277504095, 277.77201508220645, 278.5605698040178, 281.84015707490994, 281.53250747034144, 279.9869819368828, 281.80251368444084, 287.0871643614358, 294.60778870600785, 303.59318245512384]"
340,"[431.25539785580463, 275.91007962142095, 279.35348268513746, 277.8593600646663, 281.5820148355041, 288.6262597399067, 291.5162363800039, 290.44293433362435, 291.3634326862454, 296.5795086248295, 304.5526627632934, 312.53738502018143]"
350,"[428.8354127572025, 274.0078974767045, 277.36348438937085, 275.2917233111675, 275.59501478538266, 278.6247441616055, 278.4636863422507, 277.2735390372348, 279.35608542707615, 285.3631335622351, 294.5776193627135, 304.43779520175895]"
360,"[427.73531777387785, 271.5790003582059, 277.8464064150869, 279.5715284771641, 282.9615567592921, 288.48435299161883, 292.7683177282743, 293.9854078745008, 298.57389973154363, 304.13107158384616, 310.6950660054754, 318.93937547442664]"
370,"[425.8130411791782, 276.0393256352323, 283.6517739567656, 290.6654229780421, 302.6216821923618, 309.04748526183465, 306.49003342881326, 300.0408845040799, 297.8118559627451, 299.05721985801, 302.9248540611199, 308.5409134719121]"
380,"[425.48122586619047, 276.50081517367374, 279.02938867862434, 279.6347380534102, 287.4831008467803, 298.10096958194316, 300.9194719772029, 298.00052158173054, 297.1385007060041, 300.3850276924974, 305.5687660305451, 311.9035836947769]"
390,"[423.7034353152293, 272.22381807125896, 275.3984753393949, 274.3440872841057, 274.75476613002655, 276.4664055643238, 276.34202420036894, 274.57118515685437, 276.38711635196245, 282.6506562306486, 291.81987529892086, 301.9893975629037]"
400,"[421.04199408109906, 269.5686454295609, 275.23101202883515, 274.1114054514951, 274.2124736212417, 276.5293803248318, 277.43160999658204, 275.9842362017288, 279.8599251933728, 285.6186099433755, 294.9539851340009, 305.7292664506849]"
410,"[421.1549898474482, 271.81671825705894, 275.2496467053966, 278.19089501408723, 285.20796780798497, 289.56254244877164, 287.8770964155302, 283.2958632809393, 283.3394548122562, 287.8274293237624, 294.11619303073417, 301.20875325982905]"
420,"[419.69947092363634, 266.5212518067705, 273.2910345306693, 270.8103838459713, 269.36149955020323, 271.7214710604031, 273.3962589680679, 273.51079924739554, 278.549529203501, 285.58479515003125, 294.99742140610357, 305.6181345351986]"
430,"[419.02202807235017, 265.2825639602185, 270.8350768685177, 269.8051360773876, 269.3113535667901, 272.7127173368364, 274.8909931108304, 275.52706463418855, 282.32563223855385, 289.3420158715354, 298.42358276564545, 308.70780044275074]"
440,"[417.875074562281, 266.6179206479212, 271.65193287485204, 270.3777154269902, 270.6041640517435, 273.9313227181925, 274.83679974437973, 273.2761233723219, 276.9268256606562, 282.80848762635236, 292.87316986354585, 303.6487191851534]"
450,"[417.1852907860139, 267.28653463516605, 267.48663768381317, 263.9060484648006, 264.90547092426937, 268.27775360075685, 268.5065886282645, 266.33053892635223, 268.4697528677644, 274.2246609747935, 283.8669798636628, 294.58387992486604]"
460,"[414.02614675017736, 266.02595532903865, 278.5756730792204, 281.14548682337687, 280.3492834618832, 282.38706694420654, 284.03395731368045, 284.99166101715895, 290.84413313151174, 298.8296707926512, 309.70966970213624, 321.90891541923907]"
470,"[415.1909917321459, 266.1514274271242, 270.7428607191136, 273.3387331105532, 281.8968072426849, 289.8649792464945, 290.55144701992356, 287.60275424825056, 289.41631158180786, 294.8573282824911, 301.56242939501675, 308.9465828854251]"
480,"[413.2782930107448, 264.9262642707831, 269.9477696864616, 269.13275521587127, 270.46895999104885, 272.45889287036437, 271.3056520804118, 268.86021959328264, 271.69749856791407, 279.41579158261413, 290.5306595946326, 302.66055983764926]"
490,"[424.9294427407734, 285.9198069498704, 292.0490607399417, 295.06485431739463, 294.6198220994981, 296.75773195431805, 297.3050734523721, 295.18007228176543, 296.401701682177, 300.79454574607564, 307.4975233651154, 315.88021407375834]"
500,"[423.7810059137166, 278.70504016975826, 285.2467981946647, 292.7490128446445, 293.98799217877416, 299.4598287022618, 297.6233786632619, 292.7212569271541, 291.3413090742021, 295.82372662805, 302.22873642843956, 308.7413281729715]"
510,"[420.5735222296663, 274.2889801206373, 280.759094108652, 283.7558657943421, 282.0450631778768, 281.50429057128724, 281.17707900661526, 279.40189931698166, 282.1914308251141, 289.70805299709616, 300.2790842821545, 311.31955949996023]"
520,"[420.0588799213845, 270.94329010702063, 280.63962971313487, 285.8784250180651, 287.6034687511754, 293.66441144710126, 297.92190405199153, 301.63809999531736, 308.1074762093996, 316.6783782972393, 325.58995147852255, 335.4284520257625]"
530,"[418.3845103488957, 272.24189596607016, 272.5494827067567, 275.33474569253474, 278.66374216483035, 281.3227970045819, 279.6636719190774, 277.20673392177645, 277.9724588064423, 283.35526349154134, 292.13242309354615, 301.2126567699604]"
540,"[418.13960362456635, 270.69127294573235, 270.6021605892712, 273.3997967277998, 278.66143355824175, 284.0005519499549, 282.6710357711136, 279.78533684407546, 280.8982084528292, 286.7813868845851, 295.6617071544773, 304.3274478950475]"
550,"[420.97143850412454, 276.05018984968916, 278.4191144647646, 283.2764804970584, 285.42295370612163, 285.8728922171206, 282.24216891757055, 280.2231341517606, 281.2529912533295, 287.9200617744983, 298.53461633475035, 311.0839450161301]"
560,"[417.5479950035845, 268.0166607634948, 272.0848812441155, 271.62849124625774, 271.3963680508395, 272.95942142330534, 272.15415670954854, 270.915189592146, 276.7884573243747, 285.7135712165623, 297.0695631319778, 309.4156530428974]"
570,"[413.8309053216946, 268.1155128416041, 273.58154726210836, 276.32369529732654, 281.8425831456068, 286.81267841622383, 285.4975848661799, 282.49762931549634, 284.31764718488694, 289.5946128265799, 297.7747408000108, 306.604005621878]"
580,"[408.0379841868975, 265.72549896442445, 273.15210417963317, 272.9205647786509, 276.3878724499718, 281.4909651176708, 281.29787439247264, 280.09609087827033, 283.12806721738707, 288.8155528225804, 298.0666148656706, 307.4494958949328]"
590,"[408.8690992452578, 265.2660133532891, 265.57061900345616, 265.35570144205695, 266.0531804163642, 268.38091720256534, 268.39834348569894, 267.01668521977007, 270.6597755606739, 276.69689379148446, 286.84159828926784, 298.5019855919019]"
600,"[413.31371625586087, 274.47686068971166, 273.351745327145, 274.3378221900992, 279.3501301331916, 285.2722549882772, 284.46294030143935, 280.7424164458025, 281.5589962903508, 288.2512492887999, 296.4590556236626, 305.44242368224565]"
610,"[417.881694042095, 267.7779464160184, 269.9723790717441, 271.17116697024335, 273.8521513109562, 280.92906323758444, 282.80645474677647, 282.40422645105616, 286.0211366723691, 293.5754222516114, 301.84285319427795, 309.74458204279097]"
620,"[416.4341616678179, 265.48060661019565, 264.40023231405144, 265.0905517595892, 268.6104231452353, 272.8994063169976, 272.4785390517929, 270.083771502241, 270.2330451595163, 277.8135095848919, 287.67327575609977, 297.36101540096854]"
630,"[414.6873715435044, 264.295630169302, 267.85879340548337, 267.14218621803985, 268.8807418595782, 272.6195082361147, 270.64834001522115, 265.73738118701385, 266.77491344169886, 273.68372097664934, 285.1830211529894, 297.77123223375986]"
640,"[414.7880245907496, 262.19280662208143, 261.6882627513556, 259.73821510942645, 261.4516317182727, 265.8408069578269, 265.4812588080896, 263.3659993751455, 266.02951731132043, 273.1860324912042, 282.822359957704, 294.6713197297222]"
