iteration,trainLoss,trainRMSE-avg
0,448426.25,669.64
10,302068.22,549.03
20,266505.25,515.36
30,238614.48,487.34
40,211624.4,458.55
50,191233.4,435.49
60,176745.8,418.44
70,164924.23,404.03
80,152449.78,388.14
90,138415.25,369.45
100,126634.83,352.87
110,122640.12,347.33
120,120795.16,344.89
130,113358.96,333.78
140,112484.56,332.6
150,109975.15,328.93
160,107844.15,325.57
170,104274.82,320.1
180,104629.1,320.81
190,104165.14,320.03
200,102804.375,317.72
210,101425.36,315.5
220,101036.03,314.99
230,98336.37,310.67
240,98968.445,311.71
250,97970.59,310.06
260,104829.08,321.35
270,96620.64,308.06
280,93814.46,303.28
290,91970.93,300.18
300,90706.9,298.01
310,96125.18,307.35
320,92018.45,300.45
330,89560.57,296.31
340,92715.19,301.8
350,88220.61,294.1
360,93951.06,303.94
370,96551.07,308.56
380,94466.695,305.01
390,86755.81,291.72
400,87167.67,292.52
410,89425.055,296.57
420,85894.91,290.26
430,86523.375,291.35
440,85478.766,289.62
450,82208.94,283.75
460,91043.22,299.4
470,89913.79,297.51
480,83957.36,287.06
490,96478.35,308.53
500,94481.31,305.2
510,89837.125,297.25
520,97732.87,310.35
530,87062.51,292.5
540,87814.44,293.8
550,90039.31,297.61
560,85988.836,290.47
570,88728.98,295.57
580,87197.82,293.05
590,82153.75,283.97
600,88238.664,294.75
610,88454.9,294.83
620,83274.66,285.71
630,82625.07,284.61
640,80653.984,280.94
650,83501.016,286.29
660,90491.1,298.65
670,88035.234,294.6
680,81741.59,283.45
690,78741.67,278.0
700,88849.49,296.39
710,81980.234,284.28
720,86961.68,293.11
730,81081.8,282.82
740,82365.89,285.08
750,80671.44,282.06
760,86966.66,293.33
770,81799.54,283.98
780,84829.41,289.47
790,77878.41,276.87
800,79130.9,279.23
810,78073.63,277.36
820,82731.82,286.02
830,82656.02,285.86
840,77547.3,276.65
850,85923.64,291.83
860,85563.96,291.21
870,87948.54,295.15
880,90924.21,300.45
890,89591.73,298.16
900,85167.31,290.29
910,81480.57,284.03
920,81675.234,284.44
930,76407.99,274.75
940,76672.625,275.26
950,81920.39,284.94
960,75265.875,272.68
970,75738.35,273.59
980,79312.19,280.27
990,74043.17,270.4
