0,trainLoss,trainRMSE-avg,testRMSE-avg
1,167614.03,183.452,188.7911
2,102961.68,183.4531,188.814
3,87791.01,183.4533,188.8092
4,84926.94,183.4545,188.8016
5,84193.32,183.457,188.8065
6,83959.73,183.4568,188.8274
7,83861.13,183.4571,188.8035
8,83799.74,183.4573,188.835
9,83750.07,183.4569,188.8118
