0,trainLoss,trainRMSE-avg,testRMSE-avg
1,57413.05,151.7903,73.4806
2,48981.52,151.8246,73.4644
3,47713.86,151.8003,73.5193
4,47189.7,151.8128,73.4295
5,46871.46,151.814,73.4485
6,46574.32,151.8123,73.416
7,46297.46,151.8164,73.5264
8,46035.29,151.8143,73.461
9,45772.86,151.8102,73.4967
