iteration,trainRMSE
0,"[633.389861836089, 633.4184615244005, 633.4432086915574, 633.4383235224936, 633.456104589029, 633.439814025748, 633.4052944762606, 633.3445167942821, 633.2537098826293, 633.1673937657165, 633.1160783903066, 633.0356649239312]"
10,"[529.5535594480739, 508.23007669143544, 504.77763833391333, 504.21332238813943, 504.1178558420864, 504.08454726265666, 504.06701660334414, 504.05525095479663, 504.03965938854964, 504.0250000891037, 504.0211150701227, 504.00955899353926]"
20,"[497.46118960775044, 483.97596380903997, 481.6417235749809, 481.3032812024717, 481.25163403355646, 481.23897957321765, 481.237495684684, 481.2390338281107, 481.2419069584871, 481.2444353644315, 481.24890292621257, 481.2510935084438]"
30,"[476.8287784174146, 462.8143194484617, 460.46143138317024, 460.12300710259706, 460.0628225925726, 460.05169667016946, 460.0552591010841, 460.05926039209936, 460.0697157549967, 460.07842971665326, 460.08055458706116, 460.0885809916049]"
40,"[457.6282968658131, 444.0919874188571, 441.9139292883637, 441.60766505711257, 441.5435171142344, 441.54232297736553, 441.54549245714946, 441.55403755599, 441.57576581468703, 441.59456216366095, 441.59408510559666, 441.6075912658118]"
50,"[440.73327438731275, 428.8801697409126, 427.2258270411699, 427.026598599429, 426.9769808360991, 426.9793463635759, 426.99509537023437, 426.99895544272346, 427.026880123247, 427.05028812307654, 427.0464863032865, 427.0664034534348]"
60,"[427.5175966904005, 417.2778273865555, 415.901868215978, 415.89989002421095, 416.0455433992927, 416.244310445597, 416.394108841552, 416.5378266805775, 416.6603927126924, 416.76482704328384, 416.82688002691964, 416.88901262882695]"
70,"[419.42305696810473, 411.2528386481424, 410.15344069125126, 409.99142983759776, 410.00100786075046, 410.1120866138307, 410.22415671450733, 410.2399537517766, 410.2282696095286, 410.2047396149991, 410.1923939930504, 410.1442294974534]"
80,"[411.6671013220004, 403.371381041757, 402.5712955825545, 402.8388713038759, 403.134126509743, 403.50242027288186, 403.8508900304992, 404.11018664621264, 404.3150607879651, 404.5354058523712, 404.81797836363745, 404.994970892304]"
90,"[407.36847111780344, 397.86708585298436, 396.40918839417805, 396.52333237003523, 396.78385795737233, 397.23930629969675, 397.6823756725221, 397.9426753411123, 398.0909600083136, 398.210506074618, 398.4241339686693, 398.6914556744933]"
100,"[403.8183881546222, 396.15458881639324, 395.08400226772255, 395.2173273853002, 395.50249895323543, 395.93843058480405, 396.32083221350706, 396.52710661088645, 396.64022040730765, 396.65622999449107, 396.7892278207244, 396.9243891850119]"
110,"[397.7974309843489, 389.55652724652737, 388.70240272720105, 388.97566867699186, 389.34720201994594, 389.8691294381244, 390.25720048861484, 390.4004470628117, 390.3989152504794, 390.3082613914266, 390.3947905406161, 390.50568559532786]"
120,"[393.0454295005219, 381.88874470184305, 380.048475599168, 380.11340735063936, 380.5743042613514, 381.33647086230803, 381.85991134191244, 382.2068256999985, 382.34551778882485, 382.5197093984614, 383.04999556228984, 383.5597834488133]"
130,"[387.9649526558972, 377.1996239054358, 375.5350502069431, 375.7759495259002, 376.38639960432573, 377.1713026895574, 377.8599268290597, 378.2164366977409, 378.4802009433455, 378.79224104033136, 379.44125958147947, 379.9873848922649]"
140,"[382.2524528836022, 370.5295193466882, 368.78818618358366, 369.4351986252898, 370.3749802237644, 371.5399536288914, 372.56644144203483, 373.1025480278611, 373.41944351075574, 373.788789598385, 374.58952928500247, 375.2988080947633]"
150,"[377.27163345847543, 363.7193560362328, 361.4724318546826, 362.0536154129719, 363.1252979125355, 364.43165971957035, 365.37759735680334, 365.952148383186, 366.16082513488726, 366.42489393948364, 367.41943669862036, 368.32163402350943]"
160,"[371.1754426539529, 357.83451868156845, 356.09960108444295, 357.1959237074592, 358.5051478373303, 359.9581631793433, 361.31051803088815, 362.0358190718577, 362.44266865910083, 362.8528819684066, 364.0033666966959, 364.88680709621934]"
170,"[364.9448526880827, 351.6825536268642, 350.157670055812, 351.68501901366125, 353.5141352198893, 355.27363414472853, 356.71162540871916, 357.5602353759779, 358.12380296384237, 358.72310844856025, 360.08781518517793, 361.1044947459034]"
180,"[360.3646041495331, 345.1095613780835, 343.45850902036824, 345.3179523938165, 347.35391245516774, 349.38566614434166, 350.9488207829763, 351.836357136031, 352.2815905817712, 352.82987037928984, 354.37287919802577, 355.7867676219994]"
190,"[357.5889648141984, 342.15923778133373, 340.35096723629397, 342.0952151619161, 344.37027217334946, 346.4332368852367, 347.8497303208071, 348.53622074498657, 349.07064283117694, 349.6380949212342, 350.9632014431831, 352.05938752376557]"
200,"[355.18431994534114, 338.88203523577187, 337.21106010964536, 339.35260962896933, 341.59727131214936, 343.67301628757616, 345.24299351454425, 345.90467817359445, 346.2343542874151, 346.7777376704734, 348.17954585392135, 349.3616051257992]"
210,"[351.9813445847193, 335.9842369959735, 334.5419458035292, 336.95630265032014, 339.23446950053693, 341.37664099301554, 342.80681026316216, 343.30733486483166, 343.503889676843, 344.2394615749715, 345.9131654658554, 347.532501159117]"
220,"[350.8231653021071, 333.3526400605783, 331.54570227997687, 334.2291640230194, 336.7844215607374, 338.9528731556476, 340.471762782222, 341.0150733459085, 341.06080121519506, 341.40100928958924, 342.71843629168245, 344.1590829400377]"
230,"[344.9302243510105, 329.1952500593262, 328.47414841140693, 331.5808036321194, 334.1188308532162, 336.2899168515117, 337.9164348995099, 338.59274011030993, 338.9564877393348, 340.03493549454527, 341.6812290269102, 343.4394247364423]"
240,"[342.4415121408144, 326.5042900042484, 325.330263839962, 328.2539400588206, 330.95814354845203, 333.1782951453221, 334.89636135205814, 335.739036567669, 335.9943365116686, 336.6560584501084, 338.3024872362778, 340.48643773545626]"
250,"[340.0218619799879, 324.3368598787701, 323.4864516579575, 326.4128480296032, 329.10447234434946, 330.72943527692865, 332.25570523574686, 333.10372032383225, 333.42291333214575, 334.520180764771, 336.6840754538231, 338.7912303950813]"
260,"[340.6235127081804, 323.5716038152473, 322.23345921837426, 325.1767426240852, 327.57210194917434, 329.38998871387935, 331.0209644292427, 332.0144077966813, 332.0117005886841, 332.569661245056, 334.13377100703826, 335.92696525083096]"
270,"[336.6873667994814, 321.53986396136787, 321.1893008191231, 324.12259800781004, 326.92601912592414, 328.8353679519966, 330.24243307830443, 330.93787247106184, 331.71930490734326, 333.212350840655, 335.5737974460427, 338.3183124386537]"
280,"[338.3503159945832, 320.92245709801796, 319.62718594413894, 322.5235683084756, 325.0764982096783, 327.0788574378239, 328.3128026601862, 329.23067889971276, 329.25530963949353, 330.06985827772115, 331.7422436830496, 333.54213782743307]"
290,"[334.44814318890354, 318.3351530005574, 317.5854697345786, 320.6290046494152, 323.58423249913136, 325.5477252045057, 326.734231977985, 327.60383470944527, 328.3015636720963, 329.84180959613667, 332.63777337926484, 335.8744597120754]"
300,"[333.2150691506021, 316.5308042866459, 315.4654954275533, 318.8941123069395, 321.60436111027457, 323.38668200895466, 324.4331507300374, 325.43895229351165, 325.52900218360645, 326.7228214290413, 328.7691050846607, 331.3832822151787]"
310,"[330.9433446539916, 315.5908544507548, 314.97768850728517, 318.07880155242617, 320.8263805383268, 322.42248754030123, 323.19519632272505, 323.8623369407374, 324.21204794644416, 325.7026602156368, 328.5418520578218, 331.57411394593413]"
320,"[332.6227671338698, 315.1104595232059, 313.63139775624427, 316.75318962773133, 319.3595845400853, 321.16451381190956, 322.94118187262444, 324.2624048043786, 324.33564946670083, 325.0831300832309, 326.75569153414625, 329.30585925908684]"
330,"[338.55898371024017, 318.409023801733, 315.7578486618106, 318.51712211109964, 321.64225894277064, 324.28050948716674, 325.6282518374566, 325.9659637134565, 325.82047180009516, 326.8047716049072, 327.7400303325118, 329.25919883865197]"
340,"[329.48008331093223, 312.04241688037956, 310.6977414084805, 313.97053029717244, 316.9254656762448, 318.96710850746217, 320.475294059727, 321.30640102245314, 321.35874922334875, 322.53284999062373, 324.61632339812576, 327.124270979091]"
350,"[325.83977343558075, 309.7889325265131, 309.19332055003963, 312.6404559111333, 315.37585479127966, 316.688636788898, 317.9728846144943, 318.9917281387689, 319.36169687437956, 321.4853091841475, 324.52935500693644, 327.61571326128586]"
360,"[325.70224672388133, 308.68387187690485, 307.5636617718988, 311.16913927012547, 313.94066043651947, 315.68546823374083, 316.93299304715737, 318.13992605364, 318.4545882497167, 320.45728356904374, 323.54347088115395, 326.6570515062082]"
370,"[323.33730841308875, 307.7830482131268, 306.77227577196965, 310.2595059803346, 313.16619739071433, 315.1467957261181, 316.37559843900215, 317.6678112191115, 318.2453098357384, 320.191030288138, 323.4721023252325, 327.2050784828735]"
380,"[326.5654728423101, 308.0388142082153, 306.5251911574238, 309.9112373718808, 312.88971518536266, 315.21720022426484, 317.00413092865665, 317.8809751296572, 318.1303021611394, 319.44347875792397, 321.59550415499143, 324.4934877964431]"
390,"[324.61769185690036, 306.47631332564123, 305.0551343381023, 308.58223609899295, 311.44386564643463, 313.5176095942831, 315.21143341215077, 316.3026180273514, 316.9074086587803, 318.6220394182753, 321.0700723071095, 323.7552342350636]"
400,"[321.8854492976736, 304.8099195085152, 303.23717761848536, 306.6004928651199, 309.24799345726774, 311.6735122536771, 313.5308633653956, 314.5849076702966, 314.9675683910969, 316.860950816947, 320.0884183365717, 323.35107755874225]"
410,"[320.0836540705251, 303.46946746582273, 302.5032256321473, 305.60778795519366, 308.4351651244357, 311.1156046656446, 312.90743527041326, 314.73158807200616, 315.71809324108574, 318.6153551167995, 322.0296212429113, 325.339480544554]"
420,"[327.5594817448668, 306.8802117275027, 304.53822181530603, 307.72271850861114, 311.0153455079175, 313.4710252435256, 315.33115686620783, 316.8085906546758, 316.76909178780716, 317.234741588346, 318.45148005892423, 320.9974433442321]"
430,"[317.99196411916364, 301.1865031479526, 300.7254385378892, 304.4780385686642, 307.715612978988, 310.14570294720517, 311.7147563874807, 313.55359299705356, 314.7776105252517, 317.3315212119528, 321.1541757613337, 325.04425514756247]"
440,"[322.51463741743686, 303.07770738477774, 301.1448914703309, 305.345425408633, 309.02466600805843, 311.9602252620475, 314.02023429520995, 314.7025293677978, 314.7781431205377, 315.446361781945, 317.0146873995304, 319.24607115593875]"
450,"[321.50289202654704, 302.4523903851702, 301.03512026286455, 304.96967363447186, 308.576493602786, 311.15161284024055, 312.87909124515033, 313.66795416766166, 313.81969684345376, 314.7554431211484, 316.47371451212416, 319.08793664788664]"
460,"[318.86804646524024, 301.28799594675326, 299.84667732386987, 303.20950602331567, 305.82067255297954, 308.44167708039043, 310.15727719440946, 311.43162288214165, 311.759632596346, 313.4383203466694, 316.3193442815566, 318.9864508829341]"
470,"[314.19564684745575, 298.25250998800885, 297.0703629269266, 300.86568067659533, 303.4330566361657, 305.7271991688352, 307.6312617281375, 309.74184202283766, 310.47338208881314, 312.39350884760023, 315.74324130080873, 319.2405564118098]"
480,"[312.6486308632562, 295.11121154691915, 293.7838079898216, 297.08468906821105, 300.77042892519813, 304.0011405467699, 306.18894560664654, 307.8204931268232, 309.19540929857766, 311.8496081483344, 315.6726952379765, 319.3562438319577]"
490,"[317.7446245877882, 298.4038119405039, 296.47907720593304, 300.10103390674186, 302.85414133776004, 305.16428746540686, 306.5465660423855, 307.7998077648537, 308.8109819380436, 310.12757473097247, 313.0381926599557, 315.9815018255948]"
500,"[309.1228707575242, 292.8457606444451, 292.72994469230235, 296.8112568246664, 300.2746416112443, 303.15379000342375, 305.11961828176544, 307.4529037917669, 308.9514734565104, 312.3208346785541, 316.7081513785441, 321.1474823428525]"
510,"[312.3022320096381, 294.7516807602266, 293.31924050085235, 297.3801481885769, 300.3393333731238, 302.9869398497504, 305.311505887554, 306.72944296318144, 307.6024379835293, 309.8080260917732, 313.080060083059, 316.6800920585651]"
520,"[313.0259823549616, 294.2732310454044, 293.29808527592303, 297.7161269650548, 301.58379601108334, 304.95773068230795, 307.2304550275971, 308.71624605316106, 309.32316035886646, 310.5271490564791, 313.2944889815723, 316.3737490065663]"
530,"[312.8540491280903, 293.59895552062045, 292.06324980599953, 296.28035589555026, 299.6608940519082, 302.44318142510326, 304.92652596274087, 306.4586253727583, 307.27333189834536, 309.7846838669578, 313.3980714323987, 317.20446662772065]"
540,"[317.25532708690554, 298.51031091936244, 296.88561120399993, 300.80686645765087, 305.15674141669166, 307.85639499643116, 309.7488725151556, 310.8038327291845, 311.27613133021583, 310.9942211130126, 311.92450138447043, 313.90711647818586]"
550,"[307.81937614966455, 290.83867531285864, 290.5640517106005, 295.3143122052955, 299.1028669015246, 301.6382939908286, 303.8742532846751, 305.9910641884628, 307.0095138155766, 309.8052514005721, 313.56230144728136, 317.0820280111048]"
560,"[310.6362286517821, 290.77178360724383, 289.8180492573654, 293.60595257900525, 297.4095425149682, 300.4166172596254, 302.99581784103316, 305.32403208828237, 306.6428792975826, 308.6403341389869, 311.96719187217894, 314.7429674075223]"
570,"[319.67634082568367, 298.22886770268593, 295.4906497064064, 299.0810359093426, 301.9652986443143, 304.4264651690357, 306.77806342414044, 309.04724094596503, 309.9618947397144, 311.47989753365033, 313.41750712564476, 315.4563502524946]"
580,"[305.2730646865757, 286.284888376299, 285.56459995656405, 290.4958955359387, 295.1183573755006, 298.47494629638425, 301.0331147661506, 303.6379674569116, 305.69972044618754, 309.3683699007746, 314.0469878101355, 318.5980350703425]"
590,"[307.10335011322826, 288.43173825056687, 286.91540114073325, 290.52123178321824, 294.022193898364, 297.3443112588984, 299.91146846222773, 301.8028385456367, 303.0090973942255, 304.6930453601684, 308.8108998802482, 312.81690034384286]"
600,"[304.79463206637246, 286.38345552540903, 285.0079068653765, 290.1203752076211, 294.81907397886283, 297.99408673351223, 300.66058627673806, 303.56153429253186, 304.9384798989892, 307.7570399376467, 312.1264283307769, 316.2912398929196]"
610,"[305.8355368813347, 288.1075790912767, 287.07196016378856, 292.11203185748934, 296.0395452919293, 299.1032740307763, 301.90425020693044, 304.5515642447897, 306.45445236911763, 309.9318733929215, 314.10973951626323, 317.8988415396064]"
620,"[304.36075046754024, 286.14679031350045, 285.0705135460762, 289.92992248572244, 294.48134637944577, 297.9098005091031, 300.3227786946543, 303.0599799926428, 304.7197488932587, 308.8984199498638, 313.20217310973226, 316.8877614468557]"
630,"[314.5432150447142, 293.664158496728, 290.37973310401, 294.9792356299464, 299.1344487624161, 301.64097332511733, 303.769080102278, 305.34230852270593, 307.07838639706006, 308.79922326839386, 311.0804735356529, 313.70035229268416]"
640,"[301.4322781778696, 286.16919559651757, 285.56577809265093, 290.6202684664079, 294.9284126326734, 298.29065929195025, 301.08919047087494, 304.8862822649825, 307.13359356994584, 311.4920382075427, 316.268708473549, 320.85980997485416]"
650,"[304.4331914791654, 285.84736357448224, 284.8973236088494, 289.28154309914515, 293.65231616105655, 296.78866617945675, 299.87151829537584, 302.50278514708134, 304.020470844882, 306.9622828794212, 310.80314915300534, 314.5910098766547]"
660,"[308.43091890404776, 290.1006412005765, 288.66451834689525, 292.7152692384642, 295.906182466068, 298.85681718711726, 300.4966931675032, 302.37275227910317, 303.5168829611426, 305.2593160818778, 307.3892967994276, 310.67644808031287]"
670,"[302.06042307062273, 284.1386356161634, 283.2817441557843, 288.23111802684116, 292.5825461883362, 295.44554093641824, 298.59532304217345, 301.21184882701544, 302.72647948314557, 305.5236730019369, 309.077860894842, 312.5812557322635]"
680,"[310.2448866003243, 287.4992296263346, 285.028754263781, 289.0215569601277, 292.8179349352414, 295.72713426560034, 298.29461562900565, 301.16690005899153, 302.3800135259143, 304.75139162419794, 307.9415582114781, 311.1235858651601]"
690,"[307.5253068191326, 286.2370607747986, 283.0777995557893, 287.0111446367596, 290.8135914983253, 293.21243483031185, 295.7144449642113, 298.60171616591396, 300.2589777678064, 304.4245065802501, 308.25829483563757, 312.39116990402033]"
700,"[305.75234669669464, 287.1383449597679, 286.67303964972797, 291.24348434496505, 295.20876226556385, 297.9922952062558, 300.2235226357523, 302.24198443926497, 303.0174554026132, 305.56784977766085, 308.4728301708105, 311.39374062138086]"
