iteration,trainLoss,trainRMSE-avg
0,432520.12,657.66
10,380664.56,616.92
20,357267.3,597.6
30,332826.72,576.68
40,306334.06,553.11
50,278355.9,527.05
60,251018.12,500.26
70,225606.97,474.04
80,201530.39,447.79
90,180757.98,424.01
100,163803.73,403.65
110,150582.0,387.02
120,140964.39,374.62
130,134213.05,365.72
140,130442.01,360.59
150,125221.98,353.34
160,122906.164,350.12
170,121087.03,347.56
180,120128.19,346.22
190,118662.266,344.13
200,119336.11,345.13
210,117888.98,343.04
220,116807.43,341.45
230,116403.56,340.88
240,115924.14,340.19
250,114309.39,337.81
260,113258.61,336.28
270,113103.73,336.06
280,114711.91,338.43
290,113672.96,336.92
300,114069.24,337.44
310,113571.38,336.72
320,111014.02,332.97
330,110813.664,332.65
340,109368.83,330.49
350,111362.3,333.42
360,115358.87,339.34
370,114848.43,338.58
380,109793.05,331.13
390,108434.445,329.09
400,108975.78,329.89
410,108030.086,328.46
420,107565.12,327.77
430,106504.17,326.13
440,105243.58,324.27
450,109305.82,330.32
460,102949.13,320.74
470,110825.82,332.65
480,107086.93,327.05
490,104798.234,323.56
500,102742.81,320.4
510,102913.6,320.65
520,104017.03,322.36
530,107521.61,327.59
540,107012.85,326.92
550,102866.016,320.57
560,100011.72,316.12
570,98012.97,312.96
580,110049.03,331.18
590,105453.805,324.43
600,101703.414,318.74
610,100384.37,316.68
620,102269.695,319.59
630,96327.31,310.27
640,98200.84,313.21
650,95791.05,309.38
660,94703.3,307.64
670,95892.086,309.53
680,96882.836,311.07
690,92940.64,304.78
700,95377.39,308.68
710,92632.625,304.28
720,90947.06,301.53
730,89131.914,298.51
740,98037.664,312.92
750,93235.85,305.27
760,90632.42,300.94
770,90029.53,299.98
780,87303.35,295.44
790,85858.555,292.99
800,88701.94,297.75
810,93277.2,305.2
820,86707.83,294.42
830,87312.24,295.43
840,94244.07,306.8
850,93518.63,305.7
860,96631.59,310.61
870,87864.04,296.36
880,87585.336,295.91
890,87149.58,295.18
900,84729.984,291.05
910,87459.94,295.67
920,84034.875,289.87
930,84088.36,289.95
940,84977.15,291.47
950,80797.01,284.21
960,82074.21,286.45
970,83309.89,288.59
980,79513.54,281.95
990,90498.59,300.67
