iteration,trainRMSE
0,"[555.5901796954932, 555.82762196151, 556.3171778476041, 556.567828412347, 556.9000793269782, 557.0944854412148, 557.3017590926565, 557.5546574890346, 557.6990488428387, 557.7296865795324, 557.781308802075, 557.8083678243469]"
5,"[512.001870003622, 509.59005824282417, 509.5920387764241, 509.702176900274, 509.9860291162307, 510.1636599410625, 510.3686213740084, 510.62721299314234, 510.7777540681368, 510.812297830894, 510.85778005753417, 510.8750011278013]"
10,"[500.76409913233863, 499.90367470441123, 500.1388382148887, 500.2986821588734, 500.5958302696278, 500.7766377438194, 500.9812038530039, 501.23817361174144, 501.3865819414954, 501.419832812997, 501.46384873773155, 501.48046502677926]"
15,"[490.62167506568244, 489.8502431516641, 490.0960089413178, 490.25428402333125, 490.54821067985193, 490.7250354583083, 490.9254568252489, 491.1786670161767, 491.3236026557834, 491.3545366283655, 491.3957502311859, 491.4104530997698]"
20,"[479.99323107935044, 479.1182434055134, 479.34484822001076, 479.4963693855441, 479.78567246614676, 479.9576746835578, 480.1531606223187, 480.40182066203334, 480.5425714916198, 480.5707492670785, 480.60877366447164, 480.62141950107554]"
25,"[468.76492842100845, 467.7544768392781, 467.96073489127093, 468.10557958533605, 468.38976181093466, 468.55628762131477, 468.7461261263678, 468.98954815118805, 469.12551129685926, 469.15055335932294, 469.1849470875208, 469.19525078781584]"
30,"[456.9355764729967, 455.8048851146694, 455.98299084001314, 456.117587083142, 456.3952641353552, 456.5554102905498, 456.73876279823816, 456.9761626088016, 457.1066777059322, 457.12819927706784, 457.15851576531884, 457.1662026820467]"
35,"[444.6485035727088, 443.3539484740485, 443.50135222098123, 443.6255049933869, 443.89595978420647, 444.04889748608673, 444.22483050694876, 444.45530908324537, 444.57959585190366, 444.5971276223842, 444.62281970036963, 444.62754220483635]"
40,"[431.8975293817297, 430.46732171509194, 430.58774220874886, 430.7010899129416, 430.9633393844657, 431.1080451502448, 431.27551355196357, 431.4979979571446, 431.61518746921706, 431.62821646992643, 431.6486830937399, 431.6500651364451]"
45,"[418.7466467440878, 417.2410446503282, 417.3421872310776, 417.4448022697243, 417.69775281656877, 417.83306976941293, 417.9908343382364, 418.20410441335196, 418.3131769149769, 418.3211225875948, 418.3356856124622, 418.3333056820144]"
50,"[405.40613607806205, 403.8103371012587, 403.8888192047928, 403.97911901191145, 404.2212493493475, 404.3458331092253, 404.4924640409669, 404.69507635830956, 404.7948688651543, 404.7970813304638, 404.80497889740263, 404.7983665056457]"
