iteration,trainLoss,trainRMSE-avg
0,310266.12,557.01
5,260556.3,510.45
10,250872.38,500.87
15,240892.28,490.81
20,230448.42,480.05
25,219643.33,468.66
30,208549.69,456.67
35,197298.3,444.18
40,185979.83,431.25
45,174711.88,417.98
50,163622.86,404.5
55,152835.88,390.94
60,142504.64,377.5
65,132777.81,364.39
70,123793.05,351.84
75,115686.35,340.13
80,108676.76,329.66
85,102921.95,320.81
90,98599.766,314.0
95,95897.06,309.67
100,94999.93,308.22
105,95254.35,308.63
110,95107.4,308.39
115,95190.234,308.53
120,95316.664,308.73
125,97424.234,312.12
130,95689.375,309.33
135,83905.49,289.66
140,75195.61,274.21
145,69067.59,262.8
150,63237.613,251.43
155,60361.797,245.58
160,59229.977,243.2
165,57749.99,239.97
170,54336.758,232.71
175,64683.434,252.59
180,54538.406,233.38
185,49797.92,222.77
190,45046.336,211.96
195,44121.43,209.32
200,39594.668,198.01
205,36523.19,190.41
210,34644.6,185.65
215,39944.055,198.76
220,37474.78,192.36
225,32856.496,180.81
230,31069.242,175.97
235,31640.924,177.5
240,32611.424,180.18
245,30403.234,174.08
250,30320.715,173.91
255,30240.574,173.64
260,29414.346,171.27
265,28585.398,168.88
270,31686.248,177.67
275,28600.617,168.88
280,29131.627,170.38
285,27651.037,166.1
290,27985.99,167.06
295,26688.227,163.16
300,26612.76,162.92
305,26479.229,162.53
310,25759.781,160.3
315,27061.775,164.2
320,26590.793,162.82
325,26013.1,161.07
330,27213.768,164.64
335,26533.02,162.6
340,33486.395,182.5
345,27863.97,166.62
350,27331.232,164.91
355,26112.541,161.35
360,25521.025,159.52
365,27946.18,166.82
370,25432.123,159.18
375,25448.168,159.29
380,24303.057,155.71
385,23992.09,154.68
390,25472.676,159.14
395,23553.19,153.22
400,22468.533,149.66
405,21683.084,147.07
410,20937.283,144.56
415,22407.164,149.43
420,21492.123,146.27
425,21073.639,145.04
430,22338.67,149.29
435,21566.158,146.51
440,21405.688,146.08
445,20121.656,141.67
450,19912.596,140.93
455,19508.299,139.47
460,18656.338,136.44
465,19001.223,137.61
470,19566.262,139.61
475,18368.084,135.41
480,22882.26,150.78
485,18025.459,134.1
490,18585.057,136.07
495,17511.334,132.16
