0,trainLoss,trainRMSE-avg,testRMSE-avg
1,57578.480000000003,148.41900000000001,70.833399999999997
2,48650.279999999999,148.51400000000001,71.296999999999997
3,47221.589999999997,148.51910000000001,71.322699999999998
4,46587.239999999998,148.49189999999999,71.117000000000004
5,46208.410000000003,148.47569999999999,71.089200000000005
6,45899.029999999999,148.4983,71.169899999999998
7,45602.470000000001,148.50280000000001,71.224999999999994
8,45305.980000000003,148.50899999999999,71.206299999999999
9,45019.029999999999,148.51519999999999,71.249099999999999
