0,trainLoss,trainRMSE-avg,testRMSE-avg
1,142066.64999999999,182.42939999999999,155.9727
2,90322.559999999998,182.79310000000001,156.00540000000001
3,83206.869999999995,182.5248,155.4906
4,81313.169999999998,182.47489999999999,155.46279999999999
5,80429.720000000001,182.45830000000001,155.3355
6,79834.630000000005,182.46809999999999,155.30160000000001
7,79340.979999999996,182.46770000000001,155.3134
8,78899.839999999997,182.47659999999999,155.30969999999999
9,78474.699999999997,182.4795,155.31389999999999
