0,trainLoss,trainRMSE-avg,testRMSE-avg
1,169710.33,182.5142,190.0767
2,103974.2,182.5153,190.081
3,87304.37,182.5153,190.063
4,84199.17,182.5171,190.0684
5,83415.06,182.5187,190.0726
6,83167.44,182.519,190.0491
7,83062.07,182.5183,190.0654
8,82998.63,182.5197,190.0594
9,82947.94,182.5184,190.0342
