iteration,trainLoss,trainRMSE-avg
0,401526.84,633.66
10,361233.9,601.03
20,343673.5,586.24
30,324155.75,569.34
40,303388.78,550.8
50,281835.1,530.88
60,260116.75,510.01
70,238993.12,488.86
80,219273.84,468.26
90,201839.3,449.25
100,188279.14,433.9
110,178013.62,421.91
120,171907.56,414.61
130,168532.28,410.52
140,164681.31,405.81
150,160235.06,400.29
160,157985.81,397.47
170,155737.95,394.63
180,153046.38,391.2
190,150391.52,387.8
200,146816.78,383.16
210,143178.97,378.37
220,140292.84,374.54
230,136726.06,369.74
240,134649.1,366.92
250,129372.914,359.65
260,125715.46,354.53
270,122816.97,350.41
280,120910.125,347.68
290,118581.63,344.31
300,116677.26,341.53
310,113385.27,336.66
320,110360.68,332.13
330,109702.49,331.1
340,108837.02,329.82
350,107767.42,328.19
360,106336.52,326.0
370,105711.766,325.03
380,104652.664,323.42
390,103460.414,321.55
400,101935.13,319.16
410,100514.78,316.93
420,100539.46,316.97
430,99292.29,314.98
440,99732.875,315.69
450,98858.52,314.27
460,96576.2,310.58
470,94671.914,307.57
480,94786.65,307.74
490,93433.82,305.51
500,92156.0,303.43
510,92349.2,303.69
520,91402.805,302.14
530,91212.266,301.83
540,91356.89,302.02
550,92095.555,303.18
560,89324.875,298.63
570,89202.4,298.52
580,90774.93,300.83
590,87131.7,294.97
600,87474.3,295.61
610,88996.984,298.23
620,85566.7,292.29
630,83741.82,289.18
640,88015.59,296.21
650,92025.7,303.3
660,82632.49,287.28
670,87150.34,295.11
680,88210.63,296.89
690,83381.39,288.45
700,80293.234,283.13
710,81331.88,284.88
720,79030.9,280.92
730,82244.88,286.58
740,82931.35,287.67
750,80030.83,282.61
760,81104.4,284.58
770,79051.18,280.92
780,78203.266,279.43
790,78274.375,279.61
800,77026.17,277.28
810,76429.09,276.14
820,77638.46,278.51
830,75142.25,273.9
840,75512.7,274.56
850,74296.25,272.36
860,73270.71,270.49
870,72601.99,269.24
880,73487.19,270.91
890,72631.984,269.31
900,74618.69,272.98
910,72793.52,269.47
920,69540.766,263.49
930,70629.945,265.54
940,69581.3,263.55
950,69860.46,264.11
960,69299.02,262.99
970,68249.54,261.1
980,68555.18,261.63
990,67786.445,260.16
