0,trainLoss,trainRMSE-avg,testRMSE-avg
1,113883.86,146.2989,156.03720000000001
2,74861.5,146.31780000000001,156.1217
3,65016.190000000002,146.31559999999999,156.10890000000001
4,62097.029999999999,146.30690000000001,156.09700000000001
5,60941.919999999998,146.30359999999999,156.09530000000001
6,60409.410000000003,146.30090000000001,156.0598
7,60138.839999999997,146.29740000000001,156.05889999999999
8,59977.900000000001,146.29910000000001,156.047
9,59867.220000000001,146.29849999999999,156.02090000000001
