iteration,trainRMSE
0,"[379.7849878281443, 380.25565286344795, 379.86241519726286, 379.6762456221617, 379.3859786815617, 379.12369996014473, 378.8217016910617, 378.56024582074576, 378.31379393731754, 378.17930166786834, 378.15730734721285, 378.20834690361096]"
10,"[282.47394414326754, 283.42347726400106, 287.0664012744298, 289.40779481991933, 290.94549789140683, 291.9661856232058, 292.51204666372143, 292.68339215150496, 292.733390137952, 292.7631277920935, 292.838875191794, 292.9035250115791]"
20,"[260.7891328925744, 261.0110080108312, 269.3279341629947, 277.42285438160985, 282.59890366710846, 286.0173005108429, 288.5184391242388, 289.7857405192273, 290.9104547704917, 291.55912902371426, 291.8575174204074, 291.96549036973613]"
30,"[249.29725330587976, 250.91523855395718, 259.80527971455973, 268.87950560645214, 274.6972495843914, 279.69564790196387, 282.87274246743453, 285.702040330612, 288.62949965588246, 290.2786860299221, 290.9355518732654, 290.8399043218847]"
40,"[250.64456306974162, 253.29705814263482, 258.43155374986986, 262.9952245261849, 263.9618614921803, 266.02055816701784, 268.42406443097116, 270.4325437963491, 273.4929888123128, 275.33353270925005, 276.7173172789093, 277.55000727515585]"
50,"[243.9857943985447, 246.17134012039892, 252.62748978878807, 257.07841739523525, 258.21542629969883, 260.01941372074185, 262.68859348608936, 263.9766850564315, 266.17403472650875, 269.1287820174151, 271.6512720736713, 274.228898911869]"
60,"[242.2590755940364, 243.594366088179, 251.35579392464768, 257.6262691359567, 257.79386228821346, 258.1376706339859, 258.40888363399745, 258.5872207598146, 260.7386113111329, 262.4359214844153, 265.1843684857878, 268.53157118596965]"
70,"[236.6226096374991, 237.23130619658684, 244.01356659785048, 250.34703364286844, 249.94811674181642, 250.41525512141536, 250.88810633720172, 250.16730409793684, 250.7322525555397, 251.7374088708623, 253.95043818897298, 259.7936589509326]"
80,"[233.63539780713515, 233.57984016446215, 240.11247807266514, 246.96001425541772, 246.8979347141462, 248.38634057307937, 249.6266211126307, 249.83343631834444, 248.747063954356, 248.20169543978687, 247.95130450362845, 250.3950185142629]"
90,"[230.10979143984102, 229.99259811186027, 237.32643315849828, 244.3003785135758, 245.28454376008415, 246.9207912602722, 248.1943062005371, 247.87438019422618, 247.7761766702231, 247.57134529528133, 247.76784253413123, 249.07669795265852]"
100,"[225.58874989877538, 225.65861062805158, 230.71709376345495, 236.75313365687273, 236.85914743680954, 237.70798219506207, 239.91578725576196, 240.73264845589398, 242.3879552486238, 242.87494231882286, 243.3151879789916, 245.01146888509805]"
110,"[223.16089289617685, 223.2078341126931, 229.40936819631, 235.40458196626443, 235.26393681771177, 236.68324392065074, 237.66277410683938, 237.48943207046386, 238.8297749484545, 240.06025903543645, 240.1616979981454, 241.19100056964263]"
120,"[220.65401425515526, 220.83667630766445, 228.491952125307, 236.4875894338623, 235.37043647548128, 236.8929685664498, 237.82626304103766, 237.434858623228, 238.14606421986227, 239.4933861394275, 239.53439695983832, 240.32775005303048]"
130,"[217.25991176378957, 218.16317140400807, 224.60602925804375, 230.96457034058315, 232.57250154696078, 235.89977842107243, 239.49236072785263, 241.9361012558874, 245.89873308134605, 247.65329505740425, 247.96511310673853, 247.0141085170335]"
140,"[212.953251847224, 214.63619922183017, 222.09727833936753, 229.29398391865595, 230.57551294657426, 233.08572490363935, 234.04012732117988, 235.5889738726628, 237.9309607301068, 240.56812292982426, 240.77614702749986, 242.16109752588025]"
150,"[209.90889331211676, 210.9985870454053, 215.12880531233503, 219.75474287716835, 218.51642208324532, 219.08598708067092, 220.60797364771642, 222.7016175843343, 225.4534786314047, 229.91737597805687, 232.1541420468341, 233.7552561781694]"
160,"[207.01242275431358, 208.80106630810465, 214.77454805696857, 220.61990055084198, 220.49109243457212, 221.25877909965297, 222.77116623061298, 227.1261245763153, 229.78474902817172, 232.449409160721, 233.0396152811023, 232.77285151816022]"
170,"[204.79512601861754, 206.57504012933177, 210.9756107222493, 216.67831205007823, 216.93571700194087, 216.10027185416507, 217.0002672727893, 218.3296828940527, 220.28124584961543, 225.1225840237476, 228.80370311783037, 234.9954613557329]"
180,"[203.30754992031316, 205.07974972899, 208.45275712172014, 213.24737289527025, 212.88572774956512, 212.32800089938368, 214.38687280097096, 216.05488491224457, 216.28246148197863, 220.8049862584952, 222.5234329004681, 224.5671620690937]"
190,"[201.30229129983118, 202.81347748682288, 205.58026111292637, 210.2792622983142, 210.90340803761634, 211.4983779705689, 213.1391568626218, 214.61883750726764, 213.96925383026255, 218.70912364106758, 219.90738667156532, 222.35294508530447]"
200,"[200.6290902293117, 202.47926280249217, 207.57698076401613, 212.90189633412604, 213.69334210200725, 215.59090100859453, 217.28039436879004, 220.0426051047971, 220.41059752174343, 223.46301205390162, 223.26735171543007, 224.3344276008939]"
210,"[197.8430743831568, 200.33687227514284, 203.99610253972088, 207.68784481490252, 208.07256676859762, 208.49795975106812, 209.41061749914692, 210.94591662965664, 211.92937529403184, 216.7719459243206, 220.50711117159827, 226.6651909931221]"
220,"[198.33815863598977, 200.87916795551902, 204.04543132406621, 209.4354886370853, 211.35157784297803, 212.2926940658708, 214.82660941923064, 218.14276325639534, 218.98977159309436, 223.15320906372847, 222.94078518680897, 224.16909536492594]"
