iteration,trainLoss,trainRMSE-avg
0,271874.5,521.42
10,156405.11,395.47
20,135672.98,368.33
30,116777.43,341.72
40,101417.695,318.45
50,84642.45,290.92
60,72332.75,268.93
70,62971.87,250.93
80,57780.887,240.36
90,53345.8,230.9
100,50482.188,224.51
110,48120.246,219.06
120,48558.25,220.1
130,45095.67,211.88
140,43381.094,207.64
150,43220.094,207.56
160,41791.945,203.92
170,40840.027,201.72
180,39575.734,198.6
190,39477.562,198.08
200,38510.516,195.72
210,36014.85,189.45
220,38205.746,195.06
230,36131.582,189.53
240,34349.06,185.24
250,32843.918,180.96
260,31077.88,176.0
270,31057.883,176.04
280,29570.273,171.61
290,29645.055,171.78
300,27626.953,165.96
310,29124.992,170.61
320,25908.416,160.88
330,25662.904,159.97
340,25216.604,158.68
350,23888.172,154.47
360,27692.639,165.75
370,25203.064,158.55
380,23631.842,153.65
390,22841.773,151.09
400,22688.906,150.5
410,21816.879,147.62
420,20521.715,143.18
430,21624.676,146.82
440,21644.355,146.9
450,21974.393,147.91
460,22663.23,150.46
470,22102.94,148.58
480,20369.592,142.7
490,19404.594,139.24
500,20171.28,141.97
510,21882.713,147.67
520,22339.04,149.36
530,18437.885,135.75
540,17880.814,133.61
550,17209.645,131.11
560,16917.697,129.99
570,15962.427,126.27
580,15215.181,123.26
590,15218.023,123.25
600,16761.83,129.31
610,15033.218,122.45
620,14866.491,121.89
630,14181.191,119.0
640,13174.281,114.71
650,12728.993,112.76
660,13253.47,115.05
670,12728.492,112.76
680,13891.738,117.59
690,13748.185,117.17
700,12263.636,110.65
710,12176.1,110.26
720,12414.785,111.27
730,12003.626,109.5
740,12288.786,110.8
750,12226.683,110.51
760,11481.208,107.08
770,12003.16,109.52
780,11001.658,104.83
790,11248.029,105.98
800,11864.856,108.86
810,10724.693,103.5
820,10523.825,102.53
830,10539.158,102.58
840,10291.384,101.38
850,11076.037,105.09
860,11228.244,105.77
870,9733.479,98.57
880,10631.947,103.07
890,10100.533,100.44
900,11287.629,106.2
910,10572.84,102.78
920,10342.985,101.66
930,10079.133,100.34
940,10056.9,100.18
950,9151.608,95.59
960,9894.549,99.4
970,9672.517,98.24
980,10210.822,100.89
990,9727.503,98.56
