0,trainLoss,trainRMSE-avg,testRMSE-avg
1,283281.46,273.5791,123.8533
2,251584.56,273.6293,124.0766
3,237602.82,273.6409,124.1058
4,230564.58,273.6384,124.1198
5,226907.28,273.6211,124.0766
6,224956.35,273.6134,124.0722
7,223900.89,273.5956,124.0369
8,223317.14,273.5935,124.014
9,222978.3,273.5933,124.0222
