0,trainLoss,trainRMSE-avg,testRMSE-avg
1,288888.03999999998,219.34800000000001,189.4126
2,173089.10000000001,219.33019999999999,189.3648
3,116887.66,219.34180000000001,189.3502
4,94980.529999999999,219.3723,189.41470000000001
5,87333.889999999999,219.38990000000001,189.446
6,84111.889999999999,219.40450000000001,189.44280000000001
7,82382.460000000006,219.411,189.4444
8,81301.050000000003,219.4211,189.43709999999999
9,80556.419999999998,219.42250000000001,189.43190000000001
