iteration,trainRMSE
0,"[480.2331676784923, 481.02809392234315, 481.0821419979208, 480.8359764293247, 480.6831391158241, 480.51534299876494, 480.4288515695364, 480.25369590075655, 478.4918899688096, 478.2134720572855, 478.03056639975847, 477.9662904494282]"
10,"[344.44549495213533, 331.0672490146523, 329.1371976262171, 328.7933985587297, 328.7780114447101, 328.74951559686144, 328.7310618174452, 328.6424775517903, 326.695723901317, 326.56188800575154, 326.5172991542654, 326.53308014830384]"
20,"[314.30244124641706, 307.65204723217676, 306.558793318462, 306.17312198075376, 306.14553790738154, 306.1506669145458, 306.19128722514165, 306.20822236670267, 304.2981050467389, 304.21455580883963, 304.2070147274333, 304.2438023062976]"
30,"[290.4533631278649, 287.99578288763206, 288.879216473883, 288.2508812799163, 287.7223761967868, 287.44149548681946, 287.44743797202864, 287.577285555854, 285.765617917004, 285.78717632621084, 285.94726760015953, 286.12619005596457]"
40,"[267.2577771134317, 269.91448969371095, 274.0988930510007, 275.18135981747093, 274.6754419323087, 274.4391708273665, 274.4781748115125, 274.8183082236515, 273.20194355349145, 273.33476884238854, 273.68498938137765, 274.0842756515295]"
50,"[247.98252091788726, 254.52021663127016, 261.31590284645097, 264.8810086261015, 266.61057021724713, 265.9885596555435, 264.6539570320066, 265.4811048022761, 264.7380916694389, 265.4079118617473, 266.8173158791638, 268.16319395122605]"
60,"[243.50730349394436, 247.1872545219585, 252.03988593094158, 254.79226171726265, 256.5127657950887, 257.2083821551431, 256.38880192415536, 257.9997159045549, 257.02503792278003, 256.44362091986164, 256.67311637431413, 258.207864956888]"
70,"[244.05829086791348, 245.98308895708263, 248.52990156421373, 250.15943048587496, 252.53413243894522, 254.01367444204706, 254.59638086446208, 256.8565335021654, 255.97228708223352, 255.62070208876895, 255.4813417935694, 257.0789687161187]"
80,"[231.9093554411997, 237.4628956999656, 244.541035038521, 248.97883834761714, 252.21569792681845, 253.5364328676148, 253.38135374098744, 254.7803143536957, 253.4982261027469, 253.1029470083142, 253.49381252857637, 255.6278799112057]"
90,"[234.8071856110754, 245.9091182978754, 243.75337912945136, 240.0064821262821, 239.16910002018514, 241.16573324211444, 244.59712771883505, 249.23567593554282, 249.831918106134, 250.58603332224502, 251.53256865273488, 253.55268031895724]"
100,"[224.68398267803116, 232.0600531862433, 232.35136261930813, 234.1112503740606, 237.97878925861647, 243.27080681035983, 248.052278091749, 251.58154729504082, 251.4035425430723, 251.99691680762385, 252.94552724577414, 254.7690292847912]"
