iteration,trainLoss,trainRMSE-avg
0,305430.3,552.66
30,230420.58,480.02
60,184678.48,429.74
90,138241.03,371.81
120,98904.26,314.49
150,76922.42,277.23
180,70227.27,264.82
210,58030.477,240.34
240,54522.566,232.66
270,45517.65,213.09
300,36895.01,191.98
330,39830.547,199.18
360,33740.895,183.62
390,29377.254,171.37
420,25652.68,160.13
450,24700.594,157.13
480,20694.092,143.83
510,18414.43,135.67
540,21792.281,147.41
570,16238.109,127.39
600,15813.76,125.71
630,18205.002,134.84
660,14928.554,122.08
690,16439.824,128.12
720,15496.953,124.45
750,13960.929,118.09
780,12311.698,110.89
810,11344.281,106.45
840,12736.341,112.82
870,12705.996,112.69
900,14170.39,118.89
930,13450.809,115.84
960,12639.093,112.33
990,11251.993,106.01
1020,13039.057,114.14
1050,13316.137,115.27
1080,10947.902,104.57
1110,11017.807,104.93
1140,18755.223,136.72
1170,9840.907,99.15
1200,8816.839,93.83
1230,9201.42,95.87
1260,9036.345,95.01
1290,9591.0,97.89
1320,7989.451,89.3
1350,8317.418,91.15
1380,10990.366,104.8
1410,8107.2993,89.97
1440,7576.571,86.97
1470,12154.329,110.18
1500,7542.91,86.8
1530,6978.4697,83.45
1560,11919.75,109.07
1590,8231.273,90.68
1620,9452.194,97.14
1650,10239.577,101.14
1680,7829.072,88.44
1710,8327.955,91.2
1740,6658.54,81.54
1770,6284.765,79.18
1800,5636.446,74.94
1830,5387.242,73.25
1860,11818.133,108.47
1890,5799.0454,76.05
1920,7220.6235,84.92
1950,6437.712,80.18
1980,5726.9165,75.57
2010,5119.857,71.39
2040,4926.37,70.02
2070,4554.9194,67.25
2100,4385.817,65.97
2130,5195.349,71.97
2160,4230.896,64.74
2190,5656.0537,75.15
2220,6674.523,81.63
2250,5206.3496,72.03
2280,4538.3906,67.2
2310,4627.8335,67.84
2340,3923.687,62.31
2370,3507.9028,58.81
2400,3207.5403,56.12
2430,3100.8738,55.14
2460,2950.5483,53.7
2490,2843.0679,52.67
2520,2883.349,53.11
2550,3973.4163,62.92
2580,3319.1743,57.27
2610,3800.7698,61.46
2640,3495.8481,58.85
2670,2842.5122,52.78
2700,3015.7737,54.47
2730,3021.4456,54.59
2760,2809.8774,52.67
2790,2247.5337,46.68
2820,2070.393,44.68
2850,2041.9575,44.36
2880,1888.1794,42.55
2910,2164.429,45.96
2940,6176.0713,78.36
2970,2935.3813,53.88
