0,trainLoss,trainRMSE-avg,testRMSE-avg
1,262842.31,270.62700000000001,154.08279999999999
2,210488.45999999999,271.93430000000001,158.85939999999999
3,198701.34,268.28769999999997,151.72540000000001
4,194714.69,267.66449999999998,151.16650000000001
5,192670.57000000001,267.74759999999998,151.43100000000001
6,191311.22,267.85829999999999,151.57560000000001
7,190312.92999999999,267.85809999999998,151.5429
8,189469.82000000001,267.87240000000003,151.60499999999999
9,188714.81,267.83620000000002,151.44820000000001
