iteration,trainLoss,trainRMSE-avg
0,3437.2056,58.62
10,780.4644,27.93
20,729.58875,26.98
30,677.57056,26.0
40,652.1715,25.51
50,621.942,24.9
60,604.7551,24.56
70,620.7633,24.88
80,629.31647,25.04
90,638.0071,25.18
100,574.6502,23.92
110,558.4728,23.58
120,560.53845,23.61
130,520.46484,22.76
140,512.0242,22.55
150,514.6709,22.64
160,508.6869,22.49
170,507.09946,22.45
180,475.28616,21.73
190,472.032,21.66
200,448.05005,21.11
210,452.3262,21.22
220,466.80206,21.54
230,423.57507,20.53
240,447.24445,21.11
250,410.06326,20.2
260,443.17413,20.99
270,432.9473,20.73
280,396.194,19.86
290,407.11075,20.12
300,396.7719,19.86
310,379.23203,19.44
320,379.48987,19.44
330,362.6127,19.0
340,354.52814,18.8
350,351.3331,18.72
360,391.155,19.75
370,356.95645,18.86
380,397.18524,19.9
390,336.71414,18.32
400,334.9533,18.27
410,356.22458,18.85
420,336.43015,18.32
430,322.10175,17.92
440,341.33148,18.45
450,351.7931,18.73
460,348.7469,18.63
470,311.59476,17.63
480,304.39883,17.42
490,337.24008,18.33
500,379.22107,19.42
510,343.24164,18.5
520,357.22525,18.87
530,372.4428,19.25
540,309.80856,17.58
550,312.6236,17.66
560,291.23135,17.05
570,300.0613,17.3
580,313.2507,17.67
590,291.84796,17.06
600,285.1163,16.86
610,291.43414,17.05
620,274.10645,16.54
630,270.08728,16.41
640,265.4578,16.27
650,262.4765,16.18
660,262.04855,16.17
670,277.20566,16.62
680,281.16513,16.74
690,269.07248,16.38
700,264.91342,16.25
710,278.186,16.66
720,262.57724,16.18
730,263.4113,16.21
740,252.39001,15.87
750,260.05795,16.11
760,253.05933,15.89
770,252.0401,15.86
780,245.68204,15.65
790,241.87334,15.53
800,242.10718,15.54
810,240.8639,15.5
820,240.73724,15.49
830,231.9708,15.21
840,263.14523,16.2
850,240.94377,15.5
860,246.62924,15.68
870,229.95047,15.14
880,237.66972,15.4
890,230.72813,15.17
900,225.52786,15.0
910,224.95901,14.98
920,237.75606,15.4
930,233.8721,15.27
940,226.36139,15.02
950,231.29031,15.19
960,238.97833,15.44
970,225.9383,15.01
980,227.47473,15.06
990,224.43127,14.96
