iteration,trainLoss,trainRMSE-avg
0,309388.84,556.23
10,199498.06,446.12
20,172463.69,414.51
30,148516.89,384.17
40,129739.55,358.68
50,114807.64,337.13
60,103852.336,320.64
70,96942.53,310.02
80,91850.516,302.12
90,86940.1,293.96
100,80631.89,283.02
110,71440.58,266.18
120,72841.49,268.97
130,67469.69,258.82
140,67764.11,259.49
150,67651.99,259.28
160,64585.914,253.36
170,62439.03,249.06
180,60874.56,245.85
190,59302.234,242.63
200,59285.418,242.68
210,58836.082,241.75
220,60349.58,244.91
230,58666.496,241.52
240,58363.59,240.8
250,55372.547,234.35
260,55381.926,234.48
270,54210.125,231.79
280,52946.36,229.08
290,54463.055,232.42
300,51237.727,225.54
310,59835.36,243.58
320,51503.93,225.93
330,52508.633,228.17
340,50394.2,223.55
350,51731.68,226.74
360,52668.79,228.49
370,55327.438,234.06
380,50341.62,223.53
390,50445.266,223.77
400,53802.0,231.33
410,49783.715,222.44
420,48990.89,220.63
430,48247.402,219.03
440,51352.91,225.8
450,47539.31,217.61
460,46538.117,215.15
470,46132.906,214.31
480,45851.87,213.6
490,45700.92,213.3
500,45536.91,212.88
510,45262.457,212.26
520,44576.656,210.63
530,44703.887,210.86
540,43453.277,208.04
550,42338.0,205.32
560,42718.914,206.2
570,42524.35,205.77
580,41902.08,204.31
590,42727.785,206.33
600,42595.89,205.93
610,41564.2,203.53
620,48299.19,218.89
630,44131.973,209.58
640,41466.82,203.24
650,41604.258,203.54
660,40978.453,202.02
670,41217.125,202.6
680,39535.465,198.44
690,43787.188,208.47
700,40316.2,200.36
710,39369.11,198.04
720,40398.016,200.55
730,38602.055,196.06
740,39480.617,198.25
750,42290.992,204.89
760,40129.105,199.75
770,39114.906,197.35
780,38256.77,195.17
790,38340.875,195.42
800,40015.188,199.73
810,39828.44,199.21
820,39468.36,198.33
830,39003.562,197.11
840,38103.67,194.78
850,38092.137,194.8
860,38136.555,194.81
870,44077.26,208.96
880,43726.14,208.3
890,39964.344,199.43
900,38489.754,195.72
910,37259.38,192.55
920,38123.855,194.76
930,39479.0,198.17
940,44488.168,210.03
950,38139.37,194.78
960,37690.51,193.67
970,45823.42,212.54
980,49942.438,222.49
990,46377.52,214.27
