iteration,trainRMSE
0,"[525.427087203298, 525.6793466505459, 525.9586533465958, 526.1972073662183, 526.6957078035053, 526.9397854287382, 527.1644526027612, 527.4561835788008, 527.65066528671, 527.7117382508463, 527.7560684338551, 527.721698668753]"
10,"[486.60983598282155, 389.96360143869214, 377.8293863916507, 376.9508531903075, 377.19922598682297, 377.41973698563174, 377.58700608080034, 377.8434201089308, 378.05714684482007, 378.26159741828604, 378.54154771729, 378.7979594138481]"
20,"[474.20209725205535, 351.3158806275723, 340.4662720564711, 338.69559292496984, 338.82711129475837, 338.8532915964175, 338.8930988378002, 339.1033857786829, 339.33333370799613, 339.42705722859085, 339.51031792849824, 339.6068257551497]"
30,"[458.74477869152014, 321.20916067272475, 310.94027228680784, 309.39027916420554, 309.5787646228435, 309.57387121137293, 309.4847936303786, 309.49737274341555, 309.6100206181392, 309.681881772306, 309.7982300441401, 309.9946003820913]"
40,"[444.95740977277813, 294.07769108255224, 286.4007262162933, 285.54140042658594, 286.01922225900717, 286.2866949609447, 286.24981399753915, 286.1983468676484, 286.3042989018261, 286.3602998210371, 286.52032379307184, 286.81369239661666]"
50,"[419.23062684840136, 268.7891767092808, 263.75589800945846, 263.80383899224734, 264.36867767253796, 264.54740792332126, 264.48736742084037, 264.3194823624253, 264.2711927101909, 264.33828382907916, 264.4681889774908, 264.648664983964]"
60,"[397.2717961424876, 248.73136184560062, 249.40870324227973, 252.20768760876865, 253.90906221427423, 254.5492403439295, 254.6501669034752, 254.5594011879871, 254.46100020174288, 254.53592421688307, 254.6823319268008, 254.85663684948614]"
70,"[380.75240306009056, 229.75792739854805, 230.63599541899325, 235.33967624087722, 240.3518826320829, 244.18564834439533, 246.90379139348752, 248.5814956374478, 249.538840812633, 250.08116689478885, 250.30039707754744, 250.55710158878085]"
80,"[372.2982347514514, 222.05841602207886, 217.5741500118724, 221.56653207734522, 227.16570290373735, 232.19573093181077, 235.94392438120184, 238.77795124174114, 240.49537306875334, 241.54739079728637, 242.09959167725324, 242.4675953297389]"
90,"[363.4512605757746, 217.11323489998176, 204.7412585471803, 201.79262402529602, 207.42747940860798, 217.6479242502578, 226.9048746299881, 233.02213311574585, 236.08109779960338, 237.2244279413165, 237.71965536717488, 238.0967945146016]"
100,"[350.1204029700607, 216.42864823437088, 204.33200896523044, 194.79592916141053, 194.35205025501978, 203.44377721589666, 217.72565051046521, 229.96661150440875, 234.78364148787443, 235.97193600641623, 236.6194915438409, 237.21281501390578]"
110,"[344.0947743123585, 208.34426510926542, 200.6687195086774, 193.95902235926292, 192.0397994965553, 198.96152016935608, 211.93492466384612, 225.4456750779384, 234.02606799557364, 237.5057487088309, 238.0760631520075, 237.84212745345664]"
120,"[337.7707964033866, 207.3833824913268, 203.19586733231534, 196.9338566319442, 192.74713838913422, 197.44051065814193, 208.13768203867886, 219.64125105858622, 226.67866300134585, 231.22257673588797, 234.32818077195907, 236.24880985480988]"
