0,trainLoss,trainRMSE-avg,testRMSE-avg
1,165267.47,169.33330000000001,176.6523
2,106519.41,169.3415,176.62569999999999
3,81762.570000000007,169.35480000000001,176.6215
4,74773.580000000002,169.35470000000001,176.6156
5,72768.300000000003,169.34530000000001,176.62639999999999
6,72069.220000000001,169.33959999999999,176.63
7,71790.350000000006,169.3338,176.6259
8,71661.360000000001,169.33189999999999,176.63460000000001
9,71586.679999999993,169.33240000000001,176.66030000000001
