iteration,trainRMSE
0,"[556.6189323075456, 556.8106666590598, 557.2119848484328, 557.4111825522496, 557.7279401058411, 557.9268304890222, 558.14996028568, 558.4213765118157, 558.5821683402498, 558.590953454813, 558.6208218831616, 558.6365809874293]"
10,"[544.0429996761924, 541.5140674678089, 541.458158995749, 541.567750195956, 541.8604798292251, 542.0476979699924, 542.2631682324571, 542.5294856926599, 542.6863625595342, 542.6958036669195, 542.7277567604714, 542.7465918665276]"
20,"[532.2052772703659, 529.3863996297696, 529.2683072329294, 529.3852525186421, 529.6838662151742, 529.8732113643712, 530.0880592597078, 530.3528379255077, 530.5076761884948, 530.5175226026824, 530.5490988809933, 530.5671858573874]"
30,"[519.1730814609955, 515.3027827863375, 515.0043355209689, 515.0945652233179, 515.3871244854395, 515.572298271274, 515.782867405721, 516.0439429863967, 516.1950741035563, 516.2045546409744, 516.2349312874555, 516.2514524492279]"
40,"[503.63632982180866, 498.5788167681203, 498.073349615853, 498.129463184973, 498.4125512676167, 498.5912216581904, 498.79563591739736, 499.0516360438627, 499.1979399601936, 499.2070178624585, 499.23593459403196, 499.2505044421092]"
50,"[485.9084205911392, 479.6962660037296, 478.99648689499463, 479.0184618956355, 479.29052089147626, 479.46113505451154, 479.65776681490155, 479.9072058035064, 480.0473148741528, 480.0558109861819, 480.08280567646403, 480.09489430760436]"
60,"[465.7257124459015, 458.69084111911764, 457.9049376526363, 457.9094361439182, 458.171528455996, 458.3327703672692, 458.5197393513171, 458.76078499713975, 458.8930640280375, 458.9008368978063, 458.9254460316075, 458.93444729732124]"
70,"[443.41282785362915, 435.99330203663146, 435.2152990933111, 435.21028929889445, 435.46039813774047, 435.60965785137313, 435.7842482193628, 436.01440957496817, 436.13675018934345, 436.1436070194387, 436.1652067396282, 436.17038428537086]"
80,"[420.96311431668414, 412.44260376532714, 411.49202962136553, 411.4499336255166, 411.68138613085347, 411.81505826478633, 411.9737988712231, 412.18982360869126, 412.2995276455294, 412.3052360695695, 412.32306400502324, 412.32352037585906]"
90,"[397.84759592686845, 388.50262410910267, 387.4222554401903, 387.34383419083156, 387.552202225881, 387.66615096028636, 387.8046414091085, 388.0022326460003, 388.0958862957843, 388.10015494206556, 388.11325878152246, 388.10790760959793]"
100,"[374.01522930361887, 364.8231418577635, 363.91968734067575, 363.7866171702834, 363.96159078556923, 364.05743583154447, 364.18225956048667, 364.366751915126, 364.4461752732569, 364.45424685709685, 364.4683695190524, 364.46316153935896]"
110,"[351.1579694481869, 343.1377211444952, 342.85149941080624, 342.75668339816417, 342.9071683192365, 342.9939481611404, 343.11586875495874, 343.2908220160222, 343.35793291583417, 343.36593573211076, 343.3684721711735, 343.3621905361013]"
120,"[328.68990304689765, 323.8583385087978, 324.4294951965081, 324.2680121079003, 324.2459697710762, 324.29038463117047, 324.47881060317985, 324.73590101745947, 324.91116577155, 325.02941769762856, 325.1073188881771, 325.19472217036343]"
130,"[311.01228021926926, 307.244920127699, 308.461697077341, 308.2535066795401, 308.2514465434968, 308.4634112427825, 308.8251585914242, 309.20990361279604, 309.5016560521038, 309.72948636548426, 309.884810798723, 310.01715318376415]"
140,"[296.6694291745349, 293.6310550821986, 295.8839291620887, 296.665538098656, 296.6155168980851, 295.70467657592786, 295.08826481085333, 295.0554248778618, 295.1786434862746, 295.41427827974303, 295.71202287663374, 296.09710146899977]"
150,"[283.1222252285958, 282.95131594397253, 285.5913237687177, 286.20656801817415, 285.66759520026386, 284.8593803882156, 284.97531633465246, 285.4646990262459, 286.02390971844295, 286.6807379647449, 287.36062842737795, 288.15325727428984]"
160,"[266.7681294580646, 271.01106103542605, 277.1116443537615, 278.1281799398168, 277.4268684176084, 276.91978640276255, 276.96215314639727, 277.2738678901447, 277.6988741220601, 278.3009310483956, 278.9887130464648, 279.88072705955034]"
170,"[257.905821352895, 256.2384462690857, 262.7008812490631, 265.3167348985586, 266.04042290973644, 266.5859760183491, 267.49662801225384, 268.22245779041106, 268.701382692892, 269.1541975440524, 269.6881961554622, 270.67852174361974]"
180,"[251.20451873620763, 244.8644165674235, 251.58415290217124, 255.94192678440842, 258.6431581726902, 259.604117713594, 260.17001695771125, 260.4909241368447, 260.8705747577634, 261.2821010239843, 261.48783619167506, 262.0106919197565]"
190,"[235.8334937305842, 230.49813954779512, 239.50169585376287, 246.63225704008914, 250.6744909647974, 252.50934073253262, 253.72741966486825, 254.75272671309725, 255.69291180693213, 256.53570840617124, 257.47848349905206, 258.77441274619173]"
200,"[239.77703997161814, 228.89522451831712, 229.6147196726399, 234.69785391192815, 242.61385033113592, 248.03087496681556, 251.24448986789469, 253.39032306767717, 254.78794631078918, 255.76129682457739, 256.19584784510397, 256.6541263848163]"
210,"[224.7572698312498, 216.26216270468208, 216.59548300521317, 220.56414822929443, 230.39256487495274, 239.7319969232686, 244.88074423247704, 248.149699396418, 250.267703162069, 252.07756886582465, 253.51369249472089, 255.1181361897642]"
