iteration,trainRMSE
0,"[380.9007786498723, 380.89288622837887, 380.8884508507786, 380.88566923759913, 380.85509949733324, 380.79143862668235, 380.7183251702632, 380.6596988844484, 380.56776004048504, 380.4581788749843, 380.28105342695824, 380.08057051156646]"
10,"[310.9855530954922, 310.1809362977503, 310.0545500585182, 310.03463941103627, 310.0383333857125, 310.04412092599335, 310.0532712192528, 310.0599782248721, 310.05185541949743, 310.0194920175712, 309.9278502526632, 309.80882523506676]"
20,"[301.1692377417148, 300.5464977994591, 300.4573316843993, 300.44541228342746, 300.45634543483203, 300.4668464263855, 300.4819280094804, 300.4928968575031, 300.4996406688892, 300.48461377908353, 300.41753624370557, 300.3242091357639]"
30,"[294.6617538660063, 294.391975803685, 294.3583426698648, 294.35444056416077, 294.3724491231608, 294.3877538723419, 294.4093053778036, 294.42498698894656, 294.4489900952736, 294.45447219114595, 294.4171707591991, 294.3553332451561]"
40,"[292.3396656204632, 293.07167059896136, 293.20899089623094, 293.2570037734165, 293.3046931245543, 293.3373320061604, 293.3712848925977, 293.39408721950457, 293.435241566496, 293.4601350276886, 293.45133080030473, 293.41977088530524]"
50,"[291.86182471656025, 292.7848150809858, 292.9881366378926, 293.0612916906256, 293.12115113098895, 293.1611585579963, 293.1972622482295, 293.2207397465545, 293.2593946018412, 293.2809219244778, 293.2670870658204, 293.23007288952493]"
60,"[290.6663347918088, 292.2219375059776, 292.6457077372083, 292.8447707260497, 293.00437058683247, 293.1313396151708, 293.21739620385813, 293.2687597856003, 293.3180055779891, 293.3342068836417, 293.30269355182924, 293.24168585154473]"
70,"[288.94779879758585, 291.1836086832946, 291.84236292080067, 292.1583218124598, 292.3820444433696, 292.54767683422375, 292.6642125238838, 292.7438103898193, 292.8208816586258, 292.86419763987544, 292.85475242265625, 292.82202407385597]"
80,"[277.83028061646377, 277.8278769726598, 281.00768915433025, 284.15970756625535, 286.178271189291, 287.58356047777033, 288.35453114336883, 288.76818869218727, 288.9623877319736, 289.02009060441384, 288.77534366097814, 288.43015763813304]"
90,"[258.5504937524992, 262.7738326705572, 269.1595355066623, 273.71532645049325, 276.1409668380961, 277.65376652612525, 277.81466493228015, 277.4397341044364, 276.4154753945311, 275.3687719571868, 275.3259555619587, 276.11386838453365]"
100,"[245.78117603257084, 250.39471663651227, 257.5236988532891, 262.409634206425, 263.7801915462259, 264.86902357114093, 263.8752200088933, 262.5568051663002, 260.99814043098104, 260.1402450250682, 262.34784489502084, 266.27079509920816]"
110,"[234.7020827172924, 240.33539331864674, 247.83060315390398, 251.7147869727524, 252.6502426849648, 254.26535991600505, 253.5480024057191, 252.97985496145603, 252.31408666438622, 252.7244603752891, 257.14296117486373, 262.8125757438921]"
120,"[225.41708077128382, 231.2067669164848, 238.48946809174677, 242.09344722855172, 242.56525317829173, 245.0628212657369, 246.50666224933101, 247.77162413131606, 249.41312391539785, 251.98615033248495, 258.20175885654027, 265.4993240283879]"
130,"[219.38378354132593, 225.52816668072927, 233.02340538389709, 237.88639694302043, 239.60098083226856, 241.89577816328546, 243.84819847620727, 245.52111137812622, 247.98079196346262, 252.09979330040278, 258.75828369834664, 265.8604715705792]"
140,"[216.9734665513719, 222.95905088609237, 229.7032352929383, 233.7298043592627, 236.19749805022448, 237.7350700138544, 238.08238469040572, 237.69651015255255, 236.0538007972863, 236.88077883593874, 240.02445562158127, 245.12220224599318]"
150,"[216.73907004065163, 226.41539063731412, 234.70616262905642, 238.81199175091035, 240.96649694179985, 242.33209493875225, 242.06219016278112, 241.24534216556316, 241.32977395533197, 244.549552783095, 250.92133357386822, 259.24787755362905]"
160,"[211.20147843108964, 216.32560781657136, 220.00288360550365, 223.22774957750713, 224.53056440830363, 225.71486687250666, 226.97985664362324, 227.4162587998881, 227.34376972302195, 229.40649823575495, 233.66075554485312, 240.0696746334452]"
170,"[205.5874961424949, 212.8791547623077, 218.46514534745313, 222.90333457786326, 225.0144494292787, 225.4619958011097, 226.37099998749267, 226.52180954608252, 226.79762935404653, 229.30754599093945, 233.76530425848745, 239.25677353545805]"
180,"[203.3796899090229, 210.12514405503737, 215.12653989080644, 217.3382976940633, 219.79532613102973, 221.3677880480492, 222.97321353852462, 222.47369981972687, 223.25339986455106, 226.61013406594486, 232.5365337104477, 238.9950740623826]"
190,"[197.47219611159397, 201.38264416546158, 204.94072886832606, 207.3068639315817, 209.051558612913, 210.8257728323413, 212.42615605840274, 213.28757162692645, 213.73275011231976, 216.38582882628555, 220.59974101171326, 226.51375639589097]"
200,"[195.66552266392216, 201.98567349613882, 208.28504049458257, 214.32249512472927, 218.71565823029053, 222.16461894681868, 222.42703670111172, 220.63719766430427, 218.07573136155983, 216.02546792222003, 214.83295581894194, 216.815168190163]"
210,"[190.37635046419925, 195.38371371974617, 198.3306353573897, 199.75375663870525, 201.82019321200684, 203.16333020686147, 205.2610789655344, 206.16606138655146, 207.49665650320063, 210.1878806448593, 214.70780717723173, 220.83887340323218]"
220,"[188.21058785026918, 191.89274810648092, 192.7505128383347, 195.19963032687386, 197.60213336947896, 199.52616446296878, 201.6078013468358, 202.30930666547772, 202.51736955318404, 202.83160278494117, 204.50404741811766, 209.22368058472958]"
230,"[184.91126720222167, 189.67293435794758, 191.6179141736747, 192.49517772181036, 193.44850927468994, 193.86954115851177, 195.86482275847663, 196.52448017701778, 198.07734192824066, 200.48737995450716, 202.9595512927184, 208.61124900641335]"
240,"[188.54183492418505, 198.8745088635206, 206.10043248943595, 212.19496070035697, 215.9650324818204, 218.44155616427014, 218.38103299273126, 217.21234722406115, 215.31894133705347, 213.6110840435996, 212.73326373646006, 215.00813216631227]"
250,"[182.39286851872217, 187.19026328608766, 188.02171625244048, 189.28319053952177, 189.48675035852042, 191.10683647746245, 194.98792452787364, 195.99160392181983, 196.141076245151, 197.45771140659662, 198.35836647871216, 200.9373353172807]"
260,"[179.81050407228054, 185.4835767156824, 186.75769089364687, 188.93251164430197, 191.57557511228606, 194.5654657911583, 196.55325982569272, 196.499530311073, 195.3794324756154, 195.36106733498565, 193.60187739306198, 195.39028478201456]"
270,"[179.4712001411007, 186.62070926585588, 188.0818516255669, 188.85934282572697, 188.7618445325052, 189.918408608645, 191.58214403894058, 192.27035992250177, 192.74292671443015, 194.38844805098114, 195.63614694717526, 198.78367969311054]"
280,"[178.33478046193753, 184.21116822940886, 183.98335030577408, 183.91079615175934, 183.35994771243827, 183.21532798733475, 185.05853943375362, 187.23433346043362, 187.56004953478455, 188.77588785452446, 190.63760918413973, 195.49006813550855]"
290,"[175.79902991983005, 182.4502418097995, 185.12762251996165, 187.59800648161473, 188.89173138799825, 187.9900171434833, 189.4028251673277, 189.60126527130691, 189.92676862002844, 191.996916305318, 194.6016937684966, 201.65852447845637]"
300,"[172.03736387330756, 179.80523412028325, 181.65693636210045, 182.8969748664475, 185.49045343244381, 186.37925702834258, 186.3620628756552, 187.4859541615953, 186.99096448066624, 188.90374294891373, 187.58800839590185, 188.38120038468497]"
310,"[169.29629277017125, 173.71880363317933, 174.06437381741145, 174.3020427717696, 175.75293856084465, 178.0991182534239, 179.92336212611306, 181.0110304421494, 180.17529766145125, 182.752854311219, 181.2484641304297, 183.30981369465698]"
