78.0,43.0,28.0,28.0,14.0,64.0,42.0,14.0,21.0,21.0,28.0,21.0
43.0,28.0,28.0,14.0,64.0,42.0,14.0,21.0,21.0,28.0,21.0,21.0
28.0,28.0,14.0,64.0,42.0,14.0,21.0,21.0,28.0,21.0,21.0,7.0
28.0,14.0,64.0,42.0,14.0,21.0,21.0,28.0,21.0,21.0,7.0,28.0
14.0,64.0,42.0,14.0,21.0,21.0,28.0,21.0,21.0,7.0,28.0,42.0
64.0,42.0,14.0,21.0,21.0,28.0,21.0,21.0,7.0,28.0,42.0,64.0
42.0,14.0,21.0,21.0,28.0,21.0,21.0,7.0,28.0,42.0,64.0,49.0
14.0,21.0,21.0,28.0,21.0,21.0,7.0,28.0,42.0,64.0,49.0,130.0
21.0,21.0,28.0,21.0,21.0,7.0,28.0,42.0,64.0,49.0,130.0,354.0
21.0,28.0,21.0,21.0,7.0,28.0,42.0,64.0,49.0,130.0,354.0,57.0
28.0,21.0,21.0,7.0,28.0,42.0,64.0,49.0,130.0,354.0,57.0,167.0
21.0,21.0,7.0,28.0,42.0,64.0,49.0,130.0,354.0,57.0,167.0,70.0
21.0,7.0,28.0,42.0,64.0,49.0,130.0,354.0,57.0,167.0,70.0,57.0
7.0,28.0,42.0,64.0,49.0,130.0,354.0,57.0,167.0,70.0,57.0,71.0
28.0,42.0,64.0,49.0,130.0,354.0,57.0,167.0,70.0,57.0,71.0,56.0
42.0,64.0,49.0,130.0,354.0,57.0,167.0,70.0,57.0,71.0,56.0,57.0
64.0,49.0,130.0,354.0,57.0,167.0,70.0,57.0,71.0,56.0,57.0,139.0
49.0,130.0,354.0,57.0,167.0,70.0,57.0,71.0,56.0,57.0,139.0,28.0
130.0,354.0,57.0,167.0,70.0,57.0,71.0,56.0,57.0,139.0,28.0,28.0
354.0,57.0,167.0,70.0,57.0,71.0,56.0,57.0,139.0,28.0,28.0,57.0
57.0,167.0,70.0,57.0,71.0,56.0,57.0,139.0,28.0,28.0,57.0,29.0
167.0,70.0,57.0,71.0,56.0,57.0,139.0,28.0,28.0,57.0,29.0,21.0
70.0,57.0,71.0,56.0,57.0,139.0,28.0,28.0,57.0,29.0,21.0,14.0
57.0,71.0,56.0,57.0,139.0,28.0,28.0,57.0,29.0,21.0,14.0,58.0
71.0,56.0,57.0,139.0,28.0,28.0,57.0,29.0,21.0,14.0,58.0,7.0
56.0,57.0,139.0,28.0,28.0,57.0,29.0,21.0,14.0,58.0,7.0,14.0
57.0,139.0,28.0,28.0,57.0,29.0,21.0,14.0,58.0,7.0,14.0,0.0
139.0,28.0,28.0,57.0,29.0,21.0,14.0,58.0,7.0,14.0,0.0,14.0
28.0,28.0,57.0,29.0,21.0,14.0,58.0,7.0,14.0,0.0,14.0,35.0
28.0,57.0,29.0,21.0,14.0,58.0,7.0,14.0,0.0,14.0,35.0,71.0
57.0,29.0,21.0,14.0,58.0,7.0,14.0,0.0,14.0,35.0,71.0,94.0
29.0,21.0,14.0,58.0,7.0,14.0,0.0,14.0,35.0,71.0,94.0,101.0
21.0,14.0,58.0,7.0,14.0,0.0,14.0,35.0,71.0,94.0,101.0,100.0
14.0,58.0,7.0,14.0,0.0,14.0,35.0,71.0,94.0,101.0,100.0,107.0
58.0,7.0,14.0,0.0,14.0,35.0,71.0,94.0,101.0,100.0,107.0,92.0
7.0,14.0,0.0,14.0,35.0,71.0,94.0,101.0,100.0,107.0,92.0,99.0
14.0,0.0,14.0,35.0,71.0,94.0,101.0,100.0,107.0,92.0,99.0,205.0
0.0,14.0,35.0,71.0,94.0,101.0,100.0,107.0,92.0,99.0,205.0,161.0
14.0,35.0,71.0,94.0,101.0,100.0,107.0,92.0,99.0,205.0,161.0,280.0
35.0,71.0,94.0,101.0,100.0,107.0,92.0,99.0,205.0,161.0,280.0,145.0
71.0,94.0,101.0,100.0,107.0,92.0,99.0,205.0,161.0,280.0,145.0,7.0
94.0,101.0,100.0,107.0,92.0,99.0,205.0,161.0,280.0,145.0,7.0,7.0
101.0,100.0,107.0,92.0,99.0,205.0,161.0,280.0,145.0,7.0,7.0,21.0
100.0,107.0,92.0,99.0,205.0,161.0,280.0,145.0,7.0,7.0,21.0,21.0
107.0,92.0,99.0,205.0,161.0,280.0,145.0,7.0,7.0,21.0,21.0,7.0
92.0,99.0,205.0,161.0,280.0,145.0,7.0,7.0,21.0,21.0,7.0,0.0
99.0,205.0,161.0,280.0,145.0,7.0,7.0,21.0,21.0,7.0,0.0,0.0
205.0,161.0,280.0,145.0,7.0,7.0,21.0,21.0,7.0,0.0,0.0,14.0
161.0,280.0,145.0,7.0,7.0,21.0,21.0,7.0,0.0,0.0,14.0,0.0
280.0,145.0,7.0,7.0,21.0,21.0,7.0,0.0,0.0,14.0,0.0,7.0
145.0,7.0,7.0,21.0,21.0,7.0,0.0,0.0,14.0,0.0,7.0,0.0
7.0,7.0,21.0,21.0,7.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0
7.0,21.0,21.0,7.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,14.0
21.0,21.0,7.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,14.0,14.0
21.0,7.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,14.0,14.0,21.0
7.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,14.0,14.0,21.0,21.0
0.0,0.0,14.0,0.0,7.0,0.0,14.0,14.0,14.0,21.0,21.0,43.0
0.0,14.0,0.0,7.0,0.0,14.0,14.0,14.0,21.0,21.0,43.0,189.0
14.0,0.0,7.0,0.0,14.0,14.0,14.0,21.0,21.0,43.0,189.0,102.0
0.0,7.0,0.0,14.0,14.0,14.0,21.0,21.0,43.0,189.0,102.0,35.0
7.0,0.0,14.0,14.0,14.0,21.0,21.0,43.0,189.0,102.0,35.0,71.0
