0,trainLoss,trainRMSE-avg,testRMSE-avg
1,48994.03,157.6206,82.0743
2,48019.34,157.724,82.2287
3,47229.1,157.7543,82.3514
4,46527.45,157.7856,82.553
5,45823.77,157.8048,82.4538
6,45161.49,157.8588,82.6162
7,44531.93,157.8939,82.8327
8,43922.73,157.827,82.5395
9,43374.14,157.8058,82.5032
