0,trainLoss,trainRMSE-avg,testRMSE-avg
1,122252.39999999999,135.4973,170.07230000000001
2,82678.940000000002,135.5076,170.0813
3,61835.449999999997,135.53190000000001,170.1551
4,55420.43,135.53880000000001,170.15459999999999
5,53841.120000000003,135.5275,170.1163
6,53383.220000000001,135.51240000000001,170.0624
7,53214.839999999997,135.5068,170.0531
8,53136.199999999997,135.50360000000001,170.03460000000001
9,53089.720000000001,135.50290000000001,170.03049999999999
