0,trainLoss,trainRMSE-avg,testRMSE-avg
1,2181.6,21.0186,21.4982
2,1507.88,21.0192,21.492
3,1360.11,21.0192,21.4955
4,1294.02,21.02,21.4949
5,1246.3,21.0197,21.4955
6,1207.91,21.0198,21.4951
7,1176.08,21.0195,21.4959
8,1149.38,21.0193,21.4958
9,1126.33,21.0192,21.4938
