iteration,trainLoss,trainRMSE-avg
0,311127.88,557.79
10,163287.11,403.07
20,137576.3,369.72
30,116840.4,339.93
40,104481.26,321.28
50,96898.55,309.41
60,93857.016,304.73
70,90758.445,299.73
80,86761.6,293.05
90,81169.25,283.31
100,73574.16,269.35
110,68517.12,259.79
120,66138.05,255.14
130,64234.83,251.53
140,61630.023,245.93
150,61136.336,244.96
160,58825.375,240.04
170,57160.64,236.46
180,55362.426,232.52
190,55466.42,232.52
200,53920.453,229.36
210,52422.7,225.81
220,53389.258,228.07
230,54559.23,230.57
240,50878.586,222.91
250,51641.008,224.83
260,50353.824,221.92
270,54978.09,232.55
280,63325.105,250.6
290,52810.22,227.56
300,53994.664,230.15
310,47653.06,214.98
320,57114.074,237.3
330,50058.703,221.63
340,49287.426,219.34
350,48045.47,216.38
360,47141.742,213.98
370,50721.37,222.29
380,48288.89,217.34
390,47554.742,215.45
400,48796.242,218.25
410,66340.72,256.65
420,47517.51,215.32
430,44487.773,208.4
440,46544.043,213.73
450,47323.44,214.62
460,47796.98,216.92
470,45295.05,210.23
480,43785.8,206.35
490,41328.574,200.65
500,75443.04,273.41
510,48117.38,216.84
520,44237.23,207.44
530,42776.91,204.1
540,50376.63,222.42
550,41632.29,201.47
560,42932.367,204.85
570,42956.46,205.32
580,42723.105,204.61
590,40333.062,198.29
600,41430.03,201.14
610,40862.984,199.67
620,50510.715,223.37
630,80533.13,282.2
640,41907.51,201.98
650,42105.57,202.88
660,39314.79,195.64
670,40974.89,199.87
680,39562.58,196.62
690,38020.055,192.86
700,47750.027,216.99
710,36869.562,189.78
720,42729.344,204.97
730,43524.3,206.16
740,36960.44,190.23
750,37821.63,192.22
760,40932.016,200.3
770,37720.395,192.29
780,40849.52,199.62
790,41291.637,201.64
800,37824.656,192.75
810,45685.63,210.88
820,46578.22,214.15
830,37129.64,190.72
840,38967.8,195.06
850,41535.254,201.75
860,37095.605,190.88
870,37322.76,191.52
880,40406.297,199.46
890,39734.566,197.99
900,38623.242,195.21
910,37861.63,193.08
920,34850.773,185.27
930,37742.23,192.57
940,35484.477,186.91
950,33126.633,180.63
960,34882.6,185.53
970,36605.402,190.27
980,40095.816,198.23
990,46734.88,215.21
