iteration,trainLoss,trainRMSE-avg
0,305309.97,552.55
10,281653.38,530.69
20,265946.16,515.64
30,248279.19,498.15
40,228682.02,477.98
50,207470.67,455.09
60,185791.31,430.43
70,165031.53,405.42
80,145164.61,380.0
90,127753.37,356.39
100,112984.83,334.96
110,101798.15,317.76
120,90466.29,299.49
130,82113.62,285.19
140,76872.9,275.9
150,72887.88,268.52
160,71920.16,266.84
170,67565.836,258.46
180,64998.445,253.21
190,62642.2,248.64
200,58832.59,240.61
210,56610.035,236.05
220,60819.76,244.96
230,53453.2,229.34
240,51352.2,224.96
250,50844.7,223.43
260,51277.715,224.58
270,49069.53,219.63
280,52850.426,228.1
290,52501.88,227.48
300,53568.98,230.03
310,50130.11,222.43
320,49750.168,221.22
330,51554.367,225.01
340,50382.58,223.21
350,46834.5,214.93
360,46118.312,213.32
370,46384.316,213.74
380,41313.36,201.48
390,46774.473,214.16
400,41105.934,200.94
410,42077.46,203.37
420,43129.19,205.93
430,42699.71,205.1
440,43156.598,206.17
450,43515.195,207.12
460,39383.887,197.05
470,39741.723,197.84
480,37773.06,192.97
490,37478.805,192.28
500,38967.477,196.24
510,42730.145,204.67
520,36811.492,190.56
530,35934.598,188.48
540,43721.43,208.6
550,36228.777,189.26
560,35139.11,186.57
570,38792.477,196.21
580,35284.3,186.87
590,35896.09,188.69
600,33152.434,181.33
610,34986.957,186.37
620,33546.562,182.53
630,37588.086,192.96
640,36383.188,189.84
650,36289.258,189.89
660,34842.24,185.93
670,35135.465,186.71
680,32527.92,179.95
690,31320.572,176.6
700,31924.1,178.15
710,31428.137,177.0
720,29768.693,172.09
730,29303.6,170.88
740,30256.617,173.59
750,31574.045,177.48
760,31339.744,176.56
770,29732.756,172.08
780,28224.309,167.68
790,29835.764,172.55
800,29867.672,172.67
810,28744.475,169.36
820,27707.51,166.25
830,29402.408,170.99
840,29860.438,172.66
850,30399.861,174.03
860,27497.89,165.67
870,27405.277,165.4
880,26283.46,161.82
890,28820.229,169.48
900,26838.56,163.7
910,26553.195,162.77
920,25586.355,159.8
930,26600.582,162.95
940,26020.002,161.14
950,24388.838,155.97
960,25091.287,158.28
970,25456.855,159.36
980,27355.277,165.27
990,25464.22,159.46
