iteration,trainRMSE
0,"[550.7272359410246, 551.3555421693815, 551.7213527433283, 551.9877103558708, 552.3041731437842, 552.6641151974036, 552.9049025675209, 553.1553032575628, 553.3102609147935, 553.4006315074378, 553.4993015346955, 553.5363769892059]"
10,"[546.1000957093062, 531.3345583976484, 528.5715882306461, 528.329068899488, 528.5314659639632, 528.8637527069823, 529.0995477689424, 529.3400683550361, 529.4662425298258, 529.511871767731, 529.5608034168074, 529.5613173425791]"
20,"[540.9986885992415, 514.2611898761986, 512.5360549041275, 512.4970643939375, 512.730390462705, 513.0668152064806, 513.2979787660994, 513.5305386319579, 513.6472760683787, 513.6863786850629, 513.729086585503, 513.7297317430503]"
30,"[535.3157193934705, 496.56579324646003, 494.30868872495756, 493.869644943588, 494.0523050855108, 494.3759109955345, 494.5988657807727, 494.82171207443315, 494.9290275738489, 494.9610614045765, 494.99667276539145, 494.9955184508728]"
40,"[526.9267355528502, 476.16522913811025, 473.1068490955611, 472.5744704156784, 472.73700595615344, 473.04685109932404, 473.2593703661168, 473.47403772789875, 473.57534165292213, 473.60416809675, 473.63370495122746, 473.6330686166718]"
50,"[518.239675811363, 454.14431573543686, 449.0065055558529, 448.25188540817095, 448.3601215984767, 448.64354297500387, 448.8284263751801, 449.01310132382923, 449.10225506507555, 449.1380181869793, 449.1634000229902, 449.1680590568167]"
60,"[505.90693614615265, 429.4686395456758, 423.33713431875935, 422.39340543859606, 422.4860940426329, 422.7709942798301, 422.94076095920093, 423.0978841488416, 423.1627957936909, 423.19139669246823, 423.19851263193, 423.199283870358]"
70,"[490.7100260704371, 404.0908950806832, 397.46376050238615, 396.3965112125745, 396.4091090709818, 396.65814487037534, 396.8213676414086, 397.0276193909263, 397.1698787483172, 397.3024339013873, 397.4272308066075, 397.56909043015594]"
80,"[471.3757596936667, 379.196711666261, 371.45212695957304, 370.3747262045567, 370.4610933462824, 370.71367999935455, 370.8427648343457, 370.981299073681, 371.0577451709232, 371.12511532797106, 371.1733924027099, 371.2377676350468]"
90,"[446.16643928754627, 355.5160924593469, 348.0432752345781, 346.9755106995098, 346.9254424257628, 347.13206764490434, 347.32176479833987, 347.5404472242338, 347.66559955457006, 347.7431251830847, 347.7801743707463, 347.87757675175897]"
100,"[427.7066847998237, 332.92115322839635, 325.6842222774415, 324.9523688150336, 325.2128128970321, 325.5745048169341, 325.81944492435736, 326.04624571286746, 326.2165582844441, 326.3411366054131, 326.4163192875414, 326.62382207152416]"
110,"[412.9205805683899, 312.1245982621367, 307.6624777934633, 307.71204523934483, 308.1319823030125, 308.53697776610886, 308.77615701988344, 309.04075590097773, 309.3425491231729, 309.52947274875885, 309.5969548146978, 309.7648299033154]"
120,"[391.23172253348673, 294.720229875622, 285.71394437707664, 287.0191190214473, 289.199914883484, 290.8206818724769, 291.2221750184011, 291.6968526803236, 292.34833829174096, 292.96405875791794, 293.30383121592456, 293.62030278933696]"
130,"[377.43528457556664, 274.3785114421632, 272.467767287026, 274.01772440155173, 275.4106787833094, 276.290298140909, 276.9399336222818, 277.53544046679315, 278.1994919598367, 279.1161404870395, 279.8126471203295, 280.6735911788199]"
140,"[365.9667633523513, 260.4978884073487, 261.67208040156265, 264.8594205260917, 266.96518438057325, 267.6456938444349, 268.43818235705595, 269.0380892762977, 269.68426501019155, 270.8148251979988, 271.9405612165342, 273.27322727426713]"
150,"[359.18161676597765, 264.29754362113516, 259.7377327324945, 252.46787366804787, 251.02631025277975, 253.29610454804242, 256.66945944234, 259.4068741846447, 262.12412020477075, 264.98841213769, 267.7065680736358, 271.3479268268944]"
160,"[354.10863351288134, 259.31726705744717, 258.9764263176635, 252.45310928865106, 250.34411437481103, 253.5584562594568, 257.6517786076408, 260.19676959116, 260.8930472869132, 262.37417369242786, 264.5895682772412, 267.61995576795147]"
170,"[341.76984634241086, 244.27027050973348, 240.2054271670319, 235.48903499104384, 236.9180224941578, 242.09945409976518, 248.1021892329574, 252.85946327869112, 257.7764931532798, 262.81696441062684, 267.3738955643149, 271.84145278828953]"
180,"[341.752353492247, 234.77765145244797, 230.28323075049974, 229.3154194317087, 232.3365131478126, 237.2222164715168, 242.94664371469705, 246.3878235803004, 251.01984334738367, 256.9587496200817, 264.091494011446, 271.4092448099962]"
190,"[334.44839388640816, 233.59787061058856, 231.9837482451536, 230.49424847133335, 229.77030054353065, 231.05278729235542, 233.78606356155777, 236.60365025346368, 242.4041075712317, 250.85144914422654, 260.1858881657037, 268.54921090485385]"
200,"[331.54526886524184, 230.28748022704852, 221.86564520025607, 217.32262547053654, 219.16922213460956, 224.6903420281621, 228.87400076723281, 227.75041279440586, 229.428290297118, 238.0190647939679, 251.51817376023843, 266.9019885724256]"
210,"[330.08010149678046, 228.25901753836558, 220.1007919063897, 216.54772463550395, 218.26159351405352, 219.90140202941413, 222.8123093273147, 225.57042830563915, 228.90184412441272, 233.16070830102026, 239.70957899519613, 249.32872471824592]"
220,"[324.66366559910074, 225.89338779235973, 217.9717571521989, 215.86353670346944, 219.76971791644817, 228.81537021431714, 240.0504806758091, 245.20050225362016, 248.55562162367556, 252.41655676188097, 257.14268567407413, 263.16222681706773]"
230,"[318.3185771963104, 218.6061851130657, 211.14763941025114, 207.68638924483346, 212.0243976115779, 218.16244068352853, 221.28663716378273, 216.95687123014085, 216.7711831060786, 222.85610515506903, 236.03547661807914, 252.2506725414812]"
240,"[311.43175519940087, 217.1635651035148, 208.2756201546138, 202.91100329743267, 206.15618871177853, 214.99217945889097, 222.51025933790186, 223.08842792702828, 221.06997463105643, 217.7785602229618, 220.75943573657568, 233.38424196239336]"
250,"[312.3881017785587, 216.23767879355225, 206.268608909123, 199.64356425747093, 200.16997581309198, 206.09750288521622, 213.7180066298728, 213.50470261899537, 211.5529344521072, 215.78699035767687, 231.604783408719, 254.16922543408924]"
260,"[316.9186001166077, 224.74168524956065, 213.86795581685175, 203.77417850787867, 201.48490384269155, 207.8224630079895, 217.44221015243747, 226.4325305410279, 227.0035011785028, 217.43799328620662, 214.61593495363064, 223.36571215460017]"
270,"[307.9273861756801, 214.0429954240648, 204.2533901253794, 195.52595681764424, 193.00796303155232, 200.90973238652933, 211.04785865223462, 217.3209395709557, 218.26884694139892, 218.23030429892816, 221.8436066550418, 233.15735910376404]"
280,"[302.4740267557422, 215.1185789853993, 208.78492680389363, 206.12260633325457, 205.28544090977059, 208.97196497765836, 213.6596300827196, 214.73538954891765, 217.78890615330516, 229.47630814469434, 247.61010407997887, 267.13928050926916]"
290,"[304.9406365989338, 210.38953372857603, 205.5561694760531, 205.75952150805233, 207.61310888478397, 211.62166903758185, 215.75993046749278, 218.7011791256699, 222.71574210058628, 231.09488917902945, 241.0261297528788, 254.53271613156733]"
