0,trainLoss,trainRMSE-avg,testRMSE-avg
1,152057.94,208.9659,225.5945
2,126427.89,209.0136,225.6261
3,121991.01,208.9939,225.7213
4,119807.23,208.9763,225.6914
5,118665.0,208.9911,225.6283
6,118054.74,208.9948,225.6742
7,117716.5,208.9893,225.6855
8,117516.16,208.9936,225.6481
9,117386.26,208.9816,225.6309
