0,trainLoss,trainRMSE-avg,testRMSE-avg
1,2237.15,22.6888,23.1762
2,1701.27,22.6989,23.1877
3,1593.14,22.6958,23.1934
4,1525.45,22.6967,23.1964
5,1474.89,22.6968,23.1986
6,1434.6,22.6973,23.2
7,1401.55,22.6985,23.2023
8,1373.68,22.6976,23.2022
9,1349.12,22.6969,23.2004
