iteration,trainRMSE
0,"[550.7800485039088, 550.9608533408688, 551.2224683587774, 551.381753161653, 551.5963684456351, 551.7690031826784, 551.9279901524473, 552.1447265596361, 552.2613143814779, 552.3102178273283, 552.3910281497913, 552.4485625745897]"
10,"[542.0451413695939, 504.5107681462014, 497.83928278912924, 496.9374069847858, 497.02755167861307, 497.3303693719164, 497.54111007974655, 497.7562985371772, 497.85774196162885, 497.88736315365696, 497.9272685330773, 497.93354591440186]"
20,"[535.1579360029519, 478.46158381601396, 477.83606003896017, 476.84636502006964, 476.9968388357572, 477.3834017928986, 477.6189183387472, 477.84172321918476, 477.9498117571335, 477.98469905015713, 478.01989361253266, 478.0223396035148]"
30,"[527.8257684466981, 455.6185858209315, 456.2488865910925, 455.08006942500725, 455.1735570563644, 455.46921110647935, 455.6581046298814, 455.8428691285969, 455.9288256451834, 455.95799723031865, 455.9862989767615, 456.0016051029269]"
40,"[519.5576301215069, 432.06726976364706, 432.2004268858318, 430.8372038267668, 430.9214850282949, 431.21737914615903, 431.39575727603693, 431.59258167611114, 431.7281305404177, 431.8228118732821, 431.8955855250987, 431.95522915075503]"
50,"[510.2630062866422, 408.17125786512185, 406.66659567186065, 405.58341051106987, 405.63952410655367, 405.936282307989, 406.0834216841331, 406.2615878697214, 406.3617793432837, 406.42173144145534, 406.4683297400444, 406.52900418868694]"
60,"[497.8295762640199, 384.47643826239124, 380.6940214743501, 378.8785864855084, 378.9063061200039, 379.240830210523, 379.3966784001984, 379.587437019136, 379.7197236142423, 379.7910994156204, 379.86299126395414, 379.9975765603342]"
70,"[483.04785021726497, 358.6603361236799, 355.3183868844123, 353.5156800821472, 353.5436553916403, 353.8609164746881, 354.0655494160251, 354.2544218987025, 354.39264020160095, 354.51919017138493, 354.6361550302519, 354.8889134595677]"
80,"[463.2900304665098, 334.57380194504225, 331.3822182434693, 330.1598075604028, 330.3373371000981, 330.6916762092158, 330.7745063728214, 330.784103633566, 330.74731618646314, 330.7563162242693, 330.7758372181894, 331.0567280175234]"
90,"[443.97118126014334, 311.72646362937706, 309.1629068079732, 308.3416275424698, 308.5413121461829, 308.8749107875983, 308.99880026800616, 309.0397346659681, 309.1531348299604, 309.3066942720278, 309.4704367045569, 309.8086770983781]"
100,"[417.35120019424994, 292.96977501271255, 293.42873406753387, 293.7470063862093, 294.0678237467042, 293.995475558171, 293.50890052179165, 293.2293093877083, 293.32217118801043, 293.6602934183744, 294.1526136777216, 294.95188745438287]"
110,"[399.33300013266677, 284.7529150990189, 294.56883197111335, 299.2655955023232, 299.02963309397535, 296.7937959365821, 293.25337881112955, 289.8820038194428, 287.14716879368797, 286.2157574205665, 286.1807777007911, 287.37338083385123]"
120,"[387.35917322087164, 268.3350127063385, 272.0056680519075, 273.16600007921465, 273.63397208645154, 273.797918694369, 273.3099016218164, 272.9767401184167, 273.2926460316404, 274.4397083778742, 275.7586942720876, 277.1568973679824]"
130,"[379.8984821448114, 262.19255220414203, 268.5928646229056, 269.59728643475455, 267.4962145744103, 264.2535740497356, 260.2294578912361, 256.9079103675743, 256.4193854847217, 260.08921088291237, 266.0203337962289, 272.94036915617016]"
140,"[368.6976509692192, 253.45535320403405, 261.2740976085824, 259.74575571100956, 257.7547434525123, 254.9101643829067, 249.6340164980007, 245.05193055073948, 244.66068359046696, 251.0308651075298, 261.87099208844734, 274.72827068777747]"
150,"[360.74002663976717, 252.67494135953336, 261.34483603686095, 259.0761316437055, 253.48546789082056, 248.8690607713674, 242.1962103452806, 237.5924575952821, 240.40865872464303, 250.30603073053305, 264.4707061805997, 279.63290864876814]"
160,"[355.2443558090233, 243.433486718183, 255.84649652850572, 255.21187024406947, 249.78690002308545, 245.61483332203255, 241.86921582744463, 237.6080052611257, 236.3646121204105, 242.59633885792604, 255.86901804604895, 272.02522665917377]"
170,"[350.41161167248686, 234.06354168872645, 246.21448458792773, 247.1036664798693, 243.84898697222968, 241.62051138567955, 235.65926438847697, 229.47982575979032, 230.92230670437056, 240.27112846659244, 255.18797022126375, 271.98182816910327]"
180,"[345.61918581590425, 229.9597408025601, 238.16502695831738, 241.2523300134133, 237.98132941256858, 234.06617854363535, 232.57033419121916, 230.86219682967348, 232.83640768502795, 241.40330718298807, 254.3044606180374, 270.900720441306]"
190,"[341.3349227399154, 226.47259211432734, 232.28515068947152, 238.22000188146814, 242.09509860711267, 241.73613833447524, 236.75899246870264, 227.70880952145612, 222.81907920671293, 225.55092132347895, 237.89199112401903, 256.59541070793574]"
200,"[336.7329703206648, 223.79029880530086, 222.85395283752644, 223.2389737885145, 224.9845947817788, 225.8192399259041, 223.44239860109946, 219.7094910620878, 224.54642182702966, 236.00983521738777, 251.90514609003466, 271.91207515787244]"
210,"[335.9065680764558, 221.34706017982978, 222.855371007457, 225.4409506200831, 227.73961224167076, 231.34475987078093, 231.66860962291196, 225.06545463241582, 219.8726913196846, 221.71659586830964, 230.54469463736888, 247.6745469901357]"
