iteration,trainRMSE
0,"[547.265722286691, 549.7671343630891, 550.622038856052, 551.2782048500403, 551.9599602793805, 552.4230098740929, 552.7668252092384, 553.1442176252594, 553.5451441696555, 553.9298445043838, 554.3620127568066, 554.7309141972333]"
10,"[427.1250570558002, 416.03837092878274, 414.6471326640965, 414.54035756718645, 414.7737646989268, 414.90232970085276, 415.05542082544935, 415.2551745003706, 415.34296854959575, 415.3388473012943, 415.3435467970066, 415.33521542043013]"
20,"[399.2478838164698, 389.16929570488577, 388.1338233903499, 387.9065624346372, 388.07028048797326, 388.213413354426, 388.41639922664456, 388.6638801144748, 388.7768449570923, 388.80256059235097, 388.8073084391113, 388.8073912078078]"
30,"[374.1459144523566, 363.4603555358441, 362.51487981370394, 362.0824065018588, 361.99633018285823, 362.0669014129937, 362.34382782642217, 362.6577948031485, 362.846227525065, 362.94412389276323, 362.9962198217512, 363.0345396609563]"
40,"[349.9508149437109, 339.57592485605176, 338.86673432833453, 338.2970029778796, 338.08960863092875, 337.87159405766926, 338.039319090597, 338.32045866653044, 338.5454105000987, 338.74393128274954, 338.8722629415505, 339.0330466030754]"
50,"[326.1586588743371, 316.7506033033748, 316.9347013534585, 316.45714975701117, 316.16666473494865, 315.99945194625434, 316.2999789327926, 316.6830186947433, 316.95528817952766, 317.1942328708116, 317.39018484711994, 317.63155667302925]"
60,"[304.7390217972561, 296.4925711750216, 297.95481627304383, 297.2342244750318, 296.73089862304255, 296.5051065607337, 296.57446633132344, 296.7828987620899, 297.0132952276865, 297.35762363254725, 297.6843889547543, 298.13825873981125]"
70,"[283.7730057731885, 277.762317341481, 280.5798570279536, 280.4496791678276, 280.75681070750557, 281.1054683272675, 281.3891224205768, 281.62807157477425, 281.77099260254494, 281.98999009390565, 282.1866865732065, 282.4910099758962]"
80,"[269.5555880401924, 263.0895616737085, 266.59652308459266, 268.3763605962202, 269.3110777782014, 269.3413463661033, 269.10897245700124, 269.14346147823017, 269.28680428624466, 269.47279073764736, 269.6348052936723, 270.1375876434359]"
90,"[250.26758445776184, 245.84255251943674, 251.3351805565133, 256.0872231435731, 258.2862656080309, 259.2214959500698, 259.7463083509369, 260.11811014988723, 260.4790585964302, 261.18623696159426, 261.88574267684965, 262.94060007669856]"
100,"[242.1747449990624, 236.8776696214467, 241.46530543708076, 247.00053062260238, 251.38539633013806, 254.0470413321806, 255.57232308012763, 255.86278425362383, 255.81799738162655, 256.24038072609784, 256.8948883516154, 257.7281463699409]"
110,"[230.45165595653387, 227.45547055293633, 234.3961204748609, 243.1952362002445, 248.31447656094463, 251.77006871007052, 253.52048956823862, 254.0784392324756, 254.03874996271566, 254.52745725239626, 254.818361320472, 255.55453383270157]"
120,"[221.56337028407341, 221.05659197261014, 230.3782908126108, 239.49085473973147, 245.66726918755248, 249.0846294397303, 250.79355047877138, 251.65151734704256, 252.4152585184938, 253.40362721166193, 254.34383390964408, 255.34152681023537]"
130,"[217.25108715989123, 217.056504477424, 228.12635717506936, 238.44043040354688, 245.14489865323623, 248.97086361410177, 250.74972901671813, 250.6418659767785, 250.4270055566962, 250.8819878337424, 251.3528086800331, 252.1230771854916]"
140,"[212.92550974742795, 214.28788842368235, 225.16969271944944, 234.57721090417195, 241.6630404296907, 246.28551198333588, 249.04256629017567, 249.6509100807052, 250.11904550979725, 250.68312628602555, 251.62003525606062, 252.8874807110271]"
150,"[212.55092574558802, 212.6575406835267, 222.4668595428409, 233.04713441645487, 241.2174133860168, 245.68108135968802, 247.5090357321445, 248.48907938522004, 249.1464346419736, 250.09608338679612, 250.73452028618047, 251.7076963597376]"
160,"[211.59543071855884, 217.11771492362683, 226.09454048348837, 234.6838722699667, 241.32693129649817, 246.2921620718611, 249.24211490080015, 250.05953124010838, 249.34120763763545, 249.26838506703714, 249.29754009760023, 249.98819912986116]"
170,"[209.00940043064924, 211.7669795781401, 222.0725318904197, 231.41691308487006, 238.6900909024101, 243.8383539441726, 247.13782071575673, 248.18614901856714, 248.33520532330755, 249.04558206184495, 249.6577037168992, 250.64701760489558]"
180,"[204.5011039735039, 207.8038996426043, 219.41823528490647, 230.17645238375542, 237.9006827396637, 243.16865718533057, 247.01882023662145, 247.77380199738087, 247.69586042109475, 247.61235496645554, 248.32314970991843, 249.7480329611962]"
190,"[203.3174808965166, 207.3570708907379, 217.89318286942452, 227.6209233928245, 234.39561453334176, 239.47903440295448, 243.2096968086462, 245.36304058885608, 246.6894851470547, 247.7691198167225, 248.75850872901862, 250.07455557079626]"
200,"[204.04062064717291, 213.31145036760753, 221.07191207806707, 228.09484735063907, 232.33863052130533, 235.08293986057177, 238.17610074775538, 238.9303005534331, 237.41765687822968, 237.76576022475084, 240.98635499908326, 248.31178989083818]"
210,"[196.7840249344532, 205.98955361345165, 216.66974135079883, 225.28835589004078, 230.57024729620858, 234.21671752135276, 237.56418383781119, 238.7514836705131, 237.64290372124086, 236.98347706071314, 239.18957325785232, 247.39895114055284]"
220,"[193.47794118029668, 203.6417617976055, 217.95041632552858, 227.25256007972618, 232.37470501100495, 234.95853335875609, 238.14302085378947, 239.9424930371198, 238.42490849180655, 237.50731831393645, 239.51831120150518, 245.76317258778266]"
230,"[190.9989873370786, 200.64406551946476, 214.18849045870843, 224.8466794439392, 232.54966803760377, 238.44430832895208, 242.15180129613515, 242.39214622456458, 240.90317535456987, 240.3353514821135, 242.53979890299172, 249.06581166410894]"
240,"[189.8072426364178, 199.86190651293714, 212.81732479049685, 222.85096900947536, 228.85367421666552, 231.8638900103883, 236.10529667064546, 238.08917357888632, 235.75631310201624, 234.5779638560878, 238.18796312494896, 249.47924718672812]"
250,"[185.47309285983087, 195.83267396170285, 209.63838165027636, 221.0089000245789, 228.81285627197332, 233.4433976300825, 236.83879031348334, 237.33488288268123, 235.09661963121337, 233.3436777378265, 235.1763264302537, 245.10048599108134]"
260,"[191.0511673023719, 204.31518365282926, 213.97756370642566, 221.2693593438921, 226.275185144704, 230.18117887891162, 233.99405002146895, 235.6706466139179, 234.9721601497643, 236.03542983004994, 241.027136294402, 250.14580773928208]"
270,"[189.45312233146345, 198.8820110857719, 212.1558836634854, 223.91013838148587, 231.31684827520652, 232.88360899780884, 232.71387512366564, 232.4801634820748, 232.29747957880792, 234.53665872878912, 239.26597388027122, 247.77630740196633]"
280,"[186.8199889533303, 193.07692738555187, 206.2985203863347, 217.27995241688134, 223.52146521549432, 226.89884375157382, 229.90273709350566, 232.9409026007509, 232.0013634504977, 231.585941072359, 237.0401211559204, 252.1357841198816]"
290,"[188.9556296065311, 198.14106972761067, 209.47633181450178, 217.89927570972867, 219.64863825066908, 219.90793291648393, 223.961802083911, 228.80764107006053, 229.36024133259662, 229.865185254562, 235.27405277874874, 247.42743694668485]"
300,"[181.6836666557206, 196.10343485397837, 211.01410999977196, 218.71514332661005, 222.51443851641505, 226.7106433468535, 232.10116235281586, 235.91707469300945, 235.64703916829845, 235.44532968816577, 237.5338730160394, 245.6414957349303]"
310,"[179.35024015205636, 189.84167092526462, 206.85111893261046, 218.5197724423922, 222.59429621918468, 225.57657135823672, 229.3766127884135, 232.1994663424776, 231.1991977975515, 229.86098141744063, 233.69825343596384, 248.0036582027594]"
320,"[178.54570983311376, 192.17206990827097, 206.1339481952226, 214.7774310555815, 217.34638608178616, 219.6029654066815, 225.13949369198156, 230.51253111861863, 234.42475877271806, 238.30387251366545, 247.12917203762376, 260.678976090369]"
330,"[177.7867334881825, 188.44717922249987, 206.13551773134392, 218.60366583599293, 223.50178222581803, 226.93371037705984, 231.24533135654423, 232.65505438133798, 230.4966694887518, 230.36097589452888, 235.73789556170706, 249.89365348027687]"
340,"[173.62588774456734, 186.58959831428683, 202.69237841551387, 213.9973174928505, 219.39463660822594, 224.45055071374023, 229.12096124857166, 229.43962491012454, 227.10931351790126, 228.30280122867202, 236.42725956942257, 252.72074553863672]"
350,"[173.74918007472613, 188.0691357244537, 204.73011525415254, 215.226820980587, 220.447456641952, 223.97951669535937, 228.69349836061738, 230.49169429293462, 228.90320969786387, 229.33518541497142, 235.90332285916077, 249.57548030440287]"
360,"[174.0670957456747, 188.52437797746904, 202.09714432816537, 211.46279810517174, 215.84388716956113, 216.58800875862116, 220.1689422391649, 223.46010234303216, 224.18833019915368, 227.1793728916369, 235.1637402904334, 247.6129406484654]"
370,"[172.01231841276785, 187.64837414921195, 202.95296696675666, 212.29316181278568, 215.78924228303921, 219.1211639391412, 223.83881155392572, 226.2756185977658, 227.39663326778202, 233.23357569177955, 246.81754652676102, 264.7016208020337]"
380,"[171.05066749240657, 186.57302507799847, 205.62828043189668, 218.49624696885306, 224.89210690507312, 228.2147331711579, 233.87579376362785, 237.38506936754524, 235.41887402193308, 234.12616517550603, 236.65806221471624, 243.99391104561505]"
390,"[169.57787274633256, 184.690606183037, 201.38725352431382, 212.05539097756383, 216.38174556561265, 219.83472924543676, 225.53721569720742, 228.83926849711983, 228.13034051380376, 228.20069338228404, 233.27324541265523, 247.00908183207056]"
400,"[168.85592769128516, 186.38177408791643, 203.4730396002152, 212.5322588723927, 216.0621440923104, 220.11884115216264, 226.67372243380547, 231.12448276684674, 231.5406384221448, 232.29271366371407, 235.7996396468987, 247.58492508946725]"
410,"[168.15736960036227, 181.52755947994646, 197.93026814575214, 207.63642844497383, 212.04308392462556, 219.05890136729678, 227.64039447333928, 232.80142321535655, 232.11215454538632, 229.65778280710703, 229.80786345750514, 239.76481449317293]"
420,"[169.58215234109633, 186.11358042468697, 206.6382639373646, 217.60929668354171, 220.184798850184, 221.38996029751016, 225.45536743757506, 229.99968781132094, 229.58305917458037, 229.76230001926336, 234.92154442652054, 247.7863040183528]"
430,"[169.3029938622645, 188.30523379304026, 202.20147028119337, 210.44964662371575, 212.54243729809727, 215.59460708760366, 220.60026594037498, 223.8267065189941, 224.72470793565455, 229.46232853514294, 238.41810225041874, 251.0226554155252]"
440,"[167.08123689228935, 182.57441675629164, 198.9947557577782, 210.34680569471402, 215.15345956765458, 216.48449697892946, 218.76664073973927, 220.67501459845738, 223.0153869153452, 228.299268561501, 237.8539127597024, 251.50258232942477]"
450,"[170.203051079068, 190.8354658244887, 206.57650803234023, 215.98485086708214, 216.603216633381, 217.12729781139234, 221.78782585857925, 226.73298035541063, 229.38880519976055, 232.11786866917947, 238.2388749479917, 249.71698578283142]"
460,"[167.96680336491232, 183.46430383, 200.64465748963002, 210.9762165041053, 212.76724571485974, 212.35911935602815, 216.12546776852417, 221.64762929056064, 225.40359363550738, 228.27850824395574, 233.90599648874732, 244.13773507548683]"
470,"[168.54820014803545, 186.56113516945788, 202.07606148162105, 212.13134313841138, 215.2922669794844, 216.9556690688457, 219.6477024474697, 223.78135626553498, 225.1270475992305, 228.68155320633005, 235.42863646264053, 245.03187491533166]"
480,"[165.90511649796238, 182.17416850458756, 199.78894396753574, 208.88379907420446, 211.59431706630102, 214.27789891420667, 217.60752351015904, 219.04831066421255, 219.34610448132415, 223.94489250131826, 234.90418114235752, 252.92520997997428]"
490,"[164.22890217834313, 178.17502725672432, 194.7738730462978, 203.69315456614711, 204.34547221315214, 206.78032736987458, 215.08052508611428, 222.87296502352345, 224.18251666951159, 224.98344387337528, 226.62558174649737, 230.11686557326342]"
500,"[163.31189730993822, 178.73577402356884, 196.9815791741634, 207.68540872651317, 206.82097561229077, 205.44856064503932, 212.0338416768579, 219.42785474397547, 220.7491583217987, 218.73978772104255, 220.15349287990378, 229.58378374436643]"
510,"[163.53105292726414, 177.50082118774034, 193.97506468899837, 202.47256138465966, 202.9715364010506, 202.58952970698903, 208.24216025418977, 213.8337437970464, 213.989860106195, 215.59969553206045, 223.17080344360127, 235.5596589019728]"
520,"[162.83729435229492, 176.93408911451297, 193.4793340071564, 202.49566359738185, 203.3770173083427, 206.38727454374165, 215.55602895388273, 224.88063434269276, 224.22682013067586, 222.08329402353272, 222.59083522219433, 228.4002025524614]"
530,"[161.27666838188088, 175.6630191307852, 193.79093157253612, 205.83746674746425, 207.8013419594014, 205.84800813405505, 205.74243040935974, 209.73324785687151, 212.52263866915484, 219.51912327467497, 229.4418597904218, 245.12969236586966]"
540,"[162.42928217703374, 177.60051119074188, 192.00882362368708, 200.01182664953637, 198.62207295326795, 198.23036329154425, 204.9097479955642, 211.2699089831918, 211.536399631229, 214.67079045952687, 220.93527654128516, 234.36509279502306]"
550,"[163.71257641914372, 175.97678973023594, 192.14617350937166, 200.20397417948016, 199.6986823391475, 200.7848189457777, 209.52995873627094, 218.47021061817924, 218.74843156776083, 215.95238540614017, 216.01455551519803, 222.26708869423703]"
560,"[158.5267721473988, 172.68499004397069, 190.1613204029038, 200.31798129103214, 201.43456476660103, 198.6494989653409, 201.3844958612628, 205.84381815029587, 207.74660526939812, 214.072643476969, 223.73751620675995, 239.6031908037169]"
570,"[158.30012338636135, 175.19667311116217, 195.12359849974476, 205.65423258609104, 206.00758508944165, 209.34958913800048, 218.5266042170864, 228.93011609389097, 229.45789717992747, 225.59845630830534, 224.66272422612835, 228.17174713920917]"
580,"[159.2124370821141, 175.00555463212936, 196.01995988835867, 204.68579269352867, 203.25891837795797, 199.80410302411806, 205.45284771832746, 212.88985593615962, 214.4029094343998, 216.4915808556749, 223.29153994091433, 234.99196514827014]"
