520.0,420.0,550.0,500.0,540.0,560.0,790.0,830.0,1080.0,830.0,860.0,960.0
420.0,550.0,500.0,540.0,560.0,790.0,830.0,1080.0,830.0,860.0,960.0,950.0
550.0,500.0,540.0,560.0,790.0,830.0,1080.0,830.0,860.0,960.0,950.0,410.0
500.0,540.0,560.0,790.0,830.0,1080.0,830.0,860.0,960.0,950.0,410.0,390.0
540.0,560.0,790.0,830.0,1080.0,830.0,860.0,960.0,950.0,410.0,390.0,210.0
560.0,790.0,830.0,1080.0,830.0,860.0,960.0,950.0,410.0,390.0,210.0,210.0
790.0,830.0,1080.0,830.0,860.0,960.0,950.0,410.0,390.0,210.0,210.0,240.0
830.0,1080.0,830.0,860.0,960.0,950.0,410.0,390.0,210.0,210.0,240.0,470.0
1080.0,830.0,860.0,960.0,950.0,410.0,390.0,210.0,210.0,240.0,470.0,670.0
830.0,860.0,960.0,950.0,410.0,390.0,210.0,210.0,240.0,470.0,670.0,880.0
860.0,960.0,950.0,410.0,390.0,210.0,210.0,240.0,470.0,670.0,880.0,750.0
960.0,950.0,410.0,390.0,210.0,210.0,240.0,470.0,670.0,880.0,750.0,970.0
950.0,410.0,390.0,210.0,210.0,240.0,470.0,670.0,880.0,750.0,970.0,830.0
410.0,390.0,210.0,210.0,240.0,470.0,670.0,880.0,750.0,970.0,830.0,390.0
390.0,210.0,210.0,240.0,470.0,670.0,880.0,750.0,970.0,830.0,390.0,400.0
210.0,210.0,240.0,470.0,670.0,880.0,750.0,970.0,830.0,390.0,400.0,460.0
210.0,240.0,470.0,670.0,880.0,750.0,970.0,830.0,390.0,400.0,460.0,750.0
240.0,470.0,670.0,880.0,750.0,970.0,830.0,390.0,400.0,460.0,750.0,690.0
470.0,670.0,880.0,750.0,970.0,830.0,390.0,400.0,460.0,750.0,690.0,680.0
670.0,880.0,750.0,970.0,830.0,390.0,400.0,460.0,750.0,690.0,680.0,470.0
880.0,750.0,970.0,830.0,390.0,400.0,460.0,750.0,690.0,680.0,470.0,850.0
750.0,970.0,830.0,390.0,400.0,460.0,750.0,690.0,680.0,470.0,850.0,840.0
970.0,830.0,390.0,400.0,460.0,750.0,690.0,680.0,470.0,850.0,840.0,780.0
830.0,390.0,400.0,460.0,750.0,690.0,680.0,470.0,850.0,840.0,780.0,1050.0
390.0,400.0,460.0,750.0,690.0,680.0,470.0,850.0,840.0,780.0,1050.0,820.0
400.0,460.0,750.0,690.0,680.0,470.0,850.0,840.0,780.0,1050.0,820.0,580.0
460.0,750.0,690.0,680.0,470.0,850.0,840.0,780.0,1050.0,820.0,580.0,320.0
750.0,690.0,680.0,470.0,850.0,840.0,780.0,1050.0,820.0,580.0,320.0,210.0
690.0,680.0,470.0,850.0,840.0,780.0,1050.0,820.0,580.0,320.0,210.0,100.0
680.0,470.0,850.0,840.0,780.0,1050.0,820.0,580.0,320.0,210.0,100.0,90.0
470.0,850.0,840.0,780.0,1050.0,820.0,580.0,320.0,210.0,100.0,90.0,130.0
850.0,840.0,780.0,1050.0,820.0,580.0,320.0,210.0,100.0,90.0,130.0,450.0
