0,trainLoss,trainRMSE-avg,testRMSE-avg
1,37104.63,89.3041,89.4683
2,24833.06,89.3054,89.4583
3,23411.91,89.3046,89.4494
4,23112.89,89.3051,89.4421
5,22975.92,89.3047,89.4257
6,22880.08,89.3051,89.4332
7,22796.72,89.3061,89.4406
8,22716.6,89.3052,89.4379
9,22637.77,89.305,89.4426
