0,trainLoss,trainRMSE-avg,testRMSE-avg
1,140564.36,192.7325,153.8567
2,100334.27,192.7333,153.8253
3,95089.4,192.7349,153.8437
4,93342.51,192.7354,153.7827
5,92491.82,192.733,153.8355
6,91961.78,192.7334,153.8122
7,91551.73,192.7351,153.8441
8,91197.45,192.735,153.8381
9,90861.58,192.7343,153.852
