130.0,500.0,530.0,640.0,730.0,680.0,500.0,570.0,530.0,730.0,640.0,700.0,
500.0,530.0,640.0,730.0,680.0,500.0,570.0,530.0,730.0,640.0,700.0,670.0,
530.0,640.0,730.0,680.0,500.0,570.0,530.0,730.0,640.0,700.0,670.0,1090.0,
640.0,730.0,680.0,500.0,570.0,530.0,730.0,640.0,700.0,670.0,1090.0,1080.0,
730.0,680.0,500.0,570.0,530.0,730.0,640.0,700.0,670.0,1090.0,1080.0,880.0,
680.0,500.0,570.0,530.0,730.0,640.0,700.0,670.0,1090.0,1080.0,880.0,810.0,
500.0,570.0,530.0,730.0,640.0,700.0,670.0,1090.0,1080.0,880.0,810.0,830.0,
570.0,530.0,730.0,640.0,700.0,670.0,1090.0,1080.0,880.0,810.0,830.0,700.0,
530.0,730.0,640.0,700.0,670.0,1090.0,1080.0,880.0,810.0,830.0,700.0,590.0,
730.0,640.0,700.0,670.0,1090.0,1080.0,880.0,810.0,830.0,700.0,590.0,460.0,
640.0,700.0,670.0,1090.0,1080.0,880.0,810.0,830.0,700.0,590.0,460.0,310.0,
700.0,670.0,1090.0,1080.0,880.0,810.0,830.0,700.0,590.0,460.0,310.0,80.0,
670.0,1090.0,1080.0,880.0,810.0,830.0,700.0,590.0,460.0,310.0,80.0,90.0,
1090.0,1080.0,880.0,810.0,830.0,700.0,590.0,460.0,310.0,80.0,90.0,110.0,
1080.0,880.0,810.0,830.0,700.0,590.0,460.0,310.0,80.0,90.0,110.0,430.0,
880.0,810.0,830.0,700.0,590.0,460.0,310.0,80.0,90.0,110.0,430.0,570.0,
810.0,830.0,700.0,590.0,460.0,310.0,80.0,90.0,110.0,430.0,570.0,590.0,
830.0,700.0,590.0,460.0,310.0,80.0,90.0,110.0,430.0,570.0,590.0,680.0,
700.0,590.0,460.0,310.0,80.0,90.0,110.0,430.0,570.0,590.0,680.0,820.0,
590.0,460.0,310.0,80.0,90.0,110.0,430.0,570.0,590.0,680.0,820.0,620.0,
460.0,310.0,80.0,90.0,110.0,430.0,570.0,590.0,680.0,820.0,620.0,700.0,
310.0,80.0,90.0,110.0,430.0,570.0,590.0,680.0,820.0,620.0,700.0,730.0,
80.0,90.0,110.0,430.0,570.0,590.0,680.0,820.0,620.0,700.0,730.0,840.0,
90.0,110.0,430.0,570.0,590.0,680.0,820.0,620.0,700.0,730.0,840.0,760.0,
110.0,430.0,570.0,590.0,680.0,820.0,620.0,700.0,730.0,840.0,760.0,740.0,
430.0,570.0,590.0,680.0,820.0,620.0,700.0,730.0,840.0,760.0,740.0,710.0,
570.0,590.0,680.0,820.0,620.0,700.0,730.0,840.0,760.0,740.0,710.0,770.0,
590.0,680.0,820.0,620.0,700.0,730.0,840.0,760.0,740.0,710.0,770.0,830.0,
680.0,820.0,620.0,700.0,730.0,840.0,760.0,740.0,710.0,770.0,830.0,860.0,
820.0,620.0,700.0,730.0,840.0,760.0,740.0,710.0,770.0,830.0,860.0,820.0,
620.0,700.0,730.0,840.0,760.0,740.0,710.0,770.0,830.0,860.0,820.0,460.0,
700.0,730.0,840.0,760.0,740.0,710.0,770.0,830.0,860.0,820.0,460.0,610.0,
730.0,840.0,760.0,740.0,710.0,770.0,830.0,860.0,820.0,460.0,610.0,460.0,
840.0,760.0,740.0,710.0,770.0,830.0,860.0,820.0,460.0,610.0,460.0,400.0,
760.0,740.0,710.0,770.0,830.0,860.0,820.0,460.0,610.0,460.0,400.0,410.0,
740.0,710.0,770.0,830.0,860.0,820.0,460.0,610.0,460.0,400.0,410.0,290.0,
