0,trainLoss,trainRMSE-avg,testRMSE-avg
1,2260.13,24.3645,24.2146
2,1976.66,24.3642,24.223
3,1860.0,24.364,24.2274
4,1785.53,24.3643,24.2265
5,1733.61,24.364,24.2241
6,1694.85,24.3641,24.2253
7,1664.18,24.3638,24.2258
8,1637.7,24.3639,24.2221
9,1613.82,24.3637,24.2243
