0,trainLoss,trainRMSE-avg,testRMSE-avg
1,168530.48999999999,157.69569999999999,150.4486
2,137318.70000000001,157.53389999999999,150.3861
3,112277.02,157.53800000000001,150.34309999999999
4,92685.330000000002,157.55240000000001,150.35910000000001
5,78205.5,157.60980000000001,150.32249999999999
6,68217.0,157.66309999999999,150.28479999999999
7,62424.470000000001,157.6884,150.2841
8,59796.57,157.70750000000001,150.26079999999999
9,58781.709999999999,157.71549999999999,150.27440000000001
