iteration,trainRMSE
0,"[480.63327789451415, 480.7878697616043, 480.98829061743777, 481.14394080512926, 481.37656589638584, 481.4891453892615, 481.462660704283, 481.28296914263973, 481.2520841735125, 481.2085540498282, 481.16976643523486, 481.14938544400366]"
10,"[467.90386644188794, 440.4775059330274, 433.375263277902, 432.8697222204089, 433.04006676589404, 433.14232725754505, 433.1201660627251, 432.9534897466914, 432.9644990674428, 432.9911270966534, 432.99843694649616, 432.9935940913158]"
20,"[459.1873314297999, 415.3133007363853, 413.2142025818127, 412.5611212331102, 412.6471965419597, 412.72390491182716, 412.7027594414345, 412.5378065719606, 412.552245180774, 412.57326361754247, 412.57974249606343, 412.57399966206003]"
30,"[448.4778706036909, 393.0184325932534, 392.6105786331223, 392.0121996098846, 392.09231832800015, 392.1574861038223, 392.13714257903007, 391.9740164749875, 391.9879919220919, 392.0056108578685, 392.00890586126474, 392.0044725627732]"
40,"[441.04771525143593, 370.06814028796, 368.03265877913134, 367.1927635773324, 367.237775703329, 367.2767548841769, 367.2476987557743, 367.075697228179, 367.0772697075648, 367.08363515240245, 367.0793984583507, 367.0750390507294]"
50,"[430.0205928690406, 347.31333693021173, 342.17332745219454, 341.27961571373123, 341.2926258702998, 341.3176388428996, 341.29721716959597, 341.13130992470667, 341.1399436151155, 341.1527388984555, 341.15101241708635, 341.1382531803494]"
60,"[414.70015124175103, 325.36941228092854, 318.7379465674551, 317.6217110673857, 317.5751285890711, 317.57236622601414, 317.5545324804331, 317.40364709871324, 317.4119656215458, 317.41713566805663, 317.4087469417042, 317.4046411191716]"
70,"[397.14273201515346, 305.4782085706117, 299.0293954209658, 297.8929683081689, 297.69828546993614, 297.62596513846273, 297.638507124795, 297.5193921307085, 297.5466024619242, 297.55890855632134, 297.5630422068874, 297.57010245291076]"
80,"[375.9726927761567, 288.02019580410195, 283.2751916172458, 282.6947728056122, 282.38456683875313, 282.0177849617834, 281.82383994450703, 281.70275888633125, 281.7880332897644, 281.824758478414, 281.8831849425135, 281.9960243331336]"
90,"[348.99847686933873, 274.08865254245575, 274.2935427192949, 275.23112500594266, 275.17450238798625, 274.73544848793966, 274.4953515113984, 274.3556201815636, 274.4065991664416, 274.44193425165275, 274.5475999866186, 274.7242347690597]"
100,"[325.2625243076248, 264.87207599540034, 270.7761202845679, 273.71999646614177, 274.4235983245226, 274.00386257402863, 273.3325354604991, 272.98825268556993, 272.92422126853245, 272.7268497965899, 272.86767269706036, 273.27973456167115]"
