iteration,trainLoss,trainRMSE-avg
0,231516.16,481.16
10,190686.56,436.57
20,173856.7,416.76
30,157751.53,396.87
40,140009.78,373.62
50,122538.2,349.2
60,107218.08,326.35
70,94807.23,306.69
80,85029.01,290.45
90,79267.625,280.79
100,76819.414,276.76
110,75295.516,274.14
120,74285.164,272.33
130,72409.25,268.89
140,70380.93,265.11
150,67934.21,260.35
160,64458.965,253.52
170,62263.816,249.16
180,61908.59,248.49
190,60736.414,246.13
200,59718.285,244.02
210,59498.355,243.68
220,58762.125,242.1
230,57035.168,238.53
240,56484.676,237.32
250,55670.4,235.68
260,52975.438,229.87
270,54175.254,232.4
280,52465.18,228.73
290,57502.98,239.28
300,53236.973,230.45
310,58449.363,241.43
320,50556.812,224.61
330,49196.453,221.59
340,53057.566,230.11
350,48526.953,220.09
360,46946.598,216.52
370,47615.46,218.11
380,44926.16,211.83
390,44894.617,211.78
400,45455.785,213.14
410,44077.45,209.85
420,44032.58,209.75
430,42757.68,206.69
440,41972.01,204.78
450,43581.85,208.67
460,43400.305,208.22
470,45657.367,213.54
480,40429.426,201.01
490,41308.195,203.18
500,39137.777,197.78
510,42009.875,204.83
520,38863.973,197.1
530,39385.598,198.41
540,39202.297,197.96
550,41494.074,203.51
560,39868.27,199.58
570,36868.21,191.97
580,36212.414,190.26
590,36498.71,191.0
600,36532.45,191.08
610,37958.81,194.73
620,36602.953,191.27
630,39208.86,197.89
640,36088.1,189.91
650,34781.84,186.47
660,34144.04,184.75
670,33833.938,183.91
680,33481.637,182.96
690,33551.992,183.14
700,33695.3,183.53
710,32603.143,180.54
720,37136.1,192.5
730,35267.63,187.7
740,35672.504,188.75
750,32730.809,180.88
760,32612.74,180.56
770,31525.648,177.53
780,31681.57,177.96
790,33174.055,182.1
800,30690.693,175.16
810,30878.266,175.69
820,31855.75,178.43
830,32236.377,179.5
840,32257.41,179.54
850,30809.355,175.5
860,29824.906,172.67
870,30004.953,173.19
880,29399.06,171.43
890,29020.863,170.31
900,28859.854,169.85
910,29523.385,171.77
920,28868.59,169.86
930,28677.525,169.31
940,29713.137,172.32
950,29062.396,170.44
960,27989.184,167.27
970,27120.76,164.64
980,27939.934,167.13
990,28877.254,169.9
