190.0,460.0,510.0,790.0,630.0,1000.0,910.0,890.0,610.0,500.0,650.0,570.0,
460.0,510.0,790.0,630.0,1000.0,910.0,890.0,610.0,500.0,650.0,570.0,590.0,
510.0,790.0,630.0,1000.0,910.0,890.0,610.0,500.0,650.0,570.0,590.0,600.0,
790.0,630.0,1000.0,910.0,890.0,610.0,500.0,650.0,570.0,590.0,600.0,560.0,
630.0,1000.0,910.0,890.0,610.0,500.0,650.0,570.0,590.0,600.0,560.0,1010.0,
1000.0,910.0,890.0,610.0,500.0,650.0,570.0,590.0,600.0,560.0,1010.0,910.0,
910.0,890.0,610.0,500.0,650.0,570.0,590.0,600.0,560.0,1010.0,910.0,630.0,
890.0,610.0,500.0,650.0,570.0,590.0,600.0,560.0,1010.0,910.0,630.0,790.0,
610.0,500.0,650.0,570.0,590.0,600.0,560.0,1010.0,910.0,630.0,790.0,660.0,
500.0,650.0,570.0,590.0,600.0,560.0,1010.0,910.0,630.0,790.0,660.0,390.0,
650.0,570.0,590.0,600.0,560.0,1010.0,910.0,630.0,790.0,660.0,390.0,240.0,
570.0,590.0,600.0,560.0,1010.0,910.0,630.0,790.0,660.0,390.0,240.0,210.0,
590.0,600.0,560.0,1010.0,910.0,630.0,790.0,660.0,390.0,240.0,210.0,100.0,
600.0,560.0,1010.0,910.0,630.0,790.0,660.0,390.0,240.0,210.0,100.0,40.0,
560.0,1010.0,910.0,630.0,790.0,660.0,390.0,240.0,210.0,100.0,40.0,540.0,
1010.0,910.0,630.0,790.0,660.0,390.0,240.0,210.0,100.0,40.0,540.0,600.0,
910.0,630.0,790.0,660.0,390.0,240.0,210.0,100.0,40.0,540.0,600.0,780.0,
630.0,790.0,660.0,390.0,240.0,210.0,100.0,40.0,540.0,600.0,780.0,770.0,
790.0,660.0,390.0,240.0,210.0,100.0,40.0,540.0,600.0,780.0,770.0,860.0,
660.0,390.0,240.0,210.0,100.0,40.0,540.0,600.0,780.0,770.0,860.0,720.0,
390.0,240.0,210.0,100.0,40.0,540.0,600.0,780.0,770.0,860.0,720.0,950.0,
240.0,210.0,100.0,40.0,540.0,600.0,780.0,770.0,860.0,720.0,950.0,840.0,
210.0,100.0,40.0,540.0,600.0,780.0,770.0,860.0,720.0,950.0,840.0,720.0,
100.0,40.0,540.0,600.0,780.0,770.0,860.0,720.0,950.0,840.0,720.0,750.0,
40.0,540.0,600.0,780.0,770.0,860.0,720.0,950.0,840.0,720.0,750.0,970.0,
540.0,600.0,780.0,770.0,860.0,720.0,950.0,840.0,720.0,750.0,970.0,880.0,
600.0,780.0,770.0,860.0,720.0,950.0,840.0,720.0,750.0,970.0,880.0,840.0,
780.0,770.0,860.0,720.0,950.0,840.0,720.0,750.0,970.0,880.0,840.0,880.0,
770.0,860.0,720.0,950.0,840.0,720.0,750.0,970.0,880.0,840.0,880.0,750.0,
860.0,720.0,950.0,840.0,720.0,750.0,970.0,880.0,840.0,880.0,750.0,440.0,
720.0,950.0,840.0,720.0,750.0,970.0,880.0,840.0,880.0,750.0,440.0,400.0,
950.0,840.0,720.0,750.0,970.0,880.0,840.0,880.0,750.0,440.0,400.0,430.0,
840.0,720.0,750.0,970.0,880.0,840.0,880.0,750.0,440.0,400.0,430.0,420.0,
720.0,750.0,970.0,880.0,840.0,880.0,750.0,440.0,400.0,430.0,420.0,340.0,
750.0,970.0,880.0,840.0,880.0,750.0,440.0,400.0,430.0,420.0,340.0,330.0,
970.0,880.0,840.0,880.0,750.0,440.0,400.0,430.0,420.0,340.0,330.0,180.0,
880.0,840.0,880.0,750.0,440.0,400.0,430.0,420.0,340.0,330.0,180.0,80.0,
840.0,880.0,750.0,440.0,400.0,430.0,420.0,340.0,330.0,180.0,80.0,30.0,
880.0,750.0,440.0,400.0,430.0,420.0,340.0,330.0,180.0,80.0,30.0,70.0,
750.0,440.0,400.0,430.0,420.0,340.0,330.0,180.0,80.0,30.0,70.0,240.0,
440.0,400.0,430.0,420.0,340.0,330.0,180.0,80.0,30.0,70.0,240.0,370.0,
400.0,430.0,420.0,340.0,330.0,180.0,80.0,30.0,70.0,240.0,370.0,390.0,
430.0,420.0,340.0,330.0,180.0,80.0,30.0,70.0,240.0,370.0,390.0,740.0,
420.0,340.0,330.0,180.0,80.0,30.0,70.0,240.0,370.0,390.0,740.0,1020.0,
340.0,330.0,180.0,80.0,30.0,70.0,240.0,370.0,390.0,740.0,1020.0,1070.0,
330.0,180.0,80.0,30.0,70.0,240.0,370.0,390.0,740.0,1020.0,1070.0,920.0,
180.0,80.0,30.0,70.0,240.0,370.0,390.0,740.0,1020.0,1070.0,920.0,860.0,
80.0,30.0,70.0,240.0,370.0,390.0,740.0,1020.0,1070.0,920.0,860.0,630.0,
30.0,70.0,240.0,370.0,390.0,740.0,1020.0,1070.0,920.0,860.0,630.0,790.0,
70.0,240.0,370.0,390.0,740.0,1020.0,1070.0,920.0,860.0,630.0,790.0,730.0,
240.0,370.0,390.0,740.0,1020.0,1070.0,920.0,860.0,630.0,790.0,730.0,810.0,
370.0,390.0,740.0,1020.0,1070.0,920.0,860.0,630.0,790.0,730.0,810.0,840.0,
390.0,740.0,1020.0,1070.0,920.0,860.0,630.0,790.0,730.0,810.0,840.0,620.0,
740.0,1020.0,1070.0,920.0,860.0,630.0,790.0,730.0,810.0,840.0,620.0,770.0,
1020.0,1070.0,920.0,860.0,630.0,790.0,730.0,810.0,840.0,620.0,770.0,550.0,
1070.0,920.0,860.0,630.0,790.0,730.0,810.0,840.0,620.0,770.0,550.0,460.0,
920.0,860.0,630.0,790.0,730.0,810.0,840.0,620.0,770.0,550.0,460.0,270.0,
860.0,630.0,790.0,730.0,810.0,840.0,620.0,770.0,550.0,460.0,270.0,280.0,
630.0,790.0,730.0,810.0,840.0,620.0,770.0,550.0,460.0,270.0,280.0,210.0,
790.0,730.0,810.0,840.0,620.0,770.0,550.0,460.0,270.0,280.0,210.0,140.0,
730.0,810.0,840.0,620.0,770.0,550.0,460.0,270.0,280.0,210.0,140.0,70.0,
810.0,840.0,620.0,770.0,550.0,460.0,270.0,280.0,210.0,140.0,70.0,100.0,
840.0,620.0,770.0,550.0,460.0,270.0,280.0,210.0,140.0,70.0,100.0,190.0,
620.0,770.0,550.0,460.0,270.0,280.0,210.0,140.0,70.0,100.0,190.0,170.0,
770.0,550.0,460.0,270.0,280.0,210.0,140.0,70.0,100.0,190.0,170.0,490.0,
550.0,460.0,270.0,280.0,210.0,140.0,70.0,100.0,190.0,170.0,490.0,980.0,
460.0,270.0,280.0,210.0,140.0,70.0,100.0,190.0,170.0,490.0,980.0,860.0,
270.0,280.0,210.0,140.0,70.0,100.0,190.0,170.0,490.0,980.0,860.0,930.0,
280.0,210.0,140.0,70.0,100.0,190.0,170.0,490.0,980.0,860.0,930.0,910.0,
210.0,140.0,70.0,100.0,190.0,170.0,490.0,980.0,860.0,930.0,910.0,820.0,
