0,trainLoss,trainRMSE-avg,testRMSE-avg
1,262960.34999999998,271.97460000000001,153.26339999999999
2,222308.89000000001,271.98250000000002,154.06489999999999
3,212329.01000000001,272.01260000000002,154.2063
4,207560.29000000001,272.0582,154.29419999999999
5,204953.32000000001,272.04930000000002,154.29429999999999
6,203613.35999999999,272.10840000000002,154.45339999999999
7,202795.23999999999,272.24209999999999,154.79580000000001
8,202179.53,272.34550000000002,155.03970000000001
9,201649.98000000001,272.37709999999998,155.1336
