0,trainLoss,trainRMSE-avg,testRMSE-avg
1,160371.67000000001,152.3219,145.5789
2,133129.38,152.2526,145.3937
3,110686.24000000001,152.27279999999999,145.3674
4,92758.809999999998,152.30279999999999,145.3674
5,78711.559999999998,152.35380000000001,145.38980000000001
6,68193.559999999998,152.3929,145.47880000000001
7,61039.900000000001,152.4239,145.46299999999999
8,56987.690000000002,152.44049999999999,145.44980000000001
9,55281.900000000001,152.4538,145.45009999999999
