iteration,trainRMSE
0,"[673.6313424039681, 673.1915280005164, 672.666814230677, 672.2162494711146, 671.8407147241192, 671.5452403838657, 671.343899403932, 671.2517261628298, 671.1653999414141, 670.5337914256653, 669.8205621718696, 669.9448682396203]"
100,"[370.7121195655532, 370.70798671521027, 370.75231900142353, 370.7908399566751, 370.84439064271805, 370.8955916292894, 370.94295812842506, 370.95698358251553, 371.0117796228533, 370.52162992715034, 369.8503448652134, 369.906920493445]"
200,"[365.7429027795677, 367.23946335995714, 367.9615535811517, 368.5853496474626, 368.97846761878634, 369.5054926336699, 369.95888901016514, 370.24200385163965, 370.5756272012391, 370.1335234578493, 369.4515599254819, 369.59367852977437]"
300,"[342.0502444042279, 345.93251692518544, 349.93686569436323, 354.6059645207718, 357.3178435062793, 361.43166808195355, 364.9311601305589, 367.19292660710096, 369.6074026689736, 369.35602485546093, 368.69071861524753, 369.4175947389675]"
400,"[323.60880287017187, 334.21918852113475, 341.1105576841213, 348.3596676836593, 352.3050129641647, 358.71412416130534, 364.0689580620089, 367.55824917762334, 371.0359149690613, 370.82216260738494, 370.12968288501185, 371.08099039871416]"
500,"[308.25282102551, 321.3362602420861, 334.0074663981061, 344.66962505334374, 350.2942718425085, 357.969740036725, 363.96477191752837, 367.6493231101455, 371.43693393519425, 371.27153145049397, 370.6500030016626, 371.7516475867648]"
600,"[286.3044978868544, 311.11711960244446, 331.69823372033846, 347.5587920036589, 353.79246418594886, 360.01940339042903, 364.6614463334861, 367.5878981443282, 370.4802636444957, 370.1784341706941, 369.4987644554533, 370.3052580206048]"
700,"[269.05359250641254, 300.1675929598842, 320.9704629738999, 339.3888700547987, 347.41514246223005, 357.71646208903127, 364.028758676347, 367.01036023721423, 369.4977655028519, 369.11852306030414, 368.48686519679205, 369.2489541802453]"
800,"[261.6843320322726, 294.6179548610884, 318.55010734642065, 338.16418564247783, 346.9350691050103, 357.6633081186493, 364.1733969199786, 367.19567277367906, 369.99443151158346, 369.63559705713476, 368.92246939239357, 369.74674003776755]"
900,"[257.9040905241382, 292.95658688100633, 317.9968214466472, 337.7991863091954, 347.069043853763, 357.36509326817554, 363.7441493297693, 367.01682755750045, 369.88863218812406, 369.600415518567, 368.96393325923697, 369.74334468652]"
1000,"[258.20275940142614, 293.95051426804264, 319.6223165263261, 338.3287345798297, 346.9311255130748, 355.82126601141766, 359.77513445813065, 360.8761475451208, 361.0910041299517, 360.8020021646566, 361.0806946365548, 364.85842947810045]"
1100,"[256.42975171969096, 291.7247039542823, 316.1994809920746, 337.085720387545, 346.53242363222256, 356.5447240890439, 360.5837676773451, 360.9690528123037, 361.1961051851798, 359.54256572116395, 358.44552028104, 359.4161881361326]"
1200,"[258.2493050075094, 291.35137977027483, 317.0044967933883, 337.8115414951718, 346.87243445384337, 356.79097792476057, 359.76828947710817, 360.16626623962964, 359.6503701165082, 356.96467090309824, 355.6127612227048, 356.53550205632047]"
1300,"[257.24259780566456, 291.9441940019635, 317.97412994596755, 337.7537094418006, 346.75357996662126, 356.8003848610786, 363.0894812990833, 366.4899773859526, 369.3999185539986, 369.1688261117989, 368.68121912949255, 369.6114529730376]"
1400,"[258.41728295332615, 293.43548835725295, 317.3275030552377, 338.6231892733397, 346.60370709066575, 356.4859504037853, 362.4447715557397, 365.3558943268444, 367.96274419627184, 367.32851288873064, 366.86955541017016, 367.7707381255239]"
1500,"[259.29771966333595, 291.8684030713093, 317.68576340559014, 337.4012787184974, 346.4958622192854, 354.32506107711555, 358.053832983656, 358.3568869990396, 357.38202115902214, 356.9879998771543, 355.7003050900539, 356.9704619920333]"
1600,"[258.4395882440181, 292.31749227483346, 318.4328456152659, 338.1198458544254, 346.6583904795605, 355.0339777269291, 359.76926122722864, 362.29210619472434, 361.8547611638461, 361.08017849789445, 360.3951153711789, 362.95573084922904]"
1700,"[256.6773959436896, 290.3985939488677, 317.2217503112285, 337.7141047212117, 346.0837071069541, 354.93354360712834, 360.71867949065927, 362.78741963958026, 364.0104396590667, 364.8721667636114, 365.8510163900437, 367.9919684827781]"
1800,"[261.969087367652, 293.33220676589843, 316.71313028305417, 337.0152392047074, 346.7177247681827, 356.3728767064319, 360.00309503776174, 359.72713363439937, 358.34874273898396, 357.42890951525334, 356.02121664981513, 357.41461543918007]"
1900,"[257.6612595983718, 289.769854091924, 314.93221721035485, 337.3627089243812, 346.8380568915584, 356.53900876063767, 359.68374694161577, 360.57070094292203, 360.4649765187402, 357.3660025619025, 355.9724234140085, 356.67062419197504]"
2000,"[260.1595805658205, 291.7327972975934, 315.98393834505345, 337.4784031284825, 346.28152615223013, 356.2619354136482, 359.5220810906294, 359.9439429676514, 358.8233075415063, 357.122533760918, 355.7790533675154, 356.9707860911418]"
2100,"[258.6084150875611, 290.6443703368921, 319.1464367327718, 344.81036661485206, 353.92443625433583, 362.29408898289535, 366.1676918868235, 367.50076168979274, 367.20065551778185, 365.96535160389067, 364.9893094586036, 364.7850364218049]"
2200,"[257.7637590606742, 291.4571695629576, 316.7025036186522, 339.12393191815625, 344.66233683612063, 351.4495491063954, 353.21159125423753, 352.5268018463438, 347.9662600396416, 347.2930063781687, 346.9330214820728, 350.17201098899056]"
2300,"[257.0528336599876, 289.81721282978026, 314.4278349973247, 336.6665955043688, 344.81502347307645, 354.16433355290167, 355.94560568521524, 353.83654331954506, 350.947516989238, 349.4943867594179, 349.7001825404965, 352.75501798902314]"
2400,"[257.61820023274635, 290.84594393738746, 313.8618402103197, 334.95754495493566, 341.39410116225355, 348.3483288343775, 348.7976526167963, 347.3598326389396, 343.3278273451913, 341.9458268466632, 342.85039051957284, 349.8029647784133]"
2500,"[257.55048937814576, 289.75069238078623, 314.48065746004715, 336.2511522264005, 343.211883707209, 349.56472196123264, 351.22018592334376, 350.4578403495516, 347.09781203582423, 346.4717106230863, 348.54243460445605, 356.122674766696]"
2600,"[257.37197286740223, 289.1714771396118, 313.9969095846397, 334.5708719620798, 340.47097746326705, 347.0650150966717, 347.94040577180385, 346.0851612195769, 342.0413804723097, 341.2746035495023, 342.19245510138035, 349.7271919206377]"
2700,"[256.2806723777796, 288.7799213426768, 313.31140013764013, 333.81162703172356, 339.9128835273712, 346.45047190594994, 347.26873240592334, 345.6036812254834, 341.742560893438, 341.3330223238051, 341.3894329286637, 349.5726501148232]"
2800,"[255.96380936215502, 288.72756943860526, 313.0733507095807, 333.3476609162407, 339.1723223989567, 345.0943096777727, 346.0175653526086, 344.9937324028987, 341.5178276882452, 341.4315955175251, 341.7941187412452, 350.19833133696466]"
2900,"[255.67149207436825, 289.27431580918454, 312.1245076069247, 332.73128918042016, 339.50280490137226, 344.7253527118175, 345.12864975142793, 344.0667772952831, 341.7650059464477, 341.5727066643953, 342.31903068746703, 350.1240630272048]"
3000,"[256.23697485852136, 289.2606105227224, 312.9795502941776, 333.7253372157295, 341.12061900875085, 347.0724093308996, 348.0343499813915, 346.31089697310347, 341.5120317612369, 342.1072024875576, 342.3868755869613, 350.9702913017924]"
3100,"[258.1579164483905, 289.82247291936636, 313.1448946133005, 334.32928680007956, 341.03567716794987, 347.6563111487396, 348.307672554562, 346.2948298051465, 343.6513156890464, 344.9936939294371, 345.6955906933956, 350.39910834840924]"
3200,"[256.74060560679806, 289.09294950830986, 313.24599075537463, 334.6076967484567, 341.3665138945681, 348.96148767898467, 349.6167461957407, 347.78816599671734, 343.5992311654895, 345.10653215018294, 345.93451425446, 351.3331970747867]"
3300,"[258.19897059546827, 289.28212245018864, 313.09762586459993, 334.0396816972446, 341.2896314319185, 347.78436180831574, 347.9167795009746, 345.4538019164692, 342.11594358126706, 343.6226137990848, 345.46881959354675, 351.0830636211111]"
3400,"[258.07061641927885, 289.37553399103547, 314.92421540592187, 336.0597256106395, 343.0265441845728, 351.40430012017373, 352.447993994353, 350.9414211104924, 346.45632221451984, 346.4702499543026, 347.21715437788436, 350.0790299451628]"
3500,"[259.4913818661162, 289.7711018331489, 314.8609332222138, 335.38537700426315, 341.117258574917, 347.95166637738475, 349.509140483509, 347.81781645522693, 344.77150487124953, 346.5655619189577, 348.79005697488486, 353.6678609708553]"
3600,"[256.20774408937274, 289.75140527990243, 312.8005960288, 332.9383824733853, 339.62665123192994, 346.07779838944924, 346.5474997785983, 344.34399701666763, 340.87084694597036, 341.44705608359385, 342.87446524543384, 350.13255640160367]"
3700,"[257.9879263638939, 290.22361328702135, 312.60219417125023, 333.01362605707436, 339.64785920502095, 345.4628208048329, 344.9454149195335, 343.18600268746076, 340.45806263293485, 341.9487694847181, 344.29915819426776, 349.75261287007476]"
3800,"[256.19229624186875, 288.7685782524558, 312.8180464399424, 333.19507709000123, 338.8830067559018, 344.6980921677683, 344.02750548659446, 342.86887151096585, 339.13266037493037, 339.8575123195558, 341.738791226975, 348.39820968149246]"
3900,"[255.70546754734423, 288.61267434081253, 312.3495673263975, 333.65745778190353, 340.80509826208936, 347.30643400903705, 346.50898622852463, 344.59338464181644, 340.35746386832864, 342.5902516227868, 344.62484410794974, 350.5666232619285]"
4000,"[255.91396828284383, 288.8539897906645, 311.1762230820761, 332.01470018568523, 338.2130522999222, 343.44601432548836, 343.38014684171316, 342.10360619045326, 338.5406599020889, 339.9459517308191, 341.003405818018, 349.2017134979287]"
4100,"[256.0815924934826, 288.6941531760566, 311.8761232936064, 332.44976270283684, 341.87483791214476, 348.0572698674255, 346.98317650103104, 344.735559646817, 340.94045005650725, 342.69364388255326, 343.81699639279776, 349.2087652961897]"
4200,"[255.2875760959619, 288.5136145752993, 311.7294774410575, 332.746012160111, 338.9901139215331, 344.4996170800957, 345.44502124822327, 344.4820462617724, 340.303255690216, 340.47000325487085, 341.3519022070437, 349.6553817070018]"
4300,"[254.78258762644137, 288.2383255769248, 311.38154364012024, 332.38751003413114, 337.73882029434776, 342.6632670999535, 341.9387121045548, 341.3872316187031, 338.2983753862713, 338.52868072149204, 340.08995549015776, 348.5491353080874]"
4400,"[254.89774366814092, 288.4590755896043, 311.246423157533, 332.08086876238286, 338.06379826328373, 342.990548460285, 342.6608072122981, 342.23083521784736, 339.68532502309836, 340.37672604571634, 341.04336056593996, 350.4975693711983]"
4500,"[255.04915026442603, 290.17249175598806, 313.0574901372559, 333.7320289424597, 341.8254660418006, 348.48362353848466, 348.28654907816133, 346.93443061879407, 342.49940100410566, 342.95619425575717, 344.8288989387794, 353.7471294119058]"
4600,"[262.272134159986, 292.8142621441674, 314.21933256342425, 335.9061624689353, 343.3725317606426, 350.50102351602106, 351.85234967815114, 349.7607065280762, 352.2840320687196, 354.1288915441835, 356.5693372409171, 360.46137840306983]"
4700,"[258.55144776390875, 289.3700608510696, 312.85423747460595, 333.3821273863143, 339.4220372636055, 346.30716091785655, 347.0519379757488, 344.631290903278, 340.7468875252427, 342.93618819398637, 344.3788993912741, 350.1954670772143]"
4800,"[255.78196487876065, 289.71239258954006, 313.5939839309494, 334.09989411653845, 343.33310974784416, 350.60542871033823, 351.5256657351051, 349.37132572481505, 346.5418124188528, 346.5064522446051, 346.3048722728989, 349.65205318878657]"
4900,"[260.1825622138559, 289.601866182061, 313.22014215778626, 334.24313381132646, 341.8805911016157, 347.12899655930994, 346.6871178900417, 344.5020076466897, 341.03800193986393, 342.0842375380679, 343.6242627251333, 349.7575666375171]"
5000,"[255.91629080648886, 289.01883884901133, 315.2585109051954, 334.48407730873754, 341.85972383171753, 347.63328944190084, 347.5816115866324, 345.5883496389423, 341.899068467084, 342.5372968669977, 343.73829744663055, 349.5907379678856]"
5100,"[255.29704776139437, 288.66995946584103, 312.46628371434, 332.4374444175017, 337.98433994504774, 343.2968280668572, 343.47454959271215, 342.57311426193417, 339.48908588023477, 340.4713139001675, 341.9463941798267, 351.2402496360224]"
5200,"[257.3639746167712, 289.7073670355138, 312.14447867839215, 332.0777785469644, 339.1014447834395, 346.14660381164236, 345.8129593111098, 343.6749723838222, 341.5347297633616, 341.32958061542513, 342.70135812917465, 350.9663377963414]"
5300,"[256.28169153926, 289.4864382665237, 312.5113563512904, 333.84770360077675, 340.964351940976, 348.3587232386697, 348.3169142283163, 347.2321128759799, 344.40793453452926, 345.5424005396213, 347.4346460682552, 356.50939329290526]"
5400,"[256.6286800456726, 288.9735069535888, 312.985994566895, 332.570255207037, 339.60875645767237, 347.25507894598036, 346.66732972373757, 344.4673675344235, 341.7013312120881, 340.64810520263205, 340.8103086775376, 350.6979752164302]"
5500,"[256.7290465081688, 289.33014271492056, 311.5735443480463, 331.636586014359, 337.72737538004435, 343.8472866535224, 343.3981646199936, 341.5912430565683, 338.4940112205403, 339.1456200754387, 340.1294746603381, 348.6230928317171]"
5600,"[255.7131619198226, 288.7952260845431, 311.5264324813574, 331.68266056191754, 338.36599589047484, 344.20558097344707, 343.806784903732, 342.0631166177219, 339.4306858552539, 339.7988936261789, 340.15488240485354, 349.01972022059203]"
5700,"[257.33027215175423, 290.9456744914294, 312.1328422361708, 333.2594331522249, 339.19956297967536, 345.83477402124424, 345.0486740821157, 342.79541229814174, 339.28911773346647, 340.568386804737, 342.0905528860941, 349.61560557580003]"
5800,"[256.21767154596233, 289.4469229991509, 312.25459013759905, 331.70532983368344, 338.1052768956473, 344.5005046857766, 344.7516205654933, 343.8845206724972, 339.4011165200953, 340.867905061463, 341.71993313631407, 351.2186593869909]"
5900,"[257.6236229649507, 290.80637869618766, 314.1388255045359, 333.87352428978267, 342.2705298326626, 350.681782673503, 353.79458476499053, 354.258217152733, 355.93877105799567, 355.06693776099377, 354.008041585269, 358.08391738900826]"
6000,"[259.7785786341539, 289.91710513183193, 313.4170266984385, 333.87298077099535, 340.763731534743, 348.93206465923646, 348.5044883824614, 345.50754986564425, 343.6382559072102, 345.0955876842254, 346.76315970873253, 352.2957871002867]"
6100,"[256.89797459854293, 289.5562644764402, 313.1514640775429, 333.8182119588997, 342.08334373869604, 349.3119988807247, 348.2872625159314, 346.23898394431393, 345.1967256848723, 345.5145913002398, 347.4503700813109, 353.34304492061244]"
6200,"[256.4384283895532, 290.4839384447629, 316.0497241417673, 335.6475367549581, 344.3735633310594, 351.76873007147077, 350.7625866425847, 348.9753245293069, 347.09193014196836, 350.49666016288757, 354.7472808983739, 361.2851198023883]"
6300,"[258.72969283548133, 290.76123447903035, 314.4730335075168, 334.14663305424864, 343.0127838306746, 350.10748973209417, 349.5540639721329, 347.5596288499188, 345.0082257115851, 345.4024390730958, 345.8315940223422, 350.4045255314809]"
6400,"[258.5474919972451, 290.3269526809721, 313.8695498551368, 332.591620311016, 341.2887076689624, 348.59107684202314, 347.8208677254724, 345.79314009608726, 342.48361043449614, 345.5944367895446, 347.0297943558196, 353.76735761138644]"
6500,"[260.57269802357496, 290.27390683582803, 314.389624887118, 332.68871533365365, 341.14690047489523, 347.9689407535667, 347.5869964354566, 346.28320791743556, 342.82374735483637, 343.91712069200764, 344.0697852058115, 350.43033682239377]"
