iteration,trainLoss,trainRMSE-avg
0,274717.12,524.13
10,175521.4,418.37
20,151761.84,388.67
30,129235.61,358.11
40,111078.305,331.33
50,95823.23,307.28
60,81692.48,283.19
70,71865.07,265.06
80,67804.6,256.99
90,63534.91,249.29
100,61561.438,245.82
110,59467.668,242.03
120,57820.14,238.99
130,56694.918,236.94
140,55078.92,233.73
150,53972.21,231.51
160,52373.484,228.15
170,51974.875,227.34
180,50561.58,224.27
190,50251.363,223.7
200,48980.613,220.76
210,49602.89,222.24
220,49445.883,222.03
230,48219.953,219.08
240,46888.254,216.15
250,46001.56,213.99
260,48565.35,220.03
270,46923.51,216.28
280,45753.086,213.56
290,45197.11,212.3
300,43990.02,209.42
310,44398.297,210.41
320,44266.844,210.11
330,43373.164,207.95
340,45620.223,213.16
350,43394.418,207.97
360,43232.047,207.54
370,43271.516,207.59
380,42323.27,205.42
390,41616.062,203.63
400,42267.336,205.23
410,41995.016,204.42
420,40898.215,201.84
430,40890.223,201.72
440,41915.25,204.53
450,39257.56,197.65
460,38834.414,196.52
470,38375.734,195.48
480,38527.81,195.93
490,39239.082,197.7
500,43518.062,208.27
510,39598.266,198.48
520,40622.344,201.19
530,38887.527,196.91
540,38664.59,196.1
550,39509.15,198.32
560,39443.54,198.28
570,39269.176,197.83
580,39674.984,198.69
590,38499.293,195.97
600,39244.195,197.87
610,39814.32,199.16
620,43963.73,209.27
630,41096.52,202.34
640,43269.8,207.5
650,40028.75,199.59
660,38363.17,195.52
670,37747.336,193.94
680,36507.043,190.69
690,37795.227,193.97
700,36896.73,191.67
710,38797.746,196.3
720,36900.04,191.7
730,36364.426,190.39
740,35851.023,188.86
750,35656.45,188.34
760,36059.812,189.5
770,37640.875,193.64
780,35527.47,188.13
790,40121.047,199.58
800,41319.55,202.85
810,36612.62,190.76
820,36443.254,190.49
830,36548.156,190.49
840,38652.703,195.79
850,36884.387,191.38
860,38938.902,196.58
870,36384.082,190.05
880,35716.24,188.48
890,39430.703,198.23
900,36936.938,191.72
910,40313.883,200.51
920,36935.676,191.75
930,39773.28,199.05
940,37297.62,192.84
950,34593.87,185.51
960,34092.836,184.21
970,37540.094,193.5
980,34481.3,185.2
990,34409.336,185.13
