0,trainLoss,trainRMSE-avg,testRMSE-avg
1,237131.96,271.5966,261.9475
2,230810.85,271.5507,262.0007
3,223614.6,271.5641,261.8744
4,216815.82,271.5437,261.9065
5,210912.17,271.5328,261.896
6,205660.48,271.5315,261.9461
7,201275.29,271.5383,261.9155
8,197467.38,271.5277,262.0349
9,194033.65,271.5372,262.1355
