iteration,trainLoss,trainRMSE-avg
0,430645.66,656.23
10,405741.66,636.95
20,386571.0,621.69
30,364511.2,603.63
40,338456.53,581.55
50,311205.22,557.47
60,283127.06,531.55
70,254256.45,503.57
80,226275.92,474.92
90,201163.84,447.71
100,179285.8,422.71
110,162873.1,402.93
120,149874.23,386.69
130,142499.38,377.18
140,137302.83,370.32
150,130914.836,361.62
160,125396.47,353.93
170,118062.414,343.42
180,113525.08,336.72
190,109659.836,330.94
200,106092.68,325.53
210,105828.3,325.15
220,104460.79,323.06
230,103496.88,321.55
240,104755.27,323.49
250,107231.414,327.25
260,101295.1,318.15
270,99785.5,315.75
280,99735.484,315.67
290,98261.516,313.37
300,97938.73,312.83
310,95508.48,308.91
320,95250.62,308.49
330,94516.25,307.29
340,98101.5,313.11
350,94638.984,307.49
360,96235.555,310.06
370,94523.836,307.32
380,95024.84,308.15
390,93052.77,304.95
400,91943.96,303.1
410,90698.29,301.06
420,90243.79,300.33
430,90237.27,300.31
440,89624.52,299.31
450,88671.49,297.68
460,87455.625,295.67
470,89473.33,299.0
480,86720.92,294.42
490,92791.2,304.54
500,89544.03,299.17
510,86921.97,294.75
520,86482.555,294.03
530,84674.43,290.95
540,85248.81,291.92
550,84571.01,290.74
560,85347.164,292.11
570,83471.37,288.85
580,82396.125,286.99
590,82123.07,286.52
600,81582.72,285.58
610,82082.664,286.46
620,81558.52,285.52
630,81641.44,285.69
640,82621.336,287.38
650,83728.48,289.28
660,80980.24,284.52
670,80996.05,284.56
680,84157.13,290.03
690,80777.414,284.11
700,79718.055,282.29
710,78071.49,279.31
720,78115.516,279.37
730,80242.63,283.21
740,79114.35,281.21
750,77983.93,279.2
760,84992.04,291.4
770,85826.54,292.85
780,80629.73,283.88
790,79883.336,282.58
800,77995.14,279.22
810,75543.84,274.78
820,75454.625,274.62
830,75988.79,275.54
840,76089.18,275.79
850,74640.48,273.12
860,75265.125,274.26
870,73947.74,271.8
880,72998.58,270.06
890,74551.25,272.9
900,73715.15,271.41
910,76313.016,276.17
920,74103.695,272.12
930,76722.695,276.92
940,75974.21,275.47
950,75258.93,274.27
960,74468.25,272.77
970,71896.31,267.96
980,72421.15,269.01
990,71703.56,267.64
