0,trainLoss,trainRMSE-avg,testRMSE-avg
1,130327.27,146.2401,187.1622
2,82038.29,146.2417,187.1625
3,65563.38,146.2441,187.1608
4,62768.57,146.243,187.1644
5,62219.52,146.2417,187.1262
6,62064.8,146.2414,187.0994
7,62000.62,146.2405,187.0883
8,61962.13,146.2405,187.0891
9,61931.57,146.2413,187.119
