0,trainLoss,trainRMSE-avg,testRMSE-avg
1,247070.06,226.7278,144.5021
2,155339.78,226.7287,144.5179
3,118671.81,226.7312,144.4875
4,105627.21,226.7443,144.4649
5,99849.03,226.7581,144.4603
6,96422.89,226.7662,144.4923
7,93962.05,226.7794,144.5222
8,92094.39,226.7778,144.4759
9,90685.91,226.7831,144.5606
