iteration,trainRMSE
0,"[671.7360845341502, 673.0244686041112, 672.8393431380879, 672.9781013580891, 673.0324690804782, 673.0666500457535, 673.0707349649814, 673.0197135144859, 672.9384098194785, 672.8626601688896, 672.7553079502961, 672.60796288612]"
10,"[665.852746509043, 634.1684816087358, 624.7077531325717, 623.7240425948183, 623.5762393644022, 623.5483492384401, 623.5402887891725, 623.4881406435906, 623.4129054887144, 623.3432238414484, 623.2815534112543, 623.2163506209625]"
20,"[654.8803567595647, 608.4233236978621, 603.6625278092754, 602.7416053893594, 602.6030550381344, 602.5825697894164, 602.5800994563137, 602.5321487363838, 602.4600656055402, 602.3935880534243, 602.3329770552566, 602.2649787642372]"
30,"[645.6898977455232, 585.1389987499921, 579.0154565553629, 577.7451294933477, 577.5670956196095, 577.5591195038689, 577.5672020172774, 577.5249012926952, 577.4575185532563, 577.396256159975, 577.3401810966312, 577.2773786651145]"
40,"[635.29953175507, 559.4540077414348, 553.8616723202013, 552.2967332100371, 552.0725559290087, 552.0395934456534, 552.0344149372393, 551.9897953448176, 551.9271709853911, 551.8698890082625, 551.8173875029706, 551.7586975049262]"
50,"[625.5274975897233, 533.1219579236716, 524.2248443439779, 522.500931464474, 522.2822858313612, 522.4378316766838, 522.8877257821182, 523.3544303685799, 523.6742966163414, 523.855036765049, 523.9414914292328, 523.9639380989252]"
60,"[614.0110922456086, 505.8166000970936, 495.6579031736182, 493.6517646171516, 493.36492656409763, 493.32630839747213, 493.3288414686876, 493.30579076768385, 493.2729217504623, 493.2407371938449, 493.2077807630802, 493.1678325720904]"
70,"[599.0043021803278, 477.7272025083453, 466.8095344020829, 464.57755772763784, 464.2661451094702, 464.22283415229055, 464.21671870939286, 464.1847658440709, 464.14973908103195, 464.11898111977905, 464.0899160469295, 464.0575496569653]"
80,"[584.8677008548473, 450.03436567872166, 438.71165051851693, 436.4006880886572, 436.0814310263908, 436.03735225645045, 436.0308422762775, 436.00496005252336, 435.9832420188927, 435.9651938463538, 435.94723325388514, 435.92712693259244]"
90,"[569.2640650579328, 423.7892145874672, 412.8585855333246, 410.6540656100364, 410.3529275408761, 410.31148843219063, 410.3049515524816, 410.28675703885165, 410.2815303385358, 410.2791782642205, 410.27504677731673, 410.2704266095844]"
