iteration,trainLoss,trainRMSE-avg
0,43702.44,209.05
10,32901.707,181.39
20,32092.908,179.14
30,31072.467,176.27
40,30167.928,173.68
50,29220.254,170.93
60,28693.52,169.37
70,28531.828,168.89
80,28210.137,167.94
90,27203.975,164.91
100,27239.28,165.01
110,26957.611,164.16
120,26060.621,161.41
130,25621.664,160.04
140,24709.172,157.15
150,24191.521,155.5
160,23538.701,153.38
170,23564.602,153.46
180,23165.842,152.16
190,23086.637,151.86
200,22169.475,148.83
210,22318.572,149.3
220,21998.213,148.24
230,20832.82,144.24
240,20882.75,144.38
250,21009.088,144.82
260,19746.04,140.42
270,18911.746,137.44
280,19065.762,138.0
290,17961.959,133.94
300,17863.709,133.56
310,17500.244,132.21
320,17135.576,130.83
330,16463.914,128.19
340,16978.52,130.26
350,15388.035,123.94
360,14640.099,120.86
370,14795.839,121.54
380,14356.926,119.69
390,15036.339,122.56
400,13938.338,117.91
410,13777.451,117.26
420,16459.197,128.21
430,13983.553,118.15
440,13105.903,114.34
450,12850.736,113.15
460,12850.611,113.18
470,12895.428,113.4
480,12462.353,111.44
490,11948.568,109.06
500,11201.1,105.61
510,11122.47,105.27
520,13109.871,114.39
530,11691.086,107.82
540,10962.704,104.49
550,10493.876,102.24
560,10219.072,100.86
570,9970.029,99.6
580,9670.125,98.13
590,10218.844,100.9
600,10295.997,101.24
610,9543.129,97.47
620,9886.347,99.23
630,9702.319,98.27
640,9142.58,95.35
650,9541.745,97.51
660,10233.495,101.04
670,10678.645,103.18
680,9148.075,95.37
690,9304.179,96.3
700,8212.182,90.35
710,8098.8457,89.73
720,7658.58,87.22
730,7946.945,88.89
740,7819.756,88.16
750,7386.6987,85.66
760,7265.0103,84.94
770,7349.183,85.47
780,8084.011,89.74
790,9113.626,95.24
800,8181.577,90.25
810,7956.256,88.88
820,7431.891,85.92
830,6929.4453,82.98
840,6590.827,80.9
850,6386.7676,79.62
860,6701.074,81.6
870,6280.3228,78.93
880,6766.357,82.0
890,6245.6646,78.78
900,7297.992,85.05
910,6551.9204,80.68
920,6955.849,83.18
930,6168.226,78.23
940,6043.637,77.47
950,7168.964,84.51
960,5865.0225,76.26
970,5862.65,76.27
980,6216.433,78.5
990,5502.089,73.84
