iteration,trainRMSE
0,"[634.2273804466129, 634.0896981263837, 634.1981811541158, 634.1934022075703, 634.2113691026192, 634.1939329813669, 634.1795449864803, 634.1921452999381, 634.1889954327105, 634.1708696195531, 634.1915557405399, 634.1700508503948]"
10,"[573.2234622835468, 562.6062366836891, 561.297312806637, 561.1002903401401, 561.0812679627915, 561.0649149059557, 561.0543095133794, 561.0605581267456, 561.0513497581792, 561.0339041959637, 561.0457300811435, 561.0311936379563]"
20,"[549.311569460164, 542.6932443443205, 541.7069344372302, 541.5625673298251, 541.5522952699533, 541.5416723541509, 541.535038181373, 541.5418285131158, 541.5362626638884, 541.5234532178538, 541.53465319666, 541.5238226733633]"
30,"[530.1526298433495, 522.9146239076566, 521.8154992998549, 521.659428348919, 521.6478574429539, 521.6418828761608, 521.6394948294544, 521.6469997864359, 521.6458896618046, 521.6388385380181, 521.6497221324515, 521.6436663153027]"
40,"[510.28226285170723, 502.36002048301737, 501.16377522668904, 500.99424842828194, 500.97676139498697, 500.9717489287055, 500.97002772962674, 500.9741947445076, 500.9745919928395, 500.97088544865557, 500.97806251514334, 500.9747116327424]"
50,"[490.42092536678473, 481.9015416718564, 480.6298000338802, 480.4533153908196, 480.4328557188683, 480.4319610368352, 480.43358759631855, 480.43608260937134, 480.4403612848677, 480.44256264698316, 480.4470708326107, 480.4485610981041]"
60,"[471.14117797614443, 462.35569439552506, 461.0727648838247, 460.89793608440607, 460.8748601035423, 460.878716057036, 460.88419725425706, 460.88465872662823, 460.8934501253082, 460.9025629733829, 460.90394313805615, 460.9111186727177]"
70,"[452.94425205841173, 444.6498318251834, 443.49427407596863, 443.34129618512276, 443.3178027373236, 443.32748720271314, 443.33741198285026, 443.33554010888406, 443.3495053551139, 443.36661373972584, 443.36431749338266, 443.37805157413135]"
80,"[436.967338441462, 429.96398835633084, 429.101981282258, 428.9964269675824, 428.97551016009453, 428.9921187574371, 429.00710274944765, 429.00258444445, 429.022354375561, 429.04844840672104, 429.0419754915892, 429.0631002173701]"
90,"[424.6555404900459, 419.9562983364985, 419.57213008891574, 419.54029550359775, 419.52537229441856, 419.5496753095796, 419.5699997389435, 419.5626638936805, 419.58844633768604, 419.62390475143246, 419.61300124474633, 419.64182120063106]"
100,"[415.3371767610864, 414.0389746486975, 414.6692711030975, 415.04214680676796, 415.23489001941755, 415.3886400267374, 415.4777592682088, 415.5029023807728, 415.5682063828703, 415.61964472817886, 415.6148377830083, 415.66252812438677]"
110,"[409.9866276935441, 408.9485944144076, 409.24741412041084, 409.56006601656674, 409.8217145448818, 410.11676544041137, 410.34852414414365, 410.5724148670965, 410.83472551265453, 411.058432650729, 411.30032417018566, 411.5473325622699]"
120,"[409.22091481548944, 408.1022195311597, 408.21490828202514, 408.3809236572245, 408.4942131161425, 408.642337177689, 408.817290707402, 409.0012586468756, 409.2049739295457, 409.3644699834364, 409.4891071458851, 409.55390888427604]"
130,"[409.23513135627877, 407.0336794737902, 407.07874351710456, 407.3261714902877, 407.5864833502426, 408.01129035312476, 408.48194212550413, 408.87046427914464, 409.1748334164715, 409.43143080924114, 409.69333358744956, 409.9401791195993]"
140,"[408.3331797555903, 406.4410144169956, 406.37899289691296, 406.5487014178424, 406.6525011036585, 406.84638401512547, 407.0975906136558, 407.3487310660624, 407.59731054286766, 407.7208787135298, 407.8329532048057, 407.89618807783836]"
150,"[406.6365063028958, 401.6240938595424, 400.8299419144326, 401.1017114936553, 401.5251734829505, 402.08971683034065, 402.6455171128681, 403.1231576687277, 403.42411393634694, 403.64707475130626, 403.95742953591224, 404.15927956065815]"
160,"[401.2195504529253, 397.2882641223188, 396.9189156245286, 397.19812898825427, 397.5761598946977, 398.1270311406246, 398.66794815967285, 399.1871227424919, 399.51776682383166, 399.6524699018053, 400.00286396112074, 400.3220963191819]"
170,"[396.28922392697075, 390.8201947518334, 390.0575925715543, 390.600192114031, 391.1984305864579, 392.01295314742356, 392.8350991810492, 393.5427024562486, 393.93846977543603, 394.2349067861933, 394.6886520948796, 394.9900750230939]"
180,"[391.10191668366406, 386.9174266837387, 386.68187627184597, 387.43624161497553, 388.0867211436433, 388.8705951047461, 389.60033821304734, 390.372700835611, 391.1195244494367, 391.5931844770634, 392.07166277680165, 392.30586384696466]"
190,"[388.6203981184981, 380.91505096977005, 379.55082472085235, 380.1800601767907, 381.09811559800113, 382.2326261001914, 383.25921652058713, 384.20271354124617, 384.96969489748244, 385.29483207018535, 385.6924596300205, 385.8119442277612]"
200,"[386.42993759826805, 377.22567142506676, 375.80912283699274, 376.9189603043999, 378.2576646352199, 379.71431460421445, 380.96813228985695, 381.85726560356164, 382.4593078499934, 382.72349986966486, 383.3287005270334, 383.67622575755837]"
210,"[383.5067580978424, 374.07737037239826, 372.4387946093348, 373.4794407568242, 374.81257112137126, 376.24226190814016, 377.4318745642013, 378.4318558012873, 379.01153835283105, 379.25601477377893, 379.88562449613335, 380.3205581607461]"
