iteration,trainRMSE
0,"[209.80733815784708, 210.13472226601144, 210.0831713099959, 210.09403790595096, 210.08992591542702, 210.0911657553293, 210.09460932256155, 210.091479361803, 210.08727463202342, 209.80551457050007, 209.802566720157, 209.80090642754877]"
10,"[204.2950814962644, 198.90900210978762, 197.83190255298058, 197.67017481388538, 197.6360902626631, 197.62098250084998, 197.61326893631224, 197.6036412315368, 197.59966245106537, 197.34055568705222, 197.3381440457164, 197.3442569215215]"
20,"[200.76605283824546, 191.33349802821974, 190.72949152712334, 190.56178718780836, 190.53521882639623, 190.53180283251203, 190.52430385301398, 190.5118109035424, 190.50829752276704, 190.26419940349237, 190.2594020087672, 190.25861970463035]"
30,"[195.62966626564364, 185.23066118516124, 184.7417963093228, 184.6373190874715, 184.6148658986473, 184.60916530678665, 184.60137976161397, 184.59310223920212, 184.5897363906455, 184.36502783514854, 184.36052004470002, 184.35964968738438]"
40,"[187.56071111005193, 181.98486063496907, 181.88301427743383, 181.88510843493333, 181.90645682572557, 181.92219336699185, 181.9319362317587, 181.95410008252702, 181.96955875369022, 181.76206431433698, 181.77200400283328, 181.7766577932598]"
50,"[180.8975552417457, 180.3070945859878, 181.3490985902958, 181.71983886850063, 181.788583402144, 181.8141090517548, 181.84736325546461, 181.93294267032488, 181.97121518630743, 181.72317884654984, 181.73898711364018, 181.7443216653489]"
60,"[178.29018999957248, 178.9091898160656, 180.32489289594756, 181.05542348986597, 181.37836738818717, 181.5094579230349, 181.5492540822761, 181.67832241627042, 181.7397341461405, 181.35282215973496, 181.3185135175808, 181.17688372166955]"
70,"[176.55345089516868, 177.71714268260686, 179.06851965479242, 179.92644969315538, 180.60195047300243, 181.3304886708967, 181.78784514247107, 181.85572780430735, 181.69721471574923, 181.270161817098, 181.34887759437117, 180.83932412105003]"
80,"[174.66474549037116, 175.65398445614, 176.98849082844976, 177.8690117283567, 178.31340055139543, 178.51804390312338, 178.04591523647036, 178.15354031444357, 178.06923920623947, 177.6617097027376, 178.06884105829795, 178.21678598467471]"
90,"[171.91677053959972, 173.4981952743789, 175.00173368202647, 175.99040449695954, 176.42089455660766, 176.51562934170119, 175.21756598835518, 174.3078988848003, 173.79936535233423, 173.72460753332626, 174.1874656276625, 175.24013347249962]"
100,"[170.27948107397134, 172.48620757062363, 173.56224059064928, 173.68190321431726, 172.93702905309163, 172.62919343240014, 171.42467768022937, 170.70191673282008, 170.83728546351452, 171.38016457215795, 173.38818839560446, 174.35311143775348]"
110,"[168.5965243987852, 171.10336915959954, 170.97494921523187, 172.07470804138376, 172.62862467699102, 172.97095157349412, 172.60006239119483, 171.73354501702096, 170.94334029724382, 172.5943313389188, 174.89001460504392, 175.1093705389192]"
120,"[167.21981490574498, 170.56244588946086, 171.48179912314149, 170.5527208382953, 169.75534899303975, 168.50716980149082, 168.30013429221034, 168.85762829809497, 168.94819610780982, 170.43196829701162, 172.82537216447201, 174.0755714236111]"
130,"[165.05416454212647, 167.38363800476736, 165.5756441362468, 165.54813143719522, 166.49639811223642, 167.49317118186795, 167.8670531357398, 167.52277000618423, 167.12510946339842, 168.5836032091775, 171.13525430442922, 171.9858013469034]"
140,"[163.30872355971795, 164.75596958579507, 163.06968817693388, 162.72979001004973, 163.30684924641957, 164.05501996525462, 164.36034368796453, 164.63799999911595, 164.2359181547111, 165.61601798294748, 167.66920731424793, 168.41569521938632]"
150,"[161.6116644252416, 162.4588114856039, 160.76906054279704, 160.78941993693107, 161.384767903538, 161.29320364914187, 161.38698178288502, 162.0179913784039, 161.76972102702715, 162.71588235163392, 165.15784113342548, 166.97102274855183]"
160,"[159.93178572590455, 159.98511263284092, 158.1628107571958, 158.13930828075192, 159.11811203107217, 159.60803481575067, 160.79784756956212, 161.43024683770597, 160.6509084208477, 161.76812044237963, 164.70056712374299, 165.89732724633478]"
170,"[158.2658169701272, 158.29817184172387, 156.58692096564266, 156.16758714925726, 156.18283582235864, 155.51095410866932, 155.66519709742136, 155.8744700301371, 155.8094709043024, 157.3550811180194, 160.38665786263311, 162.75721937910947]"
180,"[156.98068657745944, 156.16726951872334, 154.12948806648933, 154.3151443760406, 155.48784128716355, 154.97498943432117, 154.95927251711024, 155.49464779688648, 154.90250717602274, 155.3030626695001, 159.4949067448355, 161.5204140349142]"
190,"[155.54950699372367, 154.23145151578976, 151.52852380805396, 151.34453709010054, 151.67900891565804, 151.05024190813694, 150.61410641736782, 151.8319247991909, 151.71322909132368, 153.21014975069025, 157.00889783125083, 159.9619352701966]"
200,"[154.27350037588744, 152.34563647044865, 149.83915983128745, 150.58586102278878, 151.0863614258615, 150.46054212094577, 150.4577938946394, 151.54246010830596, 152.0269918282914, 153.5856818681805, 156.07122709761785, 158.7453106399503]"
210,"[153.32582986887894, 151.5743586320958, 149.16195059751513, 149.31629616957775, 149.9084447414198, 149.4325723042276, 150.02203152427592, 150.33342103247023, 150.14216710916457, 152.46342999307407, 155.08822941286743, 159.57344214619457]"
220,"[152.42776994082575, 149.94785848259437, 146.37185369116492, 146.36969636113645, 146.78365465022316, 144.98092106230354, 145.23360675688178, 145.26049544445743, 144.74135198967062, 146.201698194848, 148.7001561273629, 150.24452121046536]"
230,"[151.4395364222791, 148.23014150006355, 143.93068574070637, 143.71921135395695, 144.227533564141, 143.76903201545065, 144.11008255007195, 145.37241605231299, 145.11265172242918, 146.6201478659267, 148.61818575183747, 152.86901913554397]"
240,"[150.42993170641557, 146.52626250068374, 142.31734027548325, 141.61722607483563, 141.67016685205493, 140.0764719594257, 139.27633912269204, 141.1087041423464, 140.53237692143762, 140.68477833959287, 143.0966419532043, 146.2581944516281]"
250,"[149.81104293481843, 145.56594553174307, 140.78682019606305, 139.18012467117043, 139.3566861479578, 138.36724305241944, 137.22044323626335, 138.82658076674207, 137.7474394167203, 139.72367856766422, 140.30617591480024, 143.32944382647648]"
260,"[148.445593599507, 143.4031759483536, 138.41787109384305, 137.36387211149912, 137.23170472531206, 134.88189555957592, 133.99373473069363, 136.10209698836465, 135.5865223407218, 137.16935238327184, 136.85876137136546, 139.5283101474172]"
270,"[147.74848233762316, 142.34122267394335, 137.2828099325598, 137.09671135586177, 137.37873769778867, 136.04307520810778, 135.3147814954365, 137.87392206107148, 138.37361982367534, 139.06124083331642, 142.26678551485077, 143.0657594130739]"
280,"[146.46956977340002, 140.15301611065075, 134.6915295067461, 132.13273436824258, 132.5641095128436, 130.41002175980077, 129.64074778536005, 131.87302256924178, 130.5597360059562, 132.36923289008075, 133.28957215596222, 137.01163162791434]"
290,"[145.67065988750036, 139.408451849602, 133.4538345391265, 129.55976907196913, 129.48421644088998, 127.49014225968061, 126.19391762637423, 128.28137468445465, 127.52376975104188, 130.15731941367022, 129.6104723308864, 132.6431824722148]"
300,"[144.31645774864833, 137.3230466618891, 131.0319177023263, 127.00771203824971, 127.28719751349645, 124.42757975451661, 123.55340254838211, 125.01946619989832, 124.39881679523107, 127.0060940031405, 125.88236748702582, 128.92674302874124]"
310,"[143.40965656035004, 137.48259883604575, 130.591719419733, 127.0002015336592, 128.90467524953328, 127.42260371775953, 127.02936804964524, 129.49021681980358, 127.16178876834908, 128.9130075873648, 129.88392584892907, 135.56482854777096]"
320,"[143.6848535213934, 139.4870221936968, 135.08173043646835, 135.48342884634238, 133.63698829767816, 131.79612442013882, 130.45194396380387, 129.57824239877675, 128.64908520700646, 132.68176004778664, 132.88459287235557, 138.88754213576732]"
330,"[143.13095455618262, 136.27767725922078, 128.40304568802043, 123.43344450471275, 122.3468030217883, 121.99685947031324, 121.84308477411875, 123.6929302018657, 123.44279385280498, 124.7565740602157, 125.31720230986618, 128.38406409052652]"
340,"[142.03493086437894, 134.27868857218883, 126.23757378533138, 121.27794535025994, 121.3596178479641, 120.44446086813197, 120.38954064936378, 121.07470940281318, 119.52083693330826, 121.6821286054489, 118.93932771507154, 124.04022476501514]"
350,"[140.43988327578447, 132.4116787763615, 124.28208333668435, 118.67328770046363, 119.33872231309074, 118.72142438932289, 118.76013905398734, 119.14635193391588, 117.22093269551118, 118.93088406269116, 117.73909042533839, 124.30602873037003]"
360,"[139.33314276716584, 130.3170161331064, 121.62381430329114, 117.23766844319384, 117.3109786229876, 116.47022599444973, 117.10048954713136, 117.31863567392368, 116.31999594488612, 117.17450808923087, 116.3511643590735, 121.34279453006663]"
370,"[138.90355386490825, 130.0130729664411, 122.10138127724524, 118.6472678725438, 119.85542887133317, 118.8915233226571, 119.32417885752669, 121.8755800955485, 121.31181157092053, 121.47803221574631, 123.78129639420574, 125.12924118082792]"
380,"[137.39451025790072, 126.98405886036626, 120.06099737712016, 114.90450601982707, 115.92268237531212, 115.36005344081086, 115.74883432908092, 115.75439905378005, 114.24998287960283, 115.50153476614865, 116.10510368693787, 120.53213535370769]"
390,"[136.5192908718102, 126.25540887217193, 119.38322776592479, 114.63154319147888, 115.16841130828989, 112.2112684461619, 113.41874011999566, 113.12362011679828, 112.51968720817389, 114.33226558799008, 112.66419814890838, 114.96392001879323]"
400,"[135.85551868535242, 124.26361671561425, 115.61473414923731, 110.75593584060815, 109.42226203735387, 108.78938917147632, 109.48079341213172, 110.06506768352853, 112.02440739138771, 113.74740813577874, 109.0444923846164, 112.88701812996646]"
410,"[134.5645921997349, 122.55338228534802, 113.76554435212581, 108.76935202078322, 109.59932963002313, 108.8867829285477, 109.45317336932635, 109.13573036004729, 108.85580489162135, 109.69997441478253, 107.92579894838623, 114.57771762397874]"
420,"[134.13116285553934, 121.0390331440698, 111.46701077885555, 107.56416142107875, 107.22087742443965, 106.34467857549546, 107.50748875052848, 107.89035587603709, 107.56915089913919, 109.2547419169637, 108.43589552663069, 109.83073539525968]"
430,"[132.34848287926556, 119.18299509898658, 110.0645469014873, 105.5670524350965, 105.94945439745692, 105.53824906326192, 105.52176430209605, 105.14179282859664, 105.17070642510187, 105.95522380887003, 102.58338950418661, 110.47485414183491]"
440,"[132.22239336985808, 120.13256413891561, 111.73019605137407, 106.98519864908971, 105.87321421624817, 104.28029249536749, 104.78016849203193, 105.49590785371215, 105.10014458538326, 107.86809614424277, 104.6444808318883, 106.69305569312942]"
450,"[130.94221462070718, 117.58073102540249, 107.04171547094126, 102.639042889788, 102.98829247668931, 101.90010164764415, 104.5641566324752, 104.50354739849855, 105.84711254385226, 108.54215368798765, 104.33119976642601, 113.09993902687292]"
460,"[129.89751860835872, 117.64571258088755, 107.39420866416859, 104.96994891192871, 102.98956444212777, 101.69427417367135, 103.0387229378305, 103.53923530332455, 102.62411101600735, 109.1170420767642, 107.80368475682774, 113.32749707016762]"
470,"[128.4879352005061, 116.72509454064992, 107.70980982550863, 105.8578147561282, 105.27926387443888, 104.93751302747508, 106.2200203851804, 107.04219961806206, 109.12984832917124, 116.30486156624586, 112.84127991322303, 116.5997932941414]"
480,"[129.96100871742482, 117.64724636698524, 112.94691145185026, 113.1306588633434, 119.55681852771252, 121.34424852712155, 124.21768401155545, 126.95760279083274, 121.6279615562642, 125.50447581492413, 126.71178805760997, 139.44955907433643]"
490,"[130.58072333984774, 117.7368987603523, 107.61534523581318, 105.30763609905593, 106.26926380032111, 105.33564544613998, 104.94939792798763, 105.95757672965432, 106.59245579014801, 107.54906263929396, 107.00804257890042, 109.72756624961248]"
500,"[128.31596259013506, 114.08790725903945, 104.53636722338968, 100.80104929407595, 101.61829779380143, 100.94687833695812, 101.46924506155216, 102.97360777079724, 102.26073088925384, 105.20781201338148, 100.23482173895736, 103.89446833847259]"
510,"[126.58742317462958, 111.88108724045986, 101.03810848137121, 98.56078573940279, 97.62717684757094, 97.57497683223225, 99.05765326888663, 99.92838906232177, 98.37750093784692, 99.03446889778111, 97.75697134571038, 104.80047144859697]"
520,"[125.39037707179452, 110.9976193106161, 103.29210142664844, 99.71008950806053, 99.37441951965945, 98.44945521438464, 99.23127969888994, 98.18258010858477, 98.96949783407658, 99.12701820217997, 95.85771212352289, 101.30682634188108]"
530,"[123.9380579242754, 110.12318320447189, 102.89249539615328, 97.74313212141794, 96.86082988656077, 96.15729271035198, 95.50211250874268, 96.55686754182115, 96.5633250013566, 99.76417428744826, 94.44266880166194, 99.69981809085183]"
540,"[124.04937133696777, 109.33212999556041, 99.98263677613791, 96.91567665892535, 98.16792366648205, 100.00626548374926, 100.86834484005769, 101.58371272514017, 100.96021918248586, 100.72865820523685, 100.02888095687904, 101.95241175885678]"
550,"[124.629648350368, 108.39079443432026, 98.77924025635464, 95.81413744668427, 96.16341270237042, 96.50009878006398, 97.28573303984001, 98.96049569022942, 96.45542188943061, 97.42876966914284, 96.46419090824418, 103.77912826367213]"
560,"[122.54653200253362, 105.19555192684984, 95.55142060338154, 93.69612671256442, 94.46184879240082, 95.542142484332, 94.91782976132316, 96.55462344470509, 94.93715138404185, 95.29018860361917, 95.21835500638035, 97.89221839986705]"
570,"[121.21918024611246, 105.11953040204601, 97.41518197374742, 95.68752075051948, 95.52396810204087, 96.48332911669901, 95.51968851235159, 97.67163013990033, 95.14350326850962, 95.50546922616358, 92.6894424499329, 98.51473559925194]"
580,"[120.03228378235568, 103.95744887656511, 93.43232546486549, 90.66107446298341, 91.06504086536755, 92.0464872109789, 91.17371974127859, 92.76843472755539, 88.98156867683608, 89.18493306102653, 86.70942688902842, 91.07041530789253]"
590,"[118.82522788013834, 101.3426453066322, 91.94055990338335, 89.79778134693281, 89.69412837416972, 90.32534224875293, 89.23713439177293, 90.52588821118859, 86.67460150629357, 86.961367259934, 84.26240527147348, 87.3821661257826]"
600,"[117.38599971465585, 99.37721201214731, 90.4376443650106, 87.61497428664548, 88.6158038197391, 89.87816313382422, 89.0847083000558, 90.71005222503447, 86.5156213677596, 88.45908976325879, 82.74064533524606, 88.03946078403287]"
610,"[116.2964618708173, 98.86943920284385, 89.09315280901026, 86.95049094522747, 89.6883574257552, 90.76814055578248, 89.96986246385484, 90.84544201081154, 87.36702562800451, 87.97112604179793, 83.13265941254579, 90.05743493552794]"
620,"[115.17133586389983, 97.81056641562265, 88.0365578210856, 86.48500888775422, 87.28788242686842, 89.08546858905628, 88.83193201511574, 90.08032111042837, 87.01670331923988, 86.45533185683692, 85.77300820701454, 88.29842311979543]"
630,"[113.63849903294475, 96.06455701185816, 86.55480642166589, 85.16166057611106, 84.79637439364284, 86.05880661508571, 84.6217809034714, 86.21682030696613, 82.60473223511711, 83.04527150748866, 79.95545498634353, 85.28864423943682]"
640,"[113.44209697012253, 95.06624312485671, 86.55503639933598, 85.62647245517608, 85.61791098898627, 86.03977177999525, 85.10773333271484, 87.1798531189114, 83.80657657902832, 83.4996473306541, 80.70464464333674, 85.91192598971372]"
650,"[111.92037826243944, 94.25155511630943, 85.95937334201989, 84.83671746448904, 85.9740664420666, 88.05856513764388, 85.54639313498541, 86.70366492003939, 85.97329244482242, 84.4104853750244, 83.5551884752887, 89.69445906909455]"
660,"[110.86951430196619, 93.8052792887485, 85.60734323748831, 83.4376274575849, 82.5557896368478, 83.04122601979192, 81.88654867596026, 82.32629506138868, 80.01071200553773, 80.20370664190735, 77.28109427427552, 85.20986000045521]"
670,"[111.42139061072947, 93.78697292963139, 84.66140316003343, 83.84271733000212, 83.24845319971533, 84.36447940473792, 82.1678731314176, 84.76817124388836, 81.18051637731462, 82.32187996486996, 78.76649494667528, 84.28451882592441]"
680,"[110.63146385573646, 91.80389053763307, 84.03393194781229, 81.70289240074604, 82.11070832142629, 82.55503154154445, 80.9929268481626, 85.52584103081135, 83.47843530540187, 83.6014254622498, 81.09650755265926, 86.73734833039651]"
690,"[109.38858167840222, 90.49845725209225, 82.38636162429916, 79.84411228243361, 80.29486223664169, 79.97660072661283, 79.14811124843614, 82.62267586211937, 79.50409007709449, 81.26020387039762, 80.14546834919487, 84.46360299678504]"
700,"[107.2440310622365, 88.67094131378023, 81.44008710201096, 77.97158791420946, 78.15315973095873, 78.00434954327403, 77.55542946266404, 81.8127509429086, 78.679320661793, 77.56643816147015, 78.09518802744013, 81.06908714904215]"
710,"[106.95687581494875, 88.18425464704757, 81.2259897081065, 78.11336549937428, 78.48053240358253, 77.97568391155014, 78.11987031062053, 81.91297506223943, 79.35013505966371, 80.24168091993002, 78.80841740697358, 85.34877052779785]"
720,"[105.66482675404846, 88.28217671062501, 80.40174890744092, 76.87099819005113, 77.26321392038292, 77.36080305201733, 75.95465647798552, 78.2136624581734, 75.76260052458328, 76.72300881472567, 77.18272687258364, 78.63997743305697]"
730,"[105.19326945800397, 87.88549940584126, 84.12366160391863, 86.3052527800259, 89.2756854929152, 90.67477102098893, 89.56961961365278, 91.11237930804509, 93.5105810164296, 94.43195253517153, 92.81781499240427, 101.76715463717674]"
740,"[107.82658071981066, 90.79301110726448, 85.25274293043962, 88.04212688659497, 88.66871413754163, 87.67125941391075, 85.82463111132807, 87.78007696634421, 85.43110871460104, 85.30787098782372, 86.70247623157273, 90.54119490808732]"
750,"[105.77868881821458, 86.89907960335813, 80.87846105094383, 78.81992924386756, 79.06776693140485, 80.67360804169807, 76.27180162169317, 78.94152296288365, 78.63092682356711, 76.84973614621272, 79.14400010632464, 87.72725625802829]"
760,"[104.60751362601205, 85.18859218394638, 79.79063965319865, 79.7728320733242, 77.17503042410354, 77.44932898146494, 76.14462780246076, 78.67111670493085, 75.39797928866706, 75.69610985908848, 75.3214356612209, 77.03275250399524]"
770,"[102.72918594787268, 83.48434136142461, 75.3518672473757, 75.44653805402532, 74.98165719515, 73.2448315838028, 71.95005315014816, 72.16421121917702, 70.57471228372894, 70.16005265882339, 68.55428523910865, 73.68326326343632]"
780,"[101.17586878120375, 81.91775932699196, 73.53441137678736, 73.21128398489667, 72.81716158320674, 71.20109073943097, 68.87913078937954, 71.40390350787568, 72.00858966170719, 71.72408855880951, 69.79364873395875, 70.23813400845759]"
790,"[99.90236612612925, 80.61222006166435, 71.38689081249923, 70.62836350645664, 71.96091822435262, 69.80528219032598, 66.55980294123745, 70.0046356403577, 67.35660284212167, 67.27858454896746, 64.57689146699553, 67.56430586990933]"
800,"[99.91087814795586, 84.0396933148917, 76.90322800676316, 76.04907297180473, 73.80196010748426, 73.41495180634938, 70.81436745778531, 73.35969580510007, 73.81726650916609, 72.86926435291369, 71.85133354071118, 77.09206465035845]"
810,"[100.21167772139839, 83.65385905087436, 74.08886857273912, 73.21290016503315, 75.42605659174508, 72.74031277181875, 71.06797169868369, 72.2530964485964, 73.34211777330852, 72.98859511397956, 72.12760809066464, 77.90687443972774]"
