iteration,trainLoss,trainRMSE-avg
0,44099.71,210.0
10,39300.32,198.23
20,36641.918,191.4
30,34430.363,185.53
40,33257.816,182.36
50,32968.273,181.57
60,32711.01,180.86
70,32523.4,180.33
80,31514.854,177.52
90,30505.592,174.65
100,29691.46,172.31
110,29651.31,172.18
120,28947.41,170.13
130,28110.652,167.65
140,27123.303,164.68
150,26365.043,162.36
160,25878.6,160.85
170,24781.852,157.41
180,24386.55,156.14
190,23512.676,153.31
200,23289.836,152.59
210,23021.264,151.7
220,21695.826,147.27
230,21472.941,146.5
240,20402.896,142.8
250,19852.871,140.85
260,19128.848,138.25
270,19470.154,139.49
280,18049.725,134.26
290,17355.387,131.62
300,16638.02,128.85
310,17205.209,131.07
320,18071.957,134.36
330,16148.879,126.92
340,15489.989,124.27
350,15053.412,122.5
360,14606.518,120.66
370,15270.728,123.44
380,14215.451,119.04
390,13762.499,117.1
400,13131.997,114.33
410,12861.718,113.15
420,12499.262,111.52
430,12047.526,109.46
440,12089.504,109.65
450,11874.449,108.67
460,11873.21,108.67
470,12463.845,111.43
480,15243.649,123.25
490,12054.844,109.55
500,11198.117,105.53
510,10613.761,102.69
520,10567.257,102.49
530,10238.581,100.85
540,10635.674,102.88
550,10244.493,100.89
560,9762.133,98.48
570,9832.034,98.87
580,8963.258,94.26
590,8592.207,92.25
600,8461.739,91.57
610,8487.502,91.75
620,8320.938,90.86
630,7791.108,87.83
640,7852.218,88.21
650,7962.523,88.91
660,7389.4854,85.52
670,7508.199,86.23
680,7493.7456,86.19
690,7147.125,84.13
700,6823.8457,82.19
710,6935.8003,82.89
720,6581.0977,80.69
730,8541.413,92.22
740,7986.057,89.15
750,6865.416,82.47
760,6493.9067,80.19
770,5860.834,76.03
780,5674.734,74.83
790,5314.797,72.3
800,5989.517,76.99
810,5929.491,76.58
820,5813.102,75.88
830,5458.692,73.45
840,5353.313,72.73
850,4862.952,69.17
860,5041.2026,70.54
870,5006.618,70.21
880,5445.219,73.29
890,4826.623,68.89
900,4499.1714,66.46
910,4225.9004,64.27
920,4268.0938,64.72
930,4034.0125,62.81
940,3849.9873,61.28
950,3568.2085,58.79
960,3597.5723,59.16
970,3985.1628,62.54
980,3507.4148,58.41
990,3663.8533,59.85
