iteration,trainLoss,trainRMSE-avg
0,275832.06,525.19
10,161854.9,402.29
20,141202.11,375.76
30,121855.65,349.07
40,103294.03,321.38
50,86944.18,294.85
60,73465.87,271.04
70,62966.242,250.92
80,55902.96,236.34
90,51039.81,225.69
100,48297.098,219.42
110,46048.99,214.15
120,46477.75,215.23
130,44855.176,210.94
140,43814.855,208.42
150,42558.574,205.73
160,42006.94,204.1
170,42089.79,204.54
180,41655.617,203.02
190,39989.688,199.63
200,42256.754,204.9
210,42476.215,205.54
220,42366.434,205.43
230,42874.28,206.58
240,47076.984,216.93
250,45549.44,213.4
260,41440.434,203.06
270,43589.57,208.58
280,41206.2,202.84
290,40016.215,199.47
300,40207.945,200.41
310,40901.08,201.57
320,44348.066,209.57
330,39283.34,198.06
340,38103.816,194.97
350,43541.875,208.02
360,40717.39,201.52
370,41047.656,202.23
380,43458.54,207.95
390,39925.51,199.59
400,38664.176,196.48
410,38955.1,197.21
420,47960.145,218.19
430,58947.406,242.34
440,44683.59,211.12
450,39733.625,199.12
460,37550.3,193.47
470,38081.117,194.8
480,37406.684,192.95
490,42833.21,205.92
500,38922.586,197.03
510,34762.05,186.32
520,33312.605,182.35
530,34884.18,186.56
540,35896.61,189.08
550,33463.09,182.76
560,35036.742,186.93
570,32869.348,180.96
580,31480.205,177.23
590,32584.92,180.21
600,38543.824,195.99
610,34654.387,185.72
620,38262.8,195.04
630,35144.637,187.23
640,44798.9,210.45
650,42124.13,204.45
660,31641.264,177.43
670,34997.42,186.23
680,36815.54,191.56
690,37845.203,192.84
700,32956.742,180.96
710,28730.078,169.32
720,28512.605,168.58
730,28387.746,168.32
740,29795.205,172.37
750,35058.82,186.61
760,27951.678,167.0
770,38496.703,194.68
780,42950.105,204.24
790,30152.432,173.21
800,30369.805,173.68
810,28911.977,169.58
820,30785.701,174.44
830,27561.463,165.75
840,29184.393,170.54
850,29312.117,170.79
860,26324.965,162.1
870,26285.85,161.91
880,26303.453,162.05
890,25644.543,159.99
900,24737.023,157.19
910,29077.635,170.29
920,25832.627,160.58
930,23688.227,153.87
940,24229.1,155.56
950,25562.777,159.69
960,23414.44,152.95
970,24172.121,155.31
980,23211.361,152.26
990,23535.992,153.32
