iteration,trainRMSE
0,"[467.26694638655005, 467.35088986750384, 467.36572863680095, 466.92760951917694, 466.5534832197761, 466.37676080126863, 466.4918921801312, 466.7291392689983, 467.03500536985194, 467.3240933870232, 467.5296515080331, 467.70560169052555]"
10,"[381.5131674122796, 374.41534777396555, 373.6821675250613, 373.5662595665561, 373.68005887925085, 373.736653061663, 373.88397624614106, 374.0367625051657, 374.1944188446509, 374.29494289950367, 374.3132324774299, 374.3220329017713]"
20,"[357.6080019567241, 352.41283395750486, 351.754689554132, 351.51198333722584, 351.5325064644292, 351.5657905429136, 351.70259732748315, 351.85199593364, 352.0145058136299, 352.109637578974, 352.13041382346074, 352.16463901901017]"
30,"[335.6182531266039, 330.3060904449307, 329.93932148877013, 329.60955084866106, 329.4762657442188, 329.41953720641345, 329.46451302012775, 329.5823365070554, 329.75226621969085, 329.8790989665335, 329.9586888736756, 330.0901550200116]"
40,"[313.6715532630337, 308.34209874698996, 308.1557920878533, 307.6898443793909, 307.64122562388997, 307.69323234529475, 307.8348345909123, 307.99675361093034, 308.16703603364107, 308.3126555051347, 308.3833296597741, 308.6105687832639]"
50,"[292.09610895302114, 287.4982907234021, 287.67049535441333, 287.13686512188565, 286.9618935583454, 286.9780691231091, 287.11728020415643, 287.2972013778003, 287.4386823824362, 287.56526450573716, 287.5961036506943, 287.7832731049325]"
60,"[266.07873669005636, 265.31562443770616, 266.721914721111, 266.73362178637194, 266.8479335583535, 267.06354064171353, 267.27107802811236, 267.4947047742382, 267.73598678115235, 267.98375608454234, 268.2432633614066, 268.6345839827767]"
70,"[248.79560119890544, 246.35326313051533, 251.86042359329383, 253.91442832909664, 253.58278710546804, 252.81130636519293, 251.95090167585204, 251.43570326711716, 251.2679932843774, 251.2958527293734, 251.56589404438733, 252.22396055835293]"
80,"[224.30353233113362, 224.34939763909867, 232.68404293861602, 236.89251644411985, 239.21301890300057, 240.37498362936023, 240.69173570144793, 240.69762741894067, 240.82131296348982, 240.8975270589128, 241.25118652937684, 241.9535752363105]"
90,"[212.0388093755948, 212.02514459645963, 219.65602230383163, 226.9925124258892, 231.92877511284013, 234.44036796531446, 235.43370404633282, 235.90630586659307, 236.27378614901082, 236.54850183191525, 236.9311202524993, 237.59730655429007]"
100,"[214.81605265440956, 213.30954428177822, 213.6453710994824, 219.07347299420692, 225.4538190955312, 229.3623271790623, 232.8076208699977, 235.74663104068944, 236.53869659370304, 236.4020649121696, 236.4571216271374, 237.0720699957946]"
110,"[208.65473866905444, 211.3951602981399, 207.55867057307753, 205.89010306134395, 207.09771087104957, 213.00509377865043, 223.1383043229648, 231.76204519150744, 235.5133168412122, 236.71803469694953, 237.23189199776283, 237.5045548754559]"
120,"[199.15284696658213, 200.51081386371501, 198.56916708795606, 195.42562164256535, 197.27146361026675, 205.95934444190303, 218.2013593957346, 227.24018326075972, 231.16800261088576, 232.7406466217763, 234.17424711822292, 235.85994758958438]"
130,"[198.0573617061636, 203.60681807083887, 205.3423093146511, 203.2842493612347, 200.89405337334662, 201.7185751241999, 207.81963862396623, 215.76312448592302, 224.74817002480162, 231.1552769948167, 233.5269214953215, 234.80916816529782]"
140,"[196.45503782619198, 200.24091512060514, 202.82806551474437, 206.51399224166033, 215.92504104042013, 225.38121507784524, 231.76384310538668, 232.25496041242033, 225.66527426246148, 220.1249606115214, 221.34444378944124, 230.87787840814096]"
150,"[197.56167126790905, 214.1382794925834, 228.54204753163182, 232.54675328822378, 231.75251201920463, 230.40003588003609, 230.3647288328512, 229.85075178662584, 227.52357936205087, 224.30374907617474, 224.1775093816279, 229.99910846781026]"
160,"[198.32434238165817, 196.88324654361685, 198.07626060306458, 197.92871656964294, 199.13194645783256, 205.00774481398668, 213.93970610244742, 222.259743968632, 227.39044114734733, 228.4011194393265, 229.7644111944001, 233.35294553963286]"
170,"[198.4101292651357, 198.02203246585626, 198.27391001420673, 197.90803922774037, 199.30175432875984, 204.53379089897996, 211.28428326000653, 214.54309057887218, 216.40148093948207, 218.26463396355518, 223.74502547446764, 232.1002017177842]"
180,"[189.39913267499688, 189.60122392508822, 189.5718963746881, 188.96628282402915, 191.43884697567816, 198.61970231705772, 208.60768066693436, 214.7298907305189, 216.42705984969123, 217.45611749534677, 221.62312124192638, 231.3984154047924]"
